| Epoch: 001 | Train Loss: 0.808 | Val. Loss: 0.506 | Val. Accuracy:  82.500 | offline updates:   0.973 | online udpates:  99.027 |
| Epoch: 002 | Train Loss: 0.427 | Val. Loss: 0.367 | Val. Accuracy:  88.410 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 003 | Train Loss: 0.347 | Val. Loss: 0.316 | Val. Accuracy:  90.380 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 004 | Train Loss: 0.303 | Val. Loss: 0.307 | Val. Accuracy:  90.300 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 005 | Train Loss: 0.261 | Val. Loss: 0.232 | Val. Accuracy:  92.370 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 006 | Train Loss: 0.235 | Val. Loss: 0.200 | Val. Accuracy:  93.730 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 007 | Train Loss: 0.212 | Val. Loss: 0.226 | Val. Accuracy:  92.820 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 008 | Train Loss: 0.200 | Val. Loss: 0.186 | Val. Accuracy:  93.960 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 009 | Train Loss: 0.190 | Val. Loss: 0.210 | Val. Accuracy:  93.430 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 010 | Train Loss: 0.175 | Val. Loss: 0.193 | Val. Accuracy:  94.280 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 011 | Train Loss: 0.166 | Val. Loss: 0.175 | Val. Accuracy:  94.540 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 012 | Train Loss: 0.158 | Val. Loss: 0.171 | Val. Accuracy:  95.030 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 013 | Train Loss: 0.149 | Val. Loss: 0.164 | Val. Accuracy:  94.800 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 014 | Train Loss: 0.143 | Val. Loss: 0.151 | Val. Accuracy:  95.550 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 015 | Train Loss: 0.137 | Val. Loss: 0.136 | Val. Accuracy:  95.910 | offline updates:   0.021 | online udpates:  99.979 |
| Epoch: 016 | Train Loss: 0.138 | Val. Loss: 0.131 | Val. Accuracy:  95.990 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 017 | Train Loss: 0.134 | Val. Loss: 0.144 | Val. Accuracy:  95.670 | offline updates:   0.567 | online udpates:  99.433 |
| Epoch: 018 | Train Loss: 0.128 | Val. Loss: 0.151 | Val. Accuracy:  95.400 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 019 | Train Loss: 0.122 | Val. Loss: 0.220 | Val. Accuracy:  93.670 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 020 | Train Loss: 0.121 | Val. Loss: 0.134 | Val. Accuracy:  96.220 | offline updates:   0.129 | online udpates:  99.871 |
| Epoch: 021 | Train Loss: 0.121 | Val. Loss: 0.154 | Val. Accuracy:  95.400 | offline updates:   0.049 | online udpates:  99.951 |
| Epoch: 022 | Train Loss: 0.116 | Val. Loss: 0.145 | Val. Accuracy:  96.210 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 023 | Train Loss: 0.109 | Val. Loss: 0.127 | Val. Accuracy:  96.470 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 024 | Train Loss: 0.109 | Val. Loss: 0.127 | Val. Accuracy:  96.570 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 025 | Train Loss: 0.107 | Val. Loss: 0.151 | Val. Accuracy:  95.570 | offline updates:   0.000 | online udpates: 100.000 |
