| Epoch: 001 | Train Loss: 1.426 | Val. Loss: 0.755 | Val. Accuracy:  82.430 | offline updates:  11.182 | online udpates:  88.818 |
| Epoch: 002 | Train Loss: 0.578 | Val. Loss: 0.428 | Val. Accuracy:  88.620 | offline updates:  10.313 | online udpates:  89.687 |
| Epoch: 003 | Train Loss: 0.404 | Val. Loss: 0.348 | Val. Accuracy:  90.330 | offline updates:   5.873 | online udpates:  94.127 |
| Epoch: 004 | Train Loss: 0.350 | Val. Loss: 0.319 | Val. Accuracy:  91.060 | offline updates:   5.093 | online udpates:  94.907 |
| Epoch: 005 | Train Loss: 0.325 | Val. Loss: 0.304 | Val. Accuracy:  91.500 | offline updates:   7.293 | online udpates:  92.707 |
| Epoch: 006 | Train Loss: 0.310 | Val. Loss: 0.293 | Val. Accuracy:  91.720 | offline updates:   2.964 | online udpates:  97.036 |
| Epoch: 007 | Train Loss: 0.300 | Val. Loss: 0.289 | Val. Accuracy:  91.780 | offline updates:   4.579 | online udpates:  95.421 |
| Epoch: 008 | Train Loss: 0.293 | Val. Loss: 0.283 | Val. Accuracy:  92.110 | offline updates:   0.791 | online udpates:  99.209 |
| Epoch: 009 | Train Loss: 0.288 | Val. Loss: 0.283 | Val. Accuracy:  91.910 | offline updates:   7.458 | online udpates:  92.542 |
| Epoch: 010 | Train Loss: 0.284 | Val. Loss: 0.280 | Val. Accuracy:  91.860 | offline updates:   2.811 | online udpates:  97.189 |
| Epoch: 011 | Train Loss: 0.281 | Val. Loss: 0.277 | Val. Accuracy:  91.980 | offline updates:   3.845 | online udpates:  96.155 |
| Epoch: 012 | Train Loss: 0.278 | Val. Loss: 0.276 | Val. Accuracy:  91.960 | offline updates:   5.016 | online udpates:  94.984 |
| Epoch: 013 | Train Loss: 0.276 | Val. Loss: 0.277 | Val. Accuracy:  92.300 | offline updates:   5.401 | online udpates:  94.599 |
| Epoch: 014 | Train Loss: 0.274 | Val. Loss: 0.273 | Val. Accuracy:  92.110 | offline updates:   1.719 | online udpates:  98.281 |
| Epoch: 015 | Train Loss: 0.272 | Val. Loss: 0.273 | Val. Accuracy:  92.320 | offline updates:   0.821 | online udpates:  99.179 |
| Epoch: 016 | Train Loss: 0.270 | Val. Loss: 0.274 | Val. Accuracy:  92.070 | offline updates:   9.721 | online udpates:  90.279 |
| Epoch: 017 | Train Loss: 0.269 | Val. Loss: 0.274 | Val. Accuracy:  92.200 | offline updates:   2.337 | online udpates:  97.663 |
| Epoch: 018 | Train Loss: 0.268 | Val. Loss: 0.274 | Val. Accuracy:  92.140 | offline updates:   2.452 | online udpates:  97.548 |
| Epoch: 019 | Train Loss: 0.266 | Val. Loss: 0.271 | Val. Accuracy:  92.270 | offline updates:   5.576 | online udpates:  94.424 |
| Epoch: 020 | Train Loss: 0.265 | Val. Loss: 0.272 | Val. Accuracy:  92.140 | offline updates:   1.830 | online udpates:  98.170 |
| Epoch: 021 | Train Loss: 0.264 | Val. Loss: 0.272 | Val. Accuracy:  92.250 | offline updates:   2.388 | online udpates:  97.612 |
| Epoch: 022 | Train Loss: 0.263 | Val. Loss: 0.272 | Val. Accuracy:  92.170 | offline updates:   4.744 | online udpates:  95.256 |
| Epoch: 023 | Train Loss: 0.262 | Val. Loss: 0.271 | Val. Accuracy:  92.280 | offline updates:   5.204 | online udpates:  94.796 |
| Epoch: 024 | Train Loss: 0.261 | Val. Loss: 0.270 | Val. Accuracy:  92.380 | offline updates:   1.541 | online udpates:  98.459 |
| Epoch: 025 | Train Loss: 0.260 | Val. Loss: 0.276 | Val. Accuracy:  92.370 | offline updates:   2.822 | online udpates:  97.178 |
