| Epoch: 001 | Train Loss: 1.521 | Val. Loss: 0.801 | Val. Accuracy:  81.820 | offline updates:  12.154 | online udpates:  87.846 |
| Epoch: 002 | Train Loss: 0.597 | Val. Loss: 0.433 | Val. Accuracy:  88.450 | offline updates:   9.769 | online udpates:  90.231 |
| Epoch: 003 | Train Loss: 0.401 | Val. Loss: 0.345 | Val. Accuracy:  90.390 | offline updates:   3.374 | online udpates:  96.626 |
| Epoch: 004 | Train Loss: 0.344 | Val. Loss: 0.310 | Val. Accuracy:  91.150 | offline updates:   1.402 | online udpates:  98.598 |
| Epoch: 005 | Train Loss: 0.318 | Val. Loss: 0.296 | Val. Accuracy:  91.580 | offline updates:   2.030 | online udpates:  97.970 |
| Epoch: 006 | Train Loss: 0.303 | Val. Loss: 0.290 | Val. Accuracy:  91.840 | offline updates:   1.643 | online udpates:  98.357 |
| Epoch: 007 | Train Loss: 0.293 | Val. Loss: 0.284 | Val. Accuracy:  91.840 | offline updates:   1.598 | online udpates:  98.402 |
| Epoch: 008 | Train Loss: 0.287 | Val. Loss: 0.282 | Val. Accuracy:  92.160 | offline updates:   2.973 | online udpates:  97.027 |
| Epoch: 009 | Train Loss: 0.282 | Val. Loss: 0.279 | Val. Accuracy:  92.190 | offline updates:   0.463 | online udpates:  99.537 |
| Epoch: 010 | Train Loss: 0.278 | Val. Loss: 0.276 | Val. Accuracy:  92.070 | offline updates:   1.164 | online udpates:  98.836 |
| Epoch: 011 | Train Loss: 0.276 | Val. Loss: 0.276 | Val. Accuracy:  92.190 | offline updates:   0.624 | online udpates:  99.376 |
| Epoch: 012 | Train Loss: 0.273 | Val. Loss: 0.275 | Val. Accuracy:  92.260 | offline updates:   0.314 | online udpates:  99.686 |
| Epoch: 013 | Train Loss: 0.271 | Val. Loss: 0.274 | Val. Accuracy:  92.340 | offline updates:   0.522 | online udpates:  99.478 |
| Epoch: 014 | Train Loss: 0.268 | Val. Loss: 0.274 | Val. Accuracy:  92.180 | offline updates:   0.458 | online udpates:  99.542 |
| Epoch: 015 | Train Loss: 0.267 | Val. Loss: 0.271 | Val. Accuracy:  92.230 | offline updates:   0.990 | online udpates:  99.010 |
| Epoch: 016 | Train Loss: 0.265 | Val. Loss: 0.271 | Val. Accuracy:  92.420 | offline updates:   0.874 | online udpates:  99.126 |
| Epoch: 017 | Train Loss: 0.263 | Val. Loss: 0.272 | Val. Accuracy:  92.410 | offline updates:   0.364 | online udpates:  99.636 |
| Epoch: 018 | Train Loss: 0.262 | Val. Loss: 0.270 | Val. Accuracy:  92.380 | offline updates:   1.137 | online udpates:  98.863 |
| Epoch: 019 | Train Loss: 0.261 | Val. Loss: 0.270 | Val. Accuracy:  92.290 | offline updates:   1.332 | online udpates:  98.668 |
| Epoch: 020 | Train Loss: 0.259 | Val. Loss: 0.268 | Val. Accuracy:  92.540 | offline updates:   0.402 | online udpates:  99.598 |
| Epoch: 021 | Train Loss: 0.259 | Val. Loss: 0.269 | Val. Accuracy:  92.560 | offline updates:   1.831 | online udpates:  98.169 |
| Epoch: 022 | Train Loss: 0.257 | Val. Loss: 0.269 | Val. Accuracy:  92.430 | offline updates:   1.290 | online udpates:  98.710 |
| Epoch: 023 | Train Loss: 0.256 | Val. Loss: 0.267 | Val. Accuracy:  92.490 | offline updates:   0.760 | online udpates:  99.240 |
| Epoch: 024 | Train Loss: 0.256 | Val. Loss: 0.269 | Val. Accuracy:  92.520 | offline updates:   1.438 | online udpates:  98.562 |
| Epoch: 025 | Train Loss: 0.255 | Val. Loss: 0.269 | Val. Accuracy:  92.520 | offline updates:   0.744 | online udpates:  99.256 |
