| Epoch: 001 | Train Loss: 5.020 | Val. Loss: 4.758 | Val. Accuracy:  69.750 | offline updates:  34.830 | online udpates:  65.170 |
| Epoch: 002 | Train Loss: 3.856 | Val. Loss: 3.219 | Val. Accuracy:  81.400 | offline updates:  11.121 | online udpates:  88.879 |
| Epoch: 003 | Train Loss: 2.662 | Val. Loss: 2.064 | Val. Accuracy:  83.370 | offline updates:  11.768 | online udpates:  88.232 |
| Epoch: 004 | Train Loss: 1.565 | Val. Loss: 0.924 | Val. Accuracy:  87.670 | offline updates:  16.888 | online udpates:  83.112 |
| Epoch: 005 | Train Loss: 0.859 | Val. Loss: 0.722 | Val. Accuracy:  77.660 | offline updates:  22.234 | online udpates:  77.766 |
| Epoch: 006 | Train Loss: 1.015 | Val. Loss: 1.038 | Val. Accuracy:  62.070 | offline updates:  32.300 | online udpates:  67.700 |
| Epoch: 007 | Train Loss: 1.187 | Val. Loss: 1.560 | Val. Accuracy:  61.000 | offline updates:  35.522 | online udpates:  64.478 |
| Epoch: 008 | Train Loss: 1.343 | Val. Loss: 1.293 | Val. Accuracy:  61.030 | offline updates:  37.320 | online udpates:  62.680 |
| Epoch: 009 | Train Loss: 1.401 | Val. Loss: 1.659 | Val. Accuracy:  50.690 | offline updates:  35.163 | online udpates:  64.837 |
| Epoch: 010 | Train Loss: 1.683 | Val. Loss: 1.533 | Val. Accuracy:  48.310 | offline updates:  23.376 | online udpates:  76.624 |
| Epoch: 011 | Train Loss: 1.595 | Val. Loss: 1.625 | Val. Accuracy:  50.270 | offline updates:  27.251 | online udpates:  72.749 |
| Epoch: 012 | Train Loss: 2.090 | Val. Loss: 2.032 | Val. Accuracy:  28.270 | offline updates:  35.615 | online udpates:  64.385 |
| Epoch: 013 | Train Loss: 2.177 | Val. Loss: 2.444 | Val. Accuracy:  28.470 | offline updates:  33.164 | online udpates:  66.836 |
| Epoch: 014 | Train Loss: 2.217 | Val. Loss: 2.197 | Val. Accuracy:  26.990 | offline updates:  31.001 | online udpates:  68.999 |
| Epoch: 015 | Train Loss: 2.253 | Val. Loss: 2.032 | Val. Accuracy:  31.510 | offline updates:  30.511 | online udpates:  69.489 |
| Epoch: 016 | Train Loss: 2.193 | Val. Loss: 2.430 | Val. Accuracy:  25.980 | offline updates:  36.103 | online udpates:  63.897 |
| Epoch: 017 | Train Loss: 2.359 | Val. Loss: 2.965 | Val. Accuracy:  20.230 | offline updates:  38.865 | online udpates:  61.135 |
| Epoch: 018 | Train Loss: 2.315 | Val. Loss: 2.702 | Val. Accuracy:  28.730 | offline updates:  41.237 | online udpates:  58.763 |
| Epoch: 019 | Train Loss: 2.459 | Val. Loss: 2.560 | Val. Accuracy:  26.460 | offline updates:  30.717 | online udpates:  69.283 |
| Epoch: 020 | Train Loss: 2.424 | Val. Loss: 2.555 | Val. Accuracy:  20.130 | offline updates:  46.007 | online udpates:  53.993 |
| Epoch: 021 | Train Loss: 2.465 | Val. Loss: 2.332 | Val. Accuracy:  25.520 | offline updates:  30.486 | online udpates:  69.514 |
| Epoch: 022 | Train Loss: 2.394 | Val. Loss: 2.534 | Val. Accuracy:  18.320 | offline updates:  39.409 | online udpates:  60.591 |
| Epoch: 023 | Train Loss: 2.444 | Val. Loss: 2.363 | Val. Accuracy:  19.360 | offline updates:  34.511 | online udpates:  65.489 |
| Epoch: 024 | Train Loss: 2.430 | Val. Loss: 3.268 | Val. Accuracy:  16.170 | offline updates:  23.476 | online udpates:  76.524 |
| Epoch: 025 | Train Loss: 2.579 | Val. Loss: 2.416 | Val. Accuracy:  20.310 | offline updates:  25.521 | online udpates:  74.479 |
