| Epoch: 001 | Train Loss: 0.774 | Val. Loss: 0.531 | Val. Accuracy:  81.330 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 002 | Train Loss: 0.424 | Val. Loss: 0.363 | Val. Accuracy:  88.340 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 003 | Train Loss: 0.349 | Val. Loss: 0.328 | Val. Accuracy:  89.060 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 004 | Train Loss: 0.298 | Val. Loss: 0.263 | Val. Accuracy:  91.600 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 005 | Train Loss: 0.258 | Val. Loss: 0.222 | Val. Accuracy:  93.350 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 006 | Train Loss: 0.234 | Val. Loss: 0.253 | Val. Accuracy:  91.700 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 007 | Train Loss: 0.215 | Val. Loss: 0.175 | Val. Accuracy:  94.640 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 008 | Train Loss: 0.202 | Val. Loss: 0.220 | Val. Accuracy:  93.030 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 009 | Train Loss: 0.187 | Val. Loss: 0.224 | Val. Accuracy:  93.390 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 010 | Train Loss: 0.176 | Val. Loss: 0.193 | Val. Accuracy:  93.850 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 011 | Train Loss: 0.168 | Val. Loss: 0.206 | Val. Accuracy:  93.490 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 012 | Train Loss: 0.160 | Val. Loss: 0.176 | Val. Accuracy:  94.860 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 013 | Train Loss: 0.150 | Val. Loss: 0.189 | Val. Accuracy:  93.900 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 014 | Train Loss: 0.146 | Val. Loss: 0.160 | Val. Accuracy:  95.370 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 015 | Train Loss: 0.142 | Val. Loss: 0.147 | Val. Accuracy:  95.470 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 016 | Train Loss: 0.137 | Val. Loss: 0.156 | Val. Accuracy:  95.130 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 017 | Train Loss: 0.127 | Val. Loss: 0.151 | Val. Accuracy:  95.800 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 018 | Train Loss: 0.130 | Val. Loss: 0.148 | Val. Accuracy:  95.730 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 019 | Train Loss: 0.127 | Val. Loss: 0.181 | Val. Accuracy:  94.710 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 020 | Train Loss: 0.123 | Val. Loss: 0.163 | Val. Accuracy:  95.060 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 021 | Train Loss: 0.117 | Val. Loss: 0.176 | Val. Accuracy:  94.870 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 022 | Train Loss: 0.116 | Val. Loss: 0.198 | Val. Accuracy:  94.470 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 023 | Train Loss: 0.116 | Val. Loss: 0.147 | Val. Accuracy:  95.990 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 024 | Train Loss: 0.110 | Val. Loss: 0.175 | Val. Accuracy:  94.740 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 025 | Train Loss: 0.108 | Val. Loss: 0.147 | Val. Accuracy:  96.040 | offline updates:   0.000 | online udpates: 100.000 |
