| Epoch: 001 | Train Loss: 0.532 | Val. Loss: 0.321 | Val. Accuracy:  90.640 | offline updates:   1.038 | online udpates:  98.962 |
| Epoch: 002 | Train Loss: 0.348 | Val. Loss: 0.311 | Val. Accuracy:  91.080 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 003 | Train Loss: 0.331 | Val. Loss: 0.368 | Val. Accuracy:  89.660 | offline updates:   0.404 | online udpates:  99.596 |
| Epoch: 004 | Train Loss: 0.323 | Val. Loss: 0.315 | Val. Accuracy:  90.930 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 005 | Train Loss: 0.320 | Val. Loss: 0.309 | Val. Accuracy:  91.360 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 006 | Train Loss: 0.317 | Val. Loss: 0.295 | Val. Accuracy:  91.860 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 007 | Train Loss: 0.312 | Val. Loss: 0.329 | Val. Accuracy:  90.490 | offline updates:   0.019 | online udpates:  99.981 |
| Epoch: 008 | Train Loss: 0.309 | Val. Loss: 0.308 | Val. Accuracy:  91.450 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 009 | Train Loss: 0.308 | Val. Loss: 0.342 | Val. Accuracy:  90.650 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 010 | Train Loss: 0.305 | Val. Loss: 0.337 | Val. Accuracy:  90.370 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 011 | Train Loss: 0.304 | Val. Loss: 0.310 | Val. Accuracy:  91.260 | offline updates:   0.140 | online udpates:  99.860 |
| Epoch: 012 | Train Loss: 0.304 | Val. Loss: 0.327 | Val. Accuracy:  90.750 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 013 | Train Loss: 0.300 | Val. Loss: 0.303 | Val. Accuracy:  91.510 | offline updates:   0.263 | online udpates:  99.737 |
| Epoch: 014 | Train Loss: 0.302 | Val. Loss: 0.326 | Val. Accuracy:  90.820 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 015 | Train Loss: 0.300 | Val. Loss: 0.324 | Val. Accuracy:  90.710 | offline updates:   0.286 | online udpates:  99.714 |
| Epoch: 016 | Train Loss: 0.297 | Val. Loss: 0.333 | Val. Accuracy:  90.300 | offline updates:   0.114 | online udpates:  99.886 |
| Epoch: 017 | Train Loss: 0.296 | Val. Loss: 0.306 | Val. Accuracy:  91.340 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 018 | Train Loss: 0.296 | Val. Loss: 0.298 | Val. Accuracy:  91.630 | offline updates:   0.295 | online udpates:  99.705 |
| Epoch: 019 | Train Loss: 0.296 | Val. Loss: 0.318 | Val. Accuracy:  90.960 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 020 | Train Loss: 0.294 | Val. Loss: 0.319 | Val. Accuracy:  91.420 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 021 | Train Loss: 0.294 | Val. Loss: 0.340 | Val. Accuracy:  90.740 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 022 | Train Loss: 0.295 | Val. Loss: 0.301 | Val. Accuracy:  91.830 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 023 | Train Loss: 0.294 | Val. Loss: 0.336 | Val. Accuracy:  90.580 | offline updates:   0.087 | online udpates:  99.913 |
| Epoch: 024 | Train Loss: 0.291 | Val. Loss: 0.340 | Val. Accuracy:  90.700 | offline updates:   0.070 | online udpates:  99.930 |
| Epoch: 025 | Train Loss: 0.292 | Val. Loss: 0.317 | Val. Accuracy:  91.660 | offline updates:   0.324 | online udpates:  99.676 |
