| Epoch: 001 | Train Loss: 0.612 | Val. Loss: 0.302 | Val. Accuracy:  91.070 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 002 | Train Loss: 0.263 | Val. Loss: 0.198 | Val. Accuracy:  94.090 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 003 | Train Loss: 0.190 | Val. Loss: 0.155 | Val. Accuracy:  95.130 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 004 | Train Loss: 0.158 | Val. Loss: 0.146 | Val. Accuracy:  95.730 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 005 | Train Loss: 0.135 | Val. Loss: 0.145 | Val. Accuracy:  95.590 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 006 | Train Loss: 0.119 | Val. Loss: 0.136 | Val. Accuracy:  96.030 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 007 | Train Loss: 0.110 | Val. Loss: 0.117 | Val. Accuracy:  96.340 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 008 | Train Loss: 0.100 | Val. Loss: 0.154 | Val. Accuracy:  95.540 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 009 | Train Loss: 0.095 | Val. Loss: 0.134 | Val. Accuracy:  96.290 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 010 | Train Loss: 0.090 | Val. Loss: 0.131 | Val. Accuracy:  96.080 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 011 | Train Loss: 0.085 | Val. Loss: 0.140 | Val. Accuracy:  95.990 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 012 | Train Loss: 0.082 | Val. Loss: 0.133 | Val. Accuracy:  96.390 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 013 | Train Loss: 0.080 | Val. Loss: 0.157 | Val. Accuracy:  95.750 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 014 | Train Loss: 0.075 | Val. Loss: 0.143 | Val. Accuracy:  96.310 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 015 | Train Loss: 0.073 | Val. Loss: 0.132 | Val. Accuracy:  96.500 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 016 | Train Loss: 0.071 | Val. Loss: 0.141 | Val. Accuracy:  96.360 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 017 | Train Loss: 0.068 | Val. Loss: 0.167 | Val. Accuracy:  95.900 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 018 | Train Loss: 0.067 | Val. Loss: 0.159 | Val. Accuracy:  96.260 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 019 | Train Loss: 0.064 | Val. Loss: 0.145 | Val. Accuracy:  96.500 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 020 | Train Loss: 0.061 | Val. Loss: 0.163 | Val. Accuracy:  96.120 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 021 | Train Loss: 0.061 | Val. Loss: 0.138 | Val. Accuracy:  96.610 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 022 | Train Loss: 0.059 | Val. Loss: 0.159 | Val. Accuracy:  96.610 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 023 | Train Loss: 0.058 | Val. Loss: 0.149 | Val. Accuracy:  96.540 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 024 | Train Loss: 0.056 | Val. Loss: 0.162 | Val. Accuracy:  96.390 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 025 | Train Loss: 0.055 | Val. Loss: 0.165 | Val. Accuracy:  96.360 | offline updates:   0.000 | online udpates: 100.000 |
