| Epoch: 001 | Train Loss: 0.663 | Val. Loss: 0.331 | Val. Accuracy:  89.760 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 002 | Train Loss: 0.289 | Val. Loss: 0.235 | Val. Accuracy:  92.780 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 003 | Train Loss: 0.211 | Val. Loss: 0.176 | Val. Accuracy:  94.660 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 004 | Train Loss: 0.169 | Val. Loss: 0.173 | Val. Accuracy:  94.430 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 005 | Train Loss: 0.146 | Val. Loss: 0.141 | Val. Accuracy:  95.580 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 006 | Train Loss: 0.132 | Val. Loss: 0.128 | Val. Accuracy:  95.920 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 007 | Train Loss: 0.119 | Val. Loss: 0.140 | Val. Accuracy:  95.850 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 008 | Train Loss: 0.112 | Val. Loss: 0.138 | Val. Accuracy:  96.170 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 009 | Train Loss: 0.104 | Val. Loss: 0.121 | Val. Accuracy:  96.540 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 010 | Train Loss: 0.098 | Val. Loss: 0.132 | Val. Accuracy:  96.180 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 011 | Train Loss: 0.095 | Val. Loss: 0.129 | Val. Accuracy:  96.360 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 012 | Train Loss: 0.088 | Val. Loss: 0.123 | Val. Accuracy:  96.500 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 013 | Train Loss: 0.085 | Val. Loss: 0.130 | Val. Accuracy:  96.540 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 014 | Train Loss: 0.082 | Val. Loss: 0.127 | Val. Accuracy:  96.500 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 015 | Train Loss: 0.077 | Val. Loss: 0.138 | Val. Accuracy:  96.340 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 016 | Train Loss: 0.075 | Val. Loss: 0.144 | Val. Accuracy:  96.610 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 017 | Train Loss: 0.074 | Val. Loss: 0.151 | Val. Accuracy:  96.250 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 018 | Train Loss: 0.070 | Val. Loss: 0.147 | Val. Accuracy:  96.420 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 019 | Train Loss: 0.069 | Val. Loss: 0.141 | Val. Accuracy:  96.700 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 020 | Train Loss: 0.068 | Val. Loss: 0.159 | Val. Accuracy:  96.020 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 021 | Train Loss: 0.066 | Val. Loss: 0.147 | Val. Accuracy:  96.480 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 022 | Train Loss: 0.062 | Val. Loss: 0.172 | Val. Accuracy:  95.980 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 023 | Train Loss: 0.063 | Val. Loss: 0.162 | Val. Accuracy:  96.290 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 024 | Train Loss: 0.061 | Val. Loss: 0.156 | Val. Accuracy:  96.570 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 025 | Train Loss: 0.059 | Val. Loss: 0.164 | Val. Accuracy:  96.480 | offline updates:   0.000 | online udpates: 100.000 |
