| Epoch: 001 | Train Loss: 0.807 | Val. Loss: 0.350 | Val. Accuracy:  90.120 | offline updates:  10.168 | online udpates:  89.832 |
| Epoch: 002 | Train Loss: 0.334 | Val. Loss: 0.296 | Val. Accuracy:  91.490 | offline updates:   1.740 | online udpates:  98.260 |
| Epoch: 003 | Train Loss: 0.301 | Val. Loss: 0.291 | Val. Accuracy:  91.800 | offline updates:   1.940 | online udpates:  98.060 |
| Epoch: 004 | Train Loss: 0.289 | Val. Loss: 0.284 | Val. Accuracy:  91.890 | offline updates:   1.555 | online udpates:  98.445 |
| Epoch: 005 | Train Loss: 0.281 | Val. Loss: 0.283 | Val. Accuracy:  91.890 | offline updates:   1.307 | online udpates:  98.693 |
| Epoch: 006 | Train Loss: 0.277 | Val. Loss: 0.277 | Val. Accuracy:  92.280 | offline updates:   1.727 | online udpates:  98.273 |
| Epoch: 007 | Train Loss: 0.272 | Val. Loss: 0.275 | Val. Accuracy:  92.440 | offline updates:   1.191 | online udpates:  98.809 |
| Epoch: 008 | Train Loss: 0.270 | Val. Loss: 0.280 | Val. Accuracy:  92.080 | offline updates:   1.381 | online udpates:  98.619 |
| Epoch: 009 | Train Loss: 0.267 | Val. Loss: 0.285 | Val. Accuracy:  92.250 | offline updates:   1.029 | online udpates:  98.971 |
| Epoch: 010 | Train Loss: 0.266 | Val. Loss: 0.279 | Val. Accuracy:  92.080 | offline updates:   1.055 | online udpates:  98.945 |
| Epoch: 011 | Train Loss: 0.264 | Val. Loss: 0.273 | Val. Accuracy:  92.470 | offline updates:   1.145 | online udpates:  98.855 |
| Epoch: 012 | Train Loss: 0.263 | Val. Loss: 0.273 | Val. Accuracy:  92.530 | offline updates:   0.682 | online udpates:  99.318 |
| Epoch: 013 | Train Loss: 0.261 | Val. Loss: 0.282 | Val. Accuracy:  91.900 | offline updates:   0.628 | online udpates:  99.372 |
| Epoch: 014 | Train Loss: 0.260 | Val. Loss: 0.274 | Val. Accuracy:  92.250 | offline updates:   2.016 | online udpates:  97.984 |
| Epoch: 015 | Train Loss: 0.259 | Val. Loss: 0.280 | Val. Accuracy:  92.150 | offline updates:   1.711 | online udpates:  98.289 |
| Epoch: 016 | Train Loss: 0.258 | Val. Loss: 0.276 | Val. Accuracy:  92.090 | offline updates:   0.582 | online udpates:  99.418 |
| Epoch: 017 | Train Loss: 0.257 | Val. Loss: 0.277 | Val. Accuracy:  92.360 | offline updates:   0.616 | online udpates:  99.384 |
| Epoch: 018 | Train Loss: 0.256 | Val. Loss: 0.273 | Val. Accuracy:  92.360 | offline updates:   0.696 | online udpates:  99.304 |
| Epoch: 019 | Train Loss: 0.255 | Val. Loss: 0.277 | Val. Accuracy:  92.240 | offline updates:   0.665 | online udpates:  99.335 |
| Epoch: 020 | Train Loss: 0.255 | Val. Loss: 0.275 | Val. Accuracy:  92.390 | offline updates:   1.297 | online udpates:  98.703 |
| Epoch: 021 | Train Loss: 0.254 | Val. Loss: 0.279 | Val. Accuracy:  92.200 | offline updates:   1.149 | online udpates:  98.851 |
| Epoch: 022 | Train Loss: 0.254 | Val. Loss: 0.279 | Val. Accuracy:  92.090 | offline updates:   1.282 | online udpates:  98.718 |
| Epoch: 023 | Train Loss: 0.252 | Val. Loss: 0.281 | Val. Accuracy:  92.150 | offline updates:   2.242 | online udpates:  97.758 |
| Epoch: 024 | Train Loss: 0.251 | Val. Loss: 0.280 | Val. Accuracy:  92.390 | offline updates:   1.620 | online udpates:  98.380 |
| Epoch: 025 | Train Loss: 0.251 | Val. Loss: 0.277 | Val. Accuracy:  92.440 | offline updates:   1.176 | online udpates:  98.824 |
