| Epoch: 001 | Train Loss: 274.571 | Val. Loss: 253.026 | Val. Accuracy:  74.630 | offline updates:  42.995 | online udpates:  57.005 |
| Epoch: 002 | Train Loss: 162.929 | Val. Loss: 115.174 | Val. Accuracy:  81.700 | offline updates:  17.689 | online udpates:  82.311 |
| Epoch: 003 | Train Loss: 89.307 | Val. Loss: 83.194 | Val. Accuracy:  81.840 | offline updates:  23.581 | online udpates:  76.419 |
| Epoch: 004 | Train Loss: 49.203 | Val. Loss: 29.034 | Val. Accuracy:  89.280 | offline updates:  26.001 | online udpates:  73.999 |
| Epoch: 005 | Train Loss: 26.914 | Val. Loss: 16.305 | Val. Accuracy:  78.940 | offline updates:  27.701 | online udpates:  72.299 |
| Epoch: 006 | Train Loss: 8.518 | Val. Loss: 5.909 | Val. Accuracy:  17.590 | offline updates:  34.546 | online udpates:  65.454 |
| Epoch: 007 | Train Loss: 8.870 | Val. Loss: 11.404 | Val. Accuracy:  10.380 | offline updates:  54.705 | online udpates:  45.295 |
| Epoch: 008 | Train Loss: 11.350 | Val. Loss: 13.328 | Val. Accuracy:   8.970 | offline updates:  72.552 | online udpates:  27.448 |
| Epoch: 009 | Train Loss: 11.380 | Val. Loss: 16.406 | Val. Accuracy:  10.140 | offline updates:  66.849 | online udpates:  33.151 |
| Epoch: 010 | Train Loss: 11.782 | Val. Loss: 10.508 | Val. Accuracy:  10.530 | offline updates:  74.338 | online udpates:  25.662 |
| Epoch: 011 | Train Loss: 11.644 | Val. Loss: 11.043 | Val. Accuracy:  11.410 | offline updates:  68.728 | online udpates:  31.272 |
| Epoch: 012 | Train Loss: 11.008 | Val. Loss: 10.574 | Val. Accuracy:  10.130 | offline updates:  68.105 | online udpates:  31.895 |
| Epoch: 013 | Train Loss: 11.332 | Val. Loss: 9.451 | Val. Accuracy:   9.620 | offline updates:  70.766 | online udpates:  29.234 |
| Epoch: 014 | Train Loss: 11.257 | Val. Loss: 13.652 | Val. Accuracy:   9.860 | offline updates:  76.131 | online udpates:  23.869 |
| Epoch: 015 | Train Loss: 12.457 | Val. Loss: 10.820 | Val. Accuracy:  10.360 | offline updates:  74.678 | online udpates:  25.322 |
| Epoch: 016 | Train Loss: 11.031 | Val. Loss: 13.476 | Val. Accuracy:   9.620 | offline updates:  75.388 | online udpates:  24.612 |
| Epoch: 017 | Train Loss: 11.201 | Val. Loss: 10.552 | Val. Accuracy:  10.130 | offline updates:  75.857 | online udpates:  24.143 |
| Epoch: 018 | Train Loss: 11.654 | Val. Loss: 7.954 | Val. Accuracy:   9.780 | offline updates:  76.088 | online udpates:  23.912 |
| Epoch: 019 | Train Loss: 11.387 | Val. Loss: 13.507 | Val. Accuracy:  10.130 | offline updates:  75.540 | online udpates:  24.460 |
| Epoch: 020 | Train Loss: 11.228 | Val. Loss: 8.544 | Val. Accuracy:   9.620 | offline updates:  72.519 | online udpates:  27.481 |
| Epoch: 021 | Train Loss: 11.086 | Val. Loss: 13.128 | Val. Accuracy:   8.960 | offline updates:  74.558 | online udpates:  25.442 |
| Epoch: 022 | Train Loss: 11.140 | Val. Loss: 11.907 | Val. Accuracy:  11.390 | offline updates:  74.483 | online udpates:  25.517 |
| Epoch: 023 | Train Loss: 11.236 | Val. Loss: 11.426 | Val. Accuracy:  10.130 | offline updates:  74.298 | online udpates:  25.702 |
| Epoch: 024 | Train Loss: 11.160 | Val. Loss: 10.798 | Val. Accuracy:   9.830 | offline updates:  72.851 | online udpates:  27.149 |
| Epoch: 025 | Train Loss: 11.201 | Val. Loss: 8.351 | Val. Accuracy:   8.960 | offline updates:  74.351 | online udpates:  25.649 |
