| Epoch: 001 | Train Loss: 1.887 | Val. Loss: 2.469 | Val. Accuracy:  15.050 | offline updates:   2.677 | online udpates:  97.323 |
| Epoch: 002 | Train Loss: 2.654 | Val. Loss: 3.239 | Val. Accuracy:   9.750 | offline updates:   1.373 | online udpates:  98.627 |
| Epoch: 003 | Train Loss: 3.018 | Val. Loss: 3.343 | Val. Accuracy:  11.380 | offline updates:   1.436 | online udpates:  98.564 |
| Epoch: 004 | Train Loss: 3.550 | Val. Loss: 4.067 | Val. Accuracy:  12.350 | offline updates:   0.122 | online udpates:  99.878 |
| Epoch: 005 | Train Loss: 3.442 | Val. Loss: 3.771 | Val. Accuracy:  11.360 | offline updates:   0.221 | online udpates:  99.779 |
| Epoch: 006 | Train Loss: 3.711 | Val. Loss: 3.713 | Val. Accuracy:  10.330 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 007 | Train Loss: 3.774 | Val. Loss: 3.739 | Val. Accuracy:  10.290 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 008 | Train Loss: 3.738 | Val. Loss: 3.385 | Val. Accuracy:  10.240 | offline updates:   1.091 | online udpates:  98.909 |
| Epoch: 009 | Train Loss: 3.729 | Val. Loss: 3.187 | Val. Accuracy:   9.740 | offline updates:   0.499 | online udpates:  99.501 |
| Epoch: 010 | Train Loss: 3.789 | Val. Loss: 3.356 | Val. Accuracy:  11.350 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 011 | Train Loss: 3.851 | Val. Loss: 4.148 | Val. Accuracy:   9.830 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 012 | Train Loss: 3.846 | Val. Loss: 3.910 | Val. Accuracy:   9.820 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 013 | Train Loss: 3.843 | Val. Loss: 3.376 | Val. Accuracy:   9.740 | offline updates:   0.516 | online udpates:  99.484 |
| Epoch: 014 | Train Loss: 3.816 | Val. Loss: 3.320 | Val. Accuracy:   8.920 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 015 | Train Loss: 3.833 | Val. Loss: 4.065 | Val. Accuracy:  11.350 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 016 | Train Loss: 3.865 | Val. Loss: 3.790 | Val. Accuracy:   9.580 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 017 | Train Loss: 3.810 | Val. Loss: 3.580 | Val. Accuracy:  11.350 | offline updates:   0.291 | online udpates:  99.709 |
| Epoch: 018 | Train Loss: 3.880 | Val. Loss: 3.980 | Val. Accuracy:   9.820 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 019 | Train Loss: 3.823 | Val. Loss: 2.948 | Val. Accuracy:   9.820 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 020 | Train Loss: 3.798 | Val. Loss: 4.274 | Val. Accuracy:   9.800 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 021 | Train Loss: 3.833 | Val. Loss: 3.514 | Val. Accuracy:   8.920 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 022 | Train Loss: 3.827 | Val. Loss: 4.062 | Val. Accuracy:  10.100 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 023 | Train Loss: 3.766 | Val. Loss: 3.668 | Val. Accuracy:  10.280 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 024 | Train Loss: 3.643 | Val. Loss: 3.762 | Val. Accuracy:  10.320 | offline updates:   0.273 | online udpates:  99.727 |
| Epoch: 025 | Train Loss: 3.815 | Val. Loss: 3.812 | Val. Accuracy:  10.100 | offline updates:   0.000 | online udpates: 100.000 |
