| Epoch: 001 | Train Loss: 1.422 | Val. Loss: 0.755 | Val. Accuracy:  83.170 | offline updates:  36.430 | online udpates:  63.570 |
| Epoch: 002 | Train Loss: 0.575 | Val. Loss: 0.427 | Val. Accuracy:  88.610 | offline updates:  34.300 | online udpates:  65.700 |
| Epoch: 003 | Train Loss: 0.397 | Val. Loss: 0.342 | Val. Accuracy:  90.500 | offline updates:  29.529 | online udpates:  70.471 |
| Epoch: 004 | Train Loss: 0.341 | Val. Loss: 0.311 | Val. Accuracy:  91.340 | offline updates:  24.610 | online udpates:  75.390 |
| Epoch: 005 | Train Loss: 0.317 | Val. Loss: 0.297 | Val. Accuracy:  91.580 | offline updates:  23.286 | online udpates:  76.714 |
| Epoch: 006 | Train Loss: 0.302 | Val. Loss: 0.290 | Val. Accuracy:  91.790 | offline updates:  26.636 | online udpates:  73.364 |
| Epoch: 007 | Train Loss: 0.293 | Val. Loss: 0.283 | Val. Accuracy:  92.090 | offline updates:  23.388 | online udpates:  76.612 |
| Epoch: 008 | Train Loss: 0.287 | Val. Loss: 0.283 | Val. Accuracy:  92.040 | offline updates:  23.327 | online udpates:  76.673 |
| Epoch: 009 | Train Loss: 0.282 | Val. Loss: 0.282 | Val. Accuracy:  92.120 | offline updates:  22.306 | online udpates:  77.694 |
| Epoch: 010 | Train Loss: 0.278 | Val. Loss: 0.279 | Val. Accuracy:  92.210 | offline updates:  24.159 | online udpates:  75.841 |
| Epoch: 011 | Train Loss: 0.275 | Val. Loss: 0.275 | Val. Accuracy:  92.170 | offline updates:  22.469 | online udpates:  77.531 |
| Epoch: 012 | Train Loss: 0.272 | Val. Loss: 0.274 | Val. Accuracy:  92.240 | offline updates:  26.005 | online udpates:  73.995 |
| Epoch: 013 | Train Loss: 0.270 | Val. Loss: 0.276 | Val. Accuracy:  92.120 | offline updates:  21.777 | online udpates:  78.223 |
| Epoch: 014 | Train Loss: 0.268 | Val. Loss: 0.274 | Val. Accuracy:  91.990 | offline updates:  23.314 | online udpates:  76.686 |
| Epoch: 015 | Train Loss: 0.266 | Val. Loss: 0.273 | Val. Accuracy:  92.330 | offline updates:  22.711 | online udpates:  77.289 |
| Epoch: 016 | Train Loss: 0.265 | Val. Loss: 0.270 | Val. Accuracy:  92.320 | offline updates:  21.550 | online udpates:  78.450 |
| Epoch: 017 | Train Loss: 0.263 | Val. Loss: 0.269 | Val. Accuracy:  92.450 | offline updates:  22.265 | online udpates:  77.735 |
| Epoch: 018 | Train Loss: 0.262 | Val. Loss: 0.268 | Val. Accuracy:  92.330 | offline updates:  19.787 | online udpates:  80.213 |
| Epoch: 019 | Train Loss: 0.261 | Val. Loss: 0.270 | Val. Accuracy:  92.370 | offline updates:  19.374 | online udpates:  80.626 |
| Epoch: 020 | Train Loss: 0.259 | Val. Loss: 0.270 | Val. Accuracy:  92.490 | offline updates:  25.782 | online udpates:  74.218 |
| Epoch: 021 | Train Loss: 0.258 | Val. Loss: 0.270 | Val. Accuracy:  92.510 | offline updates:  25.827 | online udpates:  74.173 |
| Epoch: 022 | Train Loss: 0.258 | Val. Loss: 0.271 | Val. Accuracy:  92.440 | offline updates:  23.651 | online udpates:  76.349 |
| Epoch: 023 | Train Loss: 0.256 | Val. Loss: 0.269 | Val. Accuracy:  92.450 | offline updates:  28.274 | online udpates:  71.726 |
| Epoch: 024 | Train Loss: 0.255 | Val. Loss: 0.268 | Val. Accuracy:  92.420 | offline updates:  24.515 | online udpates:  75.485 |
| Epoch: 025 | Train Loss: 0.255 | Val. Loss: 0.271 | Val. Accuracy:  92.290 | offline updates:  20.801 | online udpates:  79.199 |
