| Epoch: 001 | Train Loss: 0.571 | Val. Loss: 0.374 | Val. Accuracy:  88.650 | offline updates:   0.705 | online udpates:  99.295 |
| Epoch: 002 | Train Loss: 0.380 | Val. Loss: 0.358 | Val. Accuracy:  89.440 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 003 | Train Loss: 0.358 | Val. Loss: 0.320 | Val. Accuracy:  90.880 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 004 | Train Loss: 0.349 | Val. Loss: 0.341 | Val. Accuracy:  90.270 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 005 | Train Loss: 0.341 | Val. Loss: 0.338 | Val. Accuracy:  89.730 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 006 | Train Loss: 0.338 | Val. Loss: 0.364 | Val. Accuracy:  89.170 | offline updates:   0.131 | online udpates:  99.869 |
| Epoch: 007 | Train Loss: 0.334 | Val. Loss: 0.349 | Val. Accuracy:  89.690 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 008 | Train Loss: 0.326 | Val. Loss: 0.319 | Val. Accuracy:  90.640 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 009 | Train Loss: 0.327 | Val. Loss: 0.339 | Val. Accuracy:  90.700 | offline updates:   0.073 | online udpates:  99.927 |
| Epoch: 010 | Train Loss: 0.326 | Val. Loss: 0.349 | Val. Accuracy:  90.110 | offline updates:   0.120 | online udpates:  99.880 |
| Epoch: 011 | Train Loss: 0.323 | Val. Loss: 0.320 | Val. Accuracy:  91.030 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 012 | Train Loss: 0.325 | Val. Loss: 0.382 | Val. Accuracy:  89.590 | offline updates:   2.892 | online udpates:  97.108 |
| Epoch: 013 | Train Loss: 0.319 | Val. Loss: 0.332 | Val. Accuracy:  90.880 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 014 | Train Loss: 0.319 | Val. Loss: 0.319 | Val. Accuracy:  91.000 | offline updates:   0.272 | online udpates:  99.728 |
| Epoch: 015 | Train Loss: 0.317 | Val. Loss: 0.343 | Val. Accuracy:  89.940 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 016 | Train Loss: 0.316 | Val. Loss: 0.318 | Val. Accuracy:  90.960 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 017 | Train Loss: 0.316 | Val. Loss: 0.327 | Val. Accuracy:  91.070 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 018 | Train Loss: 0.313 | Val. Loss: 0.352 | Val. Accuracy:  90.100 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 019 | Train Loss: 0.313 | Val. Loss: 0.335 | Val. Accuracy:  90.720 | offline updates:   0.479 | online udpates:  99.521 |
| Epoch: 020 | Train Loss: 0.312 | Val. Loss: 0.357 | Val. Accuracy:  89.630 | offline updates:   0.434 | online udpates:  99.566 |
| Epoch: 021 | Train Loss: 0.311 | Val. Loss: 0.342 | Val. Accuracy:  90.490 | offline updates:   0.077 | online udpates:  99.923 |
| Epoch: 022 | Train Loss: 0.310 | Val. Loss: 0.332 | Val. Accuracy:  90.910 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 023 | Train Loss: 0.310 | Val. Loss: 0.311 | Val. Accuracy:  91.160 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 024 | Train Loss: 0.309 | Val. Loss: 0.321 | Val. Accuracy:  91.370 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 025 | Train Loss: 0.309 | Val. Loss: 0.337 | Val. Accuracy:  90.580 | offline updates:   0.000 | online udpates: 100.000 |
