| Epoch: 001 | Train Loss: 7.704 | Val. Loss: 7.440 | Val. Accuracy:  73.850 | offline updates:  41.510 | online udpates:  58.490 |
| Epoch: 002 | Train Loss: 6.566 | Val. Loss: 6.178 | Val. Accuracy:  74.970 | offline updates:  12.019 | online udpates:  87.981 |
| Epoch: 003 | Train Loss: 5.223 | Val. Loss: 6.541 | Val. Accuracy:  77.130 | offline updates:  12.198 | online udpates:  87.802 |
| Epoch: 004 | Train Loss: 4.376 | Val. Loss: 4.443 | Val. Accuracy:  78.840 | offline updates:  15.360 | online udpates:  84.640 |
| Epoch: 005 | Train Loss: 3.535 | Val. Loss: 4.456 | Val. Accuracy:  76.350 | offline updates:  15.470 | online udpates:  84.530 |
| Epoch: 006 | Train Loss: 2.683 | Val. Loss: 2.546 | Val. Accuracy:  86.280 | offline updates:  14.838 | online udpates:  85.162 |
| Epoch: 007 | Train Loss: 2.008 | Val. Loss: 1.257 | Val. Accuracy:  89.620 | offline updates:  14.637 | online udpates:  85.363 |
| Epoch: 008 | Train Loss: 1.284 | Val. Loss: 0.636 | Val. Accuracy:  88.080 | offline updates:  17.460 | online udpates:  82.540 |
| Epoch: 009 | Train Loss: 0.842 | Val. Loss: 1.060 | Val. Accuracy:  75.610 | offline updates:  27.343 | online udpates:  72.657 |
| Epoch: 010 | Train Loss: 1.020 | Val. Loss: 1.245 | Val. Accuracy:  62.060 | offline updates:  30.761 | online udpates:  69.239 |
| Epoch: 011 | Train Loss: 1.310 | Val. Loss: 1.589 | Val. Accuracy:  51.710 | offline updates:  37.214 | online udpates:  62.786 |
| Epoch: 012 | Train Loss: 1.539 | Val. Loss: 1.715 | Val. Accuracy:  50.180 | offline updates:  32.819 | online udpates:  67.181 |
| Epoch: 013 | Train Loss: 1.769 | Val. Loss: 1.858 | Val. Accuracy:  39.270 | offline updates:  35.844 | online udpates:  64.156 |
| Epoch: 014 | Train Loss: 1.738 | Val. Loss: 1.995 | Val. Accuracy:  49.840 | offline updates:  26.190 | online udpates:  73.810 |
| Epoch: 015 | Train Loss: 1.758 | Val. Loss: 1.746 | Val. Accuracy:  47.790 | offline updates:  39.919 | online udpates:  60.081 |
| Epoch: 016 | Train Loss: 1.705 | Val. Loss: 2.071 | Val. Accuracy:  38.770 | offline updates:  23.620 | online udpates:  76.380 |
| Epoch: 017 | Train Loss: 1.905 | Val. Loss: 1.932 | Val. Accuracy:  40.400 | offline updates:  25.831 | online udpates:  74.169 |
| Epoch: 018 | Train Loss: 1.874 | Val. Loss: 1.988 | Val. Accuracy:  40.620 | offline updates:  22.158 | online udpates:  77.842 |
| Epoch: 019 | Train Loss: 1.853 | Val. Loss: 1.670 | Val. Accuracy:  41.790 | offline updates:  30.792 | online udpates:  69.208 |
| Epoch: 020 | Train Loss: 1.858 | Val. Loss: 1.913 | Val. Accuracy:  32.020 | offline updates:  29.390 | online udpates:  70.610 |
| Epoch: 021 | Train Loss: 1.976 | Val. Loss: 2.145 | Val. Accuracy:  36.370 | offline updates:  22.293 | online udpates:  77.707 |
| Epoch: 022 | Train Loss: 1.864 | Val. Loss: 1.850 | Val. Accuracy:  37.680 | offline updates:  20.619 | online udpates:  79.381 |
| Epoch: 023 | Train Loss: 2.026 | Val. Loss: 2.166 | Val. Accuracy:  31.840 | offline updates:  26.841 | online udpates:  73.159 |
| Epoch: 024 | Train Loss: 2.009 | Val. Loss: 2.476 | Val. Accuracy:  28.430 | offline updates:  23.589 | online udpates:  76.411 |
| Epoch: 025 | Train Loss: 2.210 | Val. Loss: 2.153 | Val. Accuracy:  27.260 | offline updates:  20.649 | online udpates:  79.351 |
