| Epoch: 001 | Train Loss: 1.678 | Val. Loss: 2.142 | Val. Accuracy:  40.590 | offline updates:   1.810 | online udpates:  98.190 |
| Epoch: 002 | Train Loss: 2.134 | Val. Loss: 2.169 | Val. Accuracy:  19.420 | offline updates:  15.280 | online udpates:  84.720 |
| Epoch: 003 | Train Loss: 2.768 | Val. Loss: 3.221 | Val. Accuracy:  20.080 | offline updates:  16.555 | online udpates:  83.445 |
| Epoch: 004 | Train Loss: 2.895 | Val. Loss: 2.912 | Val. Accuracy:   8.920 | offline updates:  39.899 | online udpates:  60.101 |
| Epoch: 005 | Train Loss: 3.102 | Val. Loss: 2.641 | Val. Accuracy:  10.280 | offline updates:  62.260 | online udpates:  37.740 |
| Epoch: 006 | Train Loss: 3.152 | Val. Loss: 2.708 | Val. Accuracy:  10.090 | offline updates:  66.424 | online udpates:  33.576 |
| Epoch: 007 | Train Loss: 2.986 | Val. Loss: 2.956 | Val. Accuracy:   9.580 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 008 | Train Loss: 3.048 | Val. Loss: 2.944 | Val. Accuracy:   9.750 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 009 | Train Loss: 3.129 | Val. Loss: 2.990 | Val. Accuracy:   9.590 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 010 | Train Loss: 3.097 | Val. Loss: 2.808 | Val. Accuracy:  10.090 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 011 | Train Loss: 3.122 | Val. Loss: 3.266 | Val. Accuracy:   9.740 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 012 | Train Loss: 3.086 | Val. Loss: 3.242 | Val. Accuracy:   9.740 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 013 | Train Loss: 3.207 | Val. Loss: 2.774 | Val. Accuracy:  11.350 | offline updates:  75.171 | online udpates:  24.829 |
| Epoch: 014 | Train Loss: 3.144 | Val. Loss: 2.712 | Val. Accuracy:  10.320 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 015 | Train Loss: 3.156 | Val. Loss: 2.671 | Val. Accuracy:   9.810 | offline updates:  75.370 | online udpates:  24.630 |
| Epoch: 016 | Train Loss: 3.126 | Val. Loss: 2.855 | Val. Accuracy:  10.100 | offline updates:  76.156 | online udpates:  23.844 |
| Epoch: 017 | Train Loss: 3.131 | Val. Loss: 3.805 | Val. Accuracy:   9.820 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 018 | Train Loss: 3.162 | Val. Loss: 3.437 | Val. Accuracy:  11.360 | offline updates:  75.292 | online udpates:  24.708 |
| Epoch: 019 | Train Loss: 3.105 | Val. Loss: 2.764 | Val. Accuracy:   9.580 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 020 | Train Loss: 3.144 | Val. Loss: 3.535 | Val. Accuracy:  10.330 | offline updates:  75.329 | online udpates:  24.671 |
| Epoch: 021 | Train Loss: 3.037 | Val. Loss: 3.498 | Val. Accuracy:   9.740 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 022 | Train Loss: 3.159 | Val. Loss: 3.455 | Val. Accuracy:   9.740 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 023 | Train Loss: 3.202 | Val. Loss: 2.704 | Val. Accuracy:  10.320 | offline updates:  75.494 | online udpates:  24.506 |
| Epoch: 024 | Train Loss: 3.095 | Val. Loss: 2.648 | Val. Accuracy:   9.820 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 025 | Train Loss: 3.140 | Val. Loss: 2.883 | Val. Accuracy:   9.830 | offline updates:  75.000 | online udpates:  25.000 |
