| Epoch: 001 | Train Loss: 7.145 | Val. Loss: 5.808 | Val. Accuracy:  75.740 | offline updates:  24.419 | online udpates:  75.581 |
| Epoch: 002 | Train Loss: 2.742 | Val. Loss: 0.796 | Val. Accuracy:  83.750 | offline updates:   3.862 | online udpates:  96.138 |
| Epoch: 003 | Train Loss: 1.035 | Val. Loss: 1.300 | Val. Accuracy:  72.040 | offline updates:  15.135 | online udpates:  84.865 |
| Epoch: 004 | Train Loss: 1.339 | Val. Loss: 1.325 | Val. Accuracy:  55.460 | offline updates:  24.201 | online udpates:  75.799 |
| Epoch: 005 | Train Loss: 1.420 | Val. Loss: 1.798 | Val. Accuracy:  52.780 | offline updates:  26.311 | online udpates:  73.689 |
| Epoch: 006 | Train Loss: 1.522 | Val. Loss: 1.610 | Val. Accuracy:  50.320 | offline updates:  32.533 | online udpates:  67.467 |
| Epoch: 007 | Train Loss: 1.748 | Val. Loss: 1.829 | Val. Accuracy:  46.300 | offline updates:  30.409 | online udpates:  69.591 |
| Epoch: 008 | Train Loss: 1.953 | Val. Loss: 1.782 | Val. Accuracy:  36.960 | offline updates:  28.517 | online udpates:  71.483 |
| Epoch: 009 | Train Loss: 2.073 | Val. Loss: 2.157 | Val. Accuracy:  30.860 | offline updates:  37.127 | online udpates:  62.873 |
| Epoch: 010 | Train Loss: 2.103 | Val. Loss: 2.150 | Val. Accuracy:  32.140 | offline updates:  27.087 | online udpates:  72.913 |
| Epoch: 011 | Train Loss: 2.031 | Val. Loss: 1.731 | Val. Accuracy:  37.580 | offline updates:  29.587 | online udpates:  70.413 |
| Epoch: 012 | Train Loss: 2.005 | Val. Loss: 2.652 | Val. Accuracy:  41.060 | offline updates:  18.379 | online udpates:  81.621 |
| Epoch: 013 | Train Loss: 1.927 | Val. Loss: 2.201 | Val. Accuracy:  34.470 | offline updates:  24.203 | online udpates:  75.797 |
| Epoch: 014 | Train Loss: 2.322 | Val. Loss: 2.068 | Val. Accuracy:  26.400 | offline updates:  35.271 | online udpates:  64.729 |
| Epoch: 015 | Train Loss: 2.198 | Val. Loss: 1.868 | Val. Accuracy:  34.930 | offline updates:  15.944 | online udpates:  84.056 |
| Epoch: 016 | Train Loss: 2.069 | Val. Loss: 1.967 | Val. Accuracy:  37.370 | offline updates:  26.655 | online udpates:  73.345 |
| Epoch: 017 | Train Loss: 2.084 | Val. Loss: 2.353 | Val. Accuracy:  28.020 | offline updates:  23.841 | online udpates:  76.159 |
| Epoch: 018 | Train Loss: 2.057 | Val. Loss: 2.022 | Val. Accuracy:  23.950 | offline updates:  31.042 | online udpates:  68.958 |
| Epoch: 019 | Train Loss: 2.220 | Val. Loss: 2.685 | Val. Accuracy:  24.090 | offline updates:  16.427 | online udpates:  83.573 |
| Epoch: 020 | Train Loss: 2.466 | Val. Loss: 2.650 | Val. Accuracy:  21.540 | offline updates:  31.259 | online udpates:  68.741 |
| Epoch: 021 | Train Loss: 2.433 | Val. Loss: 2.747 | Val. Accuracy:  22.130 | offline updates:  28.126 | online udpates:  71.874 |
| Epoch: 022 | Train Loss: 2.431 | Val. Loss: 3.083 | Val. Accuracy:  25.060 | offline updates:  37.013 | online udpates:  62.987 |
| Epoch: 023 | Train Loss: 2.529 | Val. Loss: 2.342 | Val. Accuracy:  29.750 | offline updates:  49.609 | online udpates:  50.391 |
| Epoch: 024 | Train Loss: 2.279 | Val. Loss: 2.204 | Val. Accuracy:  30.490 | offline updates:  34.486 | online udpates:  65.514 |
| Epoch: 025 | Train Loss: 2.303 | Val. Loss: 2.762 | Val. Accuracy:  22.370 | offline updates:  41.334 | online udpates:  58.666 |
