| Epoch: 001 | Train Loss: 0.626 | Val. Loss: 0.336 | Val. Accuracy:  89.950 | offline updates:   0.114 | online udpates:  99.886 |
| Epoch: 002 | Train Loss: 0.286 | Val. Loss: 0.232 | Val. Accuracy:  93.110 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 003 | Train Loss: 0.211 | Val. Loss: 0.184 | Val. Accuracy:  94.440 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 004 | Train Loss: 0.171 | Val. Loss: 0.162 | Val. Accuracy:  95.090 | offline updates:   0.071 | online udpates:  99.929 |
| Epoch: 005 | Train Loss: 0.147 | Val. Loss: 0.157 | Val. Accuracy:  95.200 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 006 | Train Loss: 0.129 | Val. Loss: 0.133 | Val. Accuracy:  96.080 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 007 | Train Loss: 0.117 | Val. Loss: 0.142 | Val. Accuracy:  95.820 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 008 | Train Loss: 0.111 | Val. Loss: 0.136 | Val. Accuracy:  95.920 | offline updates:   0.041 | online udpates:  99.959 |
| Epoch: 009 | Train Loss: 0.103 | Val. Loss: 0.127 | Val. Accuracy:  96.330 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 010 | Train Loss: 0.099 | Val. Loss: 0.142 | Val. Accuracy:  96.020 | offline updates:   0.026 | online udpates:  99.974 |
| Epoch: 011 | Train Loss: 0.094 | Val. Loss: 0.129 | Val. Accuracy:  96.410 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 012 | Train Loss: 0.089 | Val. Loss: 0.140 | Val. Accuracy:  96.070 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 013 | Train Loss: 0.085 | Val. Loss: 0.147 | Val. Accuracy:  95.980 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 014 | Train Loss: 0.084 | Val. Loss: 0.145 | Val. Accuracy:  96.170 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 015 | Train Loss: 0.078 | Val. Loss: 0.151 | Val. Accuracy:  96.100 | offline updates:   0.089 | online udpates:  99.911 |
| Epoch: 016 | Train Loss: 0.078 | Val. Loss: 0.146 | Val. Accuracy:  96.250 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 017 | Train Loss: 0.075 | Val. Loss: 0.148 | Val. Accuracy:  96.090 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 018 | Train Loss: 0.073 | Val. Loss: 0.144 | Val. Accuracy:  96.520 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 019 | Train Loss: 0.072 | Val. Loss: 0.147 | Val. Accuracy:  96.500 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 020 | Train Loss: 0.069 | Val. Loss: 0.156 | Val. Accuracy:  96.390 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 021 | Train Loss: 0.068 | Val. Loss: 0.149 | Val. Accuracy:  96.660 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 022 | Train Loss: 0.065 | Val. Loss: 0.160 | Val. Accuracy:  96.360 | offline updates:   0.011 | online udpates:  99.989 |
| Epoch: 023 | Train Loss: 0.064 | Val. Loss: 0.148 | Val. Accuracy:  96.310 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 024 | Train Loss: 0.062 | Val. Loss: 0.159 | Val. Accuracy:  96.400 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 025 | Train Loss: 0.061 | Val. Loss: 0.170 | Val. Accuracy:  96.260 | offline updates:   0.000 | online udpates: 100.000 |
