| Epoch: 001 | Train Loss: 1.103 | Val. Loss: 0.992 | Val. Accuracy:  71.320 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 002 | Train Loss: 1.148 | Val. Loss: 1.705 | Val. Accuracy:  54.970 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 003 | Train Loss: 1.498 | Val. Loss: 1.639 | Val. Accuracy:  50.140 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 004 | Train Loss: 1.526 | Val. Loss: 1.674 | Val. Accuracy:  55.780 | offline updates:   0.080 | online udpates:  99.920 |
| Epoch: 005 | Train Loss: 1.581 | Val. Loss: 1.289 | Val. Accuracy:  56.690 | offline updates:   0.091 | online udpates:  99.909 |
| Epoch: 006 | Train Loss: 1.511 | Val. Loss: 1.484 | Val. Accuracy:  49.670 | offline updates:   0.230 | online udpates:  99.770 |
| Epoch: 007 | Train Loss: 1.570 | Val. Loss: 1.771 | Val. Accuracy:  41.110 | offline updates:   0.219 | online udpates:  99.781 |
| Epoch: 008 | Train Loss: 1.648 | Val. Loss: 1.615 | Val. Accuracy:  48.080 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 009 | Train Loss: 1.626 | Val. Loss: 1.631 | Val. Accuracy:  49.580 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 010 | Train Loss: 1.624 | Val. Loss: 1.726 | Val. Accuracy:  43.190 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 011 | Train Loss: 1.839 | Val. Loss: 1.903 | Val. Accuracy:  38.580 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 012 | Train Loss: 1.943 | Val. Loss: 2.220 | Val. Accuracy:  23.810 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 013 | Train Loss: 2.266 | Val. Loss: 2.390 | Val. Accuracy:  32.670 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 014 | Train Loss: 2.141 | Val. Loss: 2.109 | Val. Accuracy:  32.040 | offline updates:   0.976 | online udpates:  99.024 |
| Epoch: 015 | Train Loss: 2.115 | Val. Loss: 2.350 | Val. Accuracy:  22.550 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 016 | Train Loss: 2.404 | Val. Loss: 2.585 | Val. Accuracy:  22.820 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 017 | Train Loss: 2.488 | Val. Loss: 2.646 | Val. Accuracy:  21.830 | offline updates:   0.923 | online udpates:  99.077 |
| Epoch: 018 | Train Loss: 2.493 | Val. Loss: 3.167 | Val. Accuracy:  18.740 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 019 | Train Loss: 2.493 | Val. Loss: 2.658 | Val. Accuracy:  19.420 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 020 | Train Loss: 2.438 | Val. Loss: 2.539 | Val. Accuracy:  20.480 | offline updates:   0.176 | online udpates:  99.824 |
| Epoch: 021 | Train Loss: 2.489 | Val. Loss: 2.518 | Val. Accuracy:  20.960 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 022 | Train Loss: 2.447 | Val. Loss: 2.703 | Val. Accuracy:  20.880 | offline updates:   0.024 | online udpates:  99.976 |
| Epoch: 023 | Train Loss: 2.474 | Val. Loss: 2.542 | Val. Accuracy:  16.470 | offline updates:   0.057 | online udpates:  99.943 |
| Epoch: 024 | Train Loss: 2.530 | Val. Loss: 2.318 | Val. Accuracy:  16.080 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 025 | Train Loss: 2.662 | Val. Loss: 2.996 | Val. Accuracy:  17.280 | offline updates:   0.000 | online udpates: 100.000 |
