| Epoch: 001 | Train Loss: 0.798 | Val. Loss: 0.472 | Val. Accuracy:  84.830 | offline updates:   0.340 | online udpates:  99.660 |
| Epoch: 002 | Train Loss: 0.430 | Val. Loss: 0.407 | Val. Accuracy:  86.910 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 003 | Train Loss: 0.359 | Val. Loss: 0.294 | Val. Accuracy:  90.830 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 004 | Train Loss: 0.307 | Val. Loss: 0.252 | Val. Accuracy:  92.480 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 005 | Train Loss: 0.270 | Val. Loss: 0.264 | Val. Accuracy:  92.230 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 006 | Train Loss: 0.246 | Val. Loss: 0.217 | Val. Accuracy:  93.200 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 007 | Train Loss: 0.223 | Val. Loss: 0.228 | Val. Accuracy:  93.140 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 008 | Train Loss: 0.210 | Val. Loss: 0.189 | Val. Accuracy:  94.450 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 009 | Train Loss: 0.196 | Val. Loss: 0.200 | Val. Accuracy:  93.510 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 010 | Train Loss: 0.180 | Val. Loss: 0.191 | Val. Accuracy:  93.420 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 011 | Train Loss: 0.173 | Val. Loss: 0.155 | Val. Accuracy:  95.130 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 012 | Train Loss: 0.165 | Val. Loss: 0.224 | Val. Accuracy:  93.120 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 013 | Train Loss: 0.155 | Val. Loss: 0.152 | Val. Accuracy:  95.240 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 014 | Train Loss: 0.149 | Val. Loss: 0.164 | Val. Accuracy:  95.150 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 015 | Train Loss: 0.145 | Val. Loss: 0.189 | Val. Accuracy:  94.390 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 016 | Train Loss: 0.138 | Val. Loss: 0.180 | Val. Accuracy:  95.010 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 017 | Train Loss: 0.133 | Val. Loss: 0.128 | Val. Accuracy:  96.200 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 018 | Train Loss: 0.132 | Val. Loss: 0.151 | Val. Accuracy:  95.700 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 019 | Train Loss: 0.130 | Val. Loss: 0.153 | Val. Accuracy:  95.200 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 020 | Train Loss: 0.126 | Val. Loss: 0.157 | Val. Accuracy:  95.140 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 021 | Train Loss: 0.121 | Val. Loss: 0.211 | Val. Accuracy:  93.500 | offline updates:   0.011 | online udpates:  99.989 |
| Epoch: 022 | Train Loss: 0.120 | Val. Loss: 0.122 | Val. Accuracy:  96.350 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 023 | Train Loss: 0.119 | Val. Loss: 0.155 | Val. Accuracy:  95.260 | offline updates:   0.026 | online udpates:  99.974 |
| Epoch: 024 | Train Loss: 0.115 | Val. Loss: 0.130 | Val. Accuracy:  96.120 | offline updates:   0.001 | online udpates:  99.999 |
| Epoch: 025 | Train Loss: 0.114 | Val. Loss: 0.174 | Val. Accuracy:  95.330 | offline updates:   0.809 | online udpates:  99.191 |
