| Epoch: 001 | Train Loss: 0.831 | Val. Loss: 0.494 | Val. Accuracy:  82.610 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 002 | Train Loss: 0.445 | Val. Loss: 0.351 | Val. Accuracy:  89.190 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 003 | Train Loss: 0.361 | Val. Loss: 0.322 | Val. Accuracy:  90.050 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 004 | Train Loss: 0.315 | Val. Loss: 0.305 | Val. Accuracy:  90.040 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 005 | Train Loss: 0.274 | Val. Loss: 0.241 | Val. Accuracy:  93.050 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 006 | Train Loss: 0.248 | Val. Loss: 0.233 | Val. Accuracy:  92.590 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 007 | Train Loss: 0.227 | Val. Loss: 0.217 | Val. Accuracy:  93.100 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 008 | Train Loss: 0.207 | Val. Loss: 0.193 | Val. Accuracy:  93.980 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 009 | Train Loss: 0.196 | Val. Loss: 0.222 | Val. Accuracy:  93.010 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 010 | Train Loss: 0.186 | Val. Loss: 0.174 | Val. Accuracy:  94.380 | offline updates:   0.014 | online udpates:  99.986 |
| Epoch: 011 | Train Loss: 0.173 | Val. Loss: 0.168 | Val. Accuracy:  94.940 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 012 | Train Loss: 0.165 | Val. Loss: 0.206 | Val. Accuracy:  93.660 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 013 | Train Loss: 0.163 | Val. Loss: 0.144 | Val. Accuracy:  95.440 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 014 | Train Loss: 0.151 | Val. Loss: 0.159 | Val. Accuracy:  95.150 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 015 | Train Loss: 0.150 | Val. Loss: 0.154 | Val. Accuracy:  95.360 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 016 | Train Loss: 0.141 | Val. Loss: 0.156 | Val. Accuracy:  95.280 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 017 | Train Loss: 0.140 | Val. Loss: 0.145 | Val. Accuracy:  95.730 | offline updates:   0.030 | online udpates:  99.970 |
| Epoch: 018 | Train Loss: 0.132 | Val. Loss: 0.152 | Val. Accuracy:  95.370 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 019 | Train Loss: 0.131 | Val. Loss: 0.127 | Val. Accuracy:  96.240 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 020 | Train Loss: 0.129 | Val. Loss: 0.190 | Val. Accuracy:  94.310 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 021 | Train Loss: 0.123 | Val. Loss: 0.139 | Val. Accuracy:  96.040 | offline updates:   0.059 | online udpates:  99.941 |
| Epoch: 022 | Train Loss: 0.123 | Val. Loss: 0.127 | Val. Accuracy:  96.140 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 023 | Train Loss: 0.121 | Val. Loss: 0.172 | Val. Accuracy:  95.110 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 024 | Train Loss: 0.116 | Val. Loss: 0.136 | Val. Accuracy:  96.030 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 025 | Train Loss: 0.113 | Val. Loss: 0.149 | Val. Accuracy:  95.700 | offline updates:   0.000 | online udpates: 100.000 |
