| Epoch: 001 | Train Loss: 4.761 | Val. Loss: 6.235 | Val. Accuracy:  22.000 | offline updates:   0.088 | online udpates:  99.912 |
| Epoch: 002 | Train Loss: 7.540 | Val. Loss: 7.847 | Val. Accuracy:   9.740 | offline updates:   5.632 | online udpates:  94.368 |
| Epoch: 003 | Train Loss: 7.703 | Val. Loss: 7.385 | Val. Accuracy:   8.920 | offline updates:   2.337 | online udpates:  97.663 |
| Epoch: 004 | Train Loss: 7.501 | Val. Loss: 4.550 | Val. Accuracy:  10.070 | offline updates:   0.521 | online udpates:  99.479 |
| Epoch: 005 | Train Loss: 7.755 | Val. Loss: 6.017 | Val. Accuracy:   8.920 | offline updates:  16.225 | online udpates:  83.775 |
| Epoch: 006 | Train Loss: 7.823 | Val. Loss: 7.280 | Val. Accuracy:  10.090 | offline updates:  27.331 | online udpates:  72.669 |
| Epoch: 007 | Train Loss: 7.339 | Val. Loss: 5.965 | Val. Accuracy:  10.090 | offline updates:  49.644 | online udpates:  50.356 |
| Epoch: 008 | Train Loss: 7.810 | Val. Loss: 7.220 | Val. Accuracy:  11.350 | offline updates:  61.092 | online udpates:  38.908 |
| Epoch: 009 | Train Loss: 7.968 | Val. Loss: 7.606 | Val. Accuracy:  11.350 | offline updates:  68.537 | online udpates:  31.463 |
| Epoch: 010 | Train Loss: 7.472 | Val. Loss: 5.011 | Val. Accuracy:  11.350 | offline updates:  65.404 | online udpates:  34.596 |
| Epoch: 011 | Train Loss: 7.702 | Val. Loss: 10.541 | Val. Accuracy:  11.350 | offline updates:  56.227 | online udpates:  43.773 |
| Epoch: 012 | Train Loss: 7.640 | Val. Loss: 7.853 | Val. Accuracy:  10.100 | offline updates:  25.314 | online udpates:  74.686 |
| Epoch: 013 | Train Loss: 7.635 | Val. Loss: 7.629 | Val. Accuracy:   9.820 | offline updates:  50.884 | online udpates:  49.116 |
| Epoch: 014 | Train Loss: 7.713 | Val. Loss: 6.941 | Val. Accuracy:  10.090 | offline updates:  51.633 | online udpates:  48.367 |
| Epoch: 015 | Train Loss: 7.947 | Val. Loss: 6.512 | Val. Accuracy:  10.320 | offline updates:  73.245 | online udpates:  26.755 |
| Epoch: 016 | Train Loss: 7.940 | Val. Loss: 8.418 | Val. Accuracy:  10.100 | offline updates:  71.603 | online udpates:  28.397 |
| Epoch: 017 | Train Loss: 7.989 | Val. Loss: 5.531 | Val. Accuracy:   9.800 | offline updates:  54.945 | online udpates:  45.055 |
| Epoch: 018 | Train Loss: 7.799 | Val. Loss: 5.313 | Val. Accuracy:   9.580 | offline updates:  70.516 | online udpates:  29.484 |
| Epoch: 019 | Train Loss: 7.912 | Val. Loss: 7.002 | Val. Accuracy:   9.580 | offline updates:  74.515 | online udpates:  25.485 |
| Epoch: 020 | Train Loss: 7.424 | Val. Loss: 8.439 | Val. Accuracy:  11.350 | offline updates:  16.929 | online udpates:  83.071 |
| Epoch: 021 | Train Loss: 7.448 | Val. Loss: 9.204 | Val. Accuracy:   8.920 | offline updates:  72.657 | online udpates:  27.343 |
| Epoch: 022 | Train Loss: 7.844 | Val. Loss: 4.757 | Val. Accuracy:   9.740 | offline updates:  72.832 | online udpates:  27.168 |
| Epoch: 023 | Train Loss: 7.767 | Val. Loss: 3.919 | Val. Accuracy:   9.820 | offline updates:  69.930 | online udpates:  30.070 |
| Epoch: 024 | Train Loss: 8.186 | Val. Loss: 7.185 | Val. Accuracy:   9.580 | offline updates:  59.684 | online udpates:  40.316 |
| Epoch: 025 | Train Loss: 7.661 | Val. Loss: 9.297 | Val. Accuracy:  10.100 | offline updates:  71.679 | online udpates:  28.321 |
