| Epoch: 001 | Train Loss: 0.514 | Val. Loss: 0.648 | Val. Accuracy:  84.800 | offline updates:  34.152 | online udpates:  65.848 |
| Epoch: 002 | Train Loss: 0.464 | Val. Loss: 0.350 | Val. Accuracy:  90.680 | offline updates:  37.074 | online udpates:  62.926 |
| Epoch: 003 | Train Loss: 0.456 | Val. Loss: 0.694 | Val. Accuracy:  82.920 | offline updates:  36.690 | online udpates:  63.310 |
| Epoch: 004 | Train Loss: 0.461 | Val. Loss: 0.393 | Val. Accuracy:  89.990 | offline updates:  37.680 | online udpates:  62.320 |
| Epoch: 005 | Train Loss: 0.448 | Val. Loss: 0.387 | Val. Accuracy:  90.050 | offline updates:  37.347 | online udpates:  62.653 |
| Epoch: 006 | Train Loss: 0.434 | Val. Loss: 0.409 | Val. Accuracy:  90.360 | offline updates:  33.141 | online udpates:  66.859 |
| Epoch: 007 | Train Loss: 0.445 | Val. Loss: 0.658 | Val. Accuracy:  83.870 | offline updates:  37.425 | online udpates:  62.575 |
| Epoch: 008 | Train Loss: 0.452 | Val. Loss: 0.349 | Val. Accuracy:  91.920 | offline updates:  38.598 | online udpates:  61.402 |
| Epoch: 009 | Train Loss: 0.432 | Val. Loss: 0.640 | Val. Accuracy:  85.020 | offline updates:  35.089 | online udpates:  64.911 |
| Epoch: 010 | Train Loss: 0.448 | Val. Loss: 0.343 | Val. Accuracy:  92.120 | offline updates:  35.338 | online udpates:  64.662 |
| Epoch: 011 | Train Loss: 0.439 | Val. Loss: 0.407 | Val. Accuracy:  90.620 | offline updates:  40.937 | online udpates:  59.063 |
| Epoch: 012 | Train Loss: 0.449 | Val. Loss: 0.687 | Val. Accuracy:  85.400 | offline updates:  36.188 | online udpates:  63.812 |
| Epoch: 013 | Train Loss: 0.439 | Val. Loss: 0.412 | Val. Accuracy:  90.290 | offline updates:  36.334 | online udpates:  63.666 |
| Epoch: 014 | Train Loss: 0.432 | Val. Loss: 0.399 | Val. Accuracy:  90.750 | offline updates:  36.007 | online udpates:  63.993 |
| Epoch: 015 | Train Loss: 0.424 | Val. Loss: 0.636 | Val. Accuracy:  85.700 | offline updates:  32.012 | online udpates:  67.988 |
| Epoch: 016 | Train Loss: 0.424 | Val. Loss: 0.398 | Val. Accuracy:  90.540 | offline updates:  29.760 | online udpates:  70.240 |
| Epoch: 017 | Train Loss: 0.431 | Val. Loss: 0.729 | Val. Accuracy:  83.040 | offline updates:  37.525 | online udpates:  62.475 |
| Epoch: 018 | Train Loss: 0.442 | Val. Loss: 0.432 | Val. Accuracy:  90.480 | offline updates:  39.083 | online udpates:  60.917 |
| Epoch: 019 | Train Loss: 0.435 | Val. Loss: 0.458 | Val. Accuracy:  89.810 | offline updates:  30.899 | online udpates:  69.101 |
| Epoch: 020 | Train Loss: 0.434 | Val. Loss: 0.387 | Val. Accuracy:  91.350 | offline updates:  37.058 | online udpates:  62.942 |
| Epoch: 021 | Train Loss: 0.432 | Val. Loss: 0.410 | Val. Accuracy:  90.910 | offline updates:  36.480 | online udpates:  63.520 |
| Epoch: 022 | Train Loss: 0.430 | Val. Loss: 0.519 | Val. Accuracy:  88.260 | offline updates:  36.003 | online udpates:  63.997 |
| Epoch: 023 | Train Loss: 0.436 | Val. Loss: 0.400 | Val. Accuracy:  91.190 | offline updates:  38.785 | online udpates:  61.215 |
| Epoch: 024 | Train Loss: 0.444 | Val. Loss: 0.463 | Val. Accuracy:  89.840 | offline updates:  40.496 | online udpates:  59.504 |
| Epoch: 025 | Train Loss: 0.433 | Val. Loss: 0.462 | Val. Accuracy:  89.380 | offline updates:  38.855 | online udpates:  61.145 |
