| Epoch: 001 | Train Loss: 0.611 | Val. Loss: 0.475 | Val. Accuracy:  85.520 | offline updates:   0.508 | online udpates:  99.492 |
| Epoch: 002 | Train Loss: 0.452 | Val. Loss: 0.419 | Val. Accuracy:  88.020 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 003 | Train Loss: 0.439 | Val. Loss: 0.426 | Val. Accuracy:  87.450 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 004 | Train Loss: 0.430 | Val. Loss: 0.380 | Val. Accuracy:  89.200 | offline updates:   0.068 | online udpates:  99.932 |
| Epoch: 005 | Train Loss: 0.423 | Val. Loss: 0.465 | Val. Accuracy:  86.980 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 006 | Train Loss: 0.416 | Val. Loss: 0.427 | Val. Accuracy:  88.590 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 007 | Train Loss: 0.415 | Val. Loss: 0.396 | Val. Accuracy:  89.150 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 008 | Train Loss: 0.417 | Val. Loss: 0.430 | Val. Accuracy:  88.360 | offline updates:   0.049 | online udpates:  99.951 |
| Epoch: 009 | Train Loss: 0.409 | Val. Loss: 0.415 | Val. Accuracy:  88.840 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 010 | Train Loss: 0.403 | Val. Loss: 0.372 | Val. Accuracy:  90.460 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 011 | Train Loss: 0.403 | Val. Loss: 0.401 | Val. Accuracy:  89.080 | offline updates:   0.145 | online udpates:  99.855 |
| Epoch: 012 | Train Loss: 0.401 | Val. Loss: 0.403 | Val. Accuracy:  89.290 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 013 | Train Loss: 0.404 | Val. Loss: 0.451 | Val. Accuracy:  87.840 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 014 | Train Loss: 0.406 | Val. Loss: 0.395 | Val. Accuracy:  90.350 | offline updates:   0.095 | online udpates:  99.905 |
| Epoch: 015 | Train Loss: 0.401 | Val. Loss: 0.409 | Val. Accuracy:  89.440 | offline updates:   0.079 | online udpates:  99.921 |
| Epoch: 016 | Train Loss: 0.406 | Val. Loss: 0.403 | Val. Accuracy:  89.390 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 017 | Train Loss: 0.399 | Val. Loss: 0.397 | Val. Accuracy:  89.780 | offline updates:   0.364 | online udpates:  99.636 |
| Epoch: 018 | Train Loss: 0.401 | Val. Loss: 0.457 | Val. Accuracy:  88.690 | offline updates:   0.220 | online udpates:  99.780 |
| Epoch: 019 | Train Loss: 0.395 | Val. Loss: 0.412 | Val. Accuracy:  89.370 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 020 | Train Loss: 0.396 | Val. Loss: 0.383 | Val. Accuracy:  90.240 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 021 | Train Loss: 0.394 | Val. Loss: 0.406 | Val. Accuracy:  89.940 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 022 | Train Loss: 0.393 | Val. Loss: 0.465 | Val. Accuracy:  88.320 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 023 | Train Loss: 0.399 | Val. Loss: 0.441 | Val. Accuracy:  88.660 | offline updates:   0.409 | online udpates:  99.591 |
| Epoch: 024 | Train Loss: 0.396 | Val. Loss: 0.412 | Val. Accuracy:  89.790 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 025 | Train Loss: 0.393 | Val. Loss: 0.465 | Val. Accuracy:  87.840 | offline updates:   0.339 | online udpates:  99.661 |
