| Epoch: 001 | Train Loss: 0.569 | Val. Loss: 0.251 | Val. Accuracy:  92.470 | offline updates:   0.535 | online udpates:  99.465 |
| Epoch: 002 | Train Loss: 0.204 | Val. Loss: 0.157 | Val. Accuracy:  95.100 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 003 | Train Loss: 0.147 | Val. Loss: 0.141 | Val. Accuracy:  95.640 | offline updates:   0.051 | online udpates:  99.949 |
| Epoch: 004 | Train Loss: 0.126 | Val. Loss: 0.124 | Val. Accuracy:  96.260 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 005 | Train Loss: 0.110 | Val. Loss: 0.137 | Val. Accuracy:  95.870 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 006 | Train Loss: 0.102 | Val. Loss: 0.142 | Val. Accuracy:  95.800 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 007 | Train Loss: 0.094 | Val. Loss: 0.130 | Val. Accuracy:  96.310 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 008 | Train Loss: 0.089 | Val. Loss: 0.147 | Val. Accuracy:  96.230 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 009 | Train Loss: 0.085 | Val. Loss: 0.134 | Val. Accuracy:  96.340 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 010 | Train Loss: 0.080 | Val. Loss: 0.145 | Val. Accuracy:  96.340 | offline updates:   0.030 | online udpates:  99.970 |
| Epoch: 011 | Train Loss: 0.076 | Val. Loss: 0.146 | Val. Accuracy:  96.080 | offline updates:   0.013 | online udpates:  99.987 |
| Epoch: 012 | Train Loss: 0.074 | Val. Loss: 0.145 | Val. Accuracy:  96.310 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 013 | Train Loss: 0.070 | Val. Loss: 0.151 | Val. Accuracy:  96.420 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 014 | Train Loss: 0.067 | Val. Loss: 0.146 | Val. Accuracy:  96.540 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 015 | Train Loss: 0.065 | Val. Loss: 0.156 | Val. Accuracy:  96.260 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 016 | Train Loss: 0.063 | Val. Loss: 0.172 | Val. Accuracy:  96.080 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 017 | Train Loss: 0.060 | Val. Loss: 0.158 | Val. Accuracy:  96.350 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 018 | Train Loss: 0.060 | Val. Loss: 0.170 | Val. Accuracy:  96.490 | offline updates:   0.012 | online udpates:  99.988 |
| Epoch: 019 | Train Loss: 0.057 | Val. Loss: 0.171 | Val. Accuracy:  96.250 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 020 | Train Loss: 0.056 | Val. Loss: 0.183 | Val. Accuracy:  96.140 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 021 | Train Loss: 0.055 | Val. Loss: 0.182 | Val. Accuracy:  96.160 | offline updates:   0.096 | online udpates:  99.904 |
| Epoch: 022 | Train Loss: 0.053 | Val. Loss: 0.182 | Val. Accuracy:  96.380 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 023 | Train Loss: 0.051 | Val. Loss: 0.179 | Val. Accuracy:  96.440 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 024 | Train Loss: 0.050 | Val. Loss: 0.190 | Val. Accuracy:  96.590 | offline updates:   0.011 | online udpates:  99.989 |
| Epoch: 025 | Train Loss: 0.049 | Val. Loss: 0.185 | Val. Accuracy:  96.430 | offline updates:   0.000 | online udpates: 100.000 |
