| Epoch: 001 | Train Loss: 1.438 | Val. Loss: 0.758 | Val. Accuracy:  83.620 | offline updates:   1.456 | online udpates:  98.544 |
| Epoch: 002 | Train Loss: 0.577 | Val. Loss: 0.431 | Val. Accuracy:  88.480 | offline updates:   2.729 | online udpates:  97.271 |
| Epoch: 003 | Train Loss: 0.409 | Val. Loss: 0.358 | Val. Accuracy:  90.180 | offline updates:   1.186 | online udpates:  98.814 |
| Epoch: 004 | Train Loss: 0.360 | Val. Loss: 0.328 | Val. Accuracy:  90.810 | offline updates:   1.452 | online udpates:  98.548 |
| Epoch: 005 | Train Loss: 0.338 | Val. Loss: 0.317 | Val. Accuracy:  91.340 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 006 | Train Loss: 0.325 | Val. Loss: 0.308 | Val. Accuracy:  91.430 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 007 | Train Loss: 0.316 | Val. Loss: 0.301 | Val. Accuracy:  91.580 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 008 | Train Loss: 0.308 | Val. Loss: 0.298 | Val. Accuracy:  91.570 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 009 | Train Loss: 0.303 | Val. Loss: 0.288 | Val. Accuracy:  91.820 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 010 | Train Loss: 0.298 | Val. Loss: 0.289 | Val. Accuracy:  91.910 | offline updates:   0.037 | online udpates:  99.963 |
| Epoch: 011 | Train Loss: 0.294 | Val. Loss: 0.290 | Val. Accuracy:  92.080 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 012 | Train Loss: 0.291 | Val. Loss: 0.283 | Val. Accuracy:  92.110 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 013 | Train Loss: 0.288 | Val. Loss: 0.281 | Val. Accuracy:  91.920 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 014 | Train Loss: 0.285 | Val. Loss: 0.281 | Val. Accuracy:  92.010 | offline updates:   0.541 | online udpates:  99.459 |
| Epoch: 015 | Train Loss: 0.283 | Val. Loss: 0.283 | Val. Accuracy:  92.160 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 016 | Train Loss: 0.282 | Val. Loss: 0.278 | Val. Accuracy:  92.180 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 017 | Train Loss: 0.279 | Val. Loss: 0.277 | Val. Accuracy:  91.970 | offline updates:   0.087 | online udpates:  99.913 |
| Epoch: 018 | Train Loss: 0.278 | Val. Loss: 0.278 | Val. Accuracy:  92.210 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 019 | Train Loss: 0.276 | Val. Loss: 0.275 | Val. Accuracy:  92.040 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 020 | Train Loss: 0.276 | Val. Loss: 0.276 | Val. Accuracy:  92.320 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 021 | Train Loss: 0.274 | Val. Loss: 0.274 | Val. Accuracy:  92.070 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 022 | Train Loss: 0.273 | Val. Loss: 0.275 | Val. Accuracy:  92.180 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 023 | Train Loss: 0.272 | Val. Loss: 0.276 | Val. Accuracy:  92.300 | offline updates:   0.082 | online udpates:  99.918 |
| Epoch: 024 | Train Loss: 0.271 | Val. Loss: 0.276 | Val. Accuracy:  91.990 | offline updates:   0.065 | online udpates:  99.935 |
| Epoch: 025 | Train Loss: 0.270 | Val. Loss: 0.281 | Val. Accuracy:  92.430 | offline updates:   0.000 | online udpates: 100.000 |
