| Epoch: 001 | Train Loss: 1.839 | Val. Loss: 1.345 | Val. Accuracy:  70.210 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 002 | Train Loss: 0.993 | Val. Loss: 0.684 | Val. Accuracy:  84.780 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 003 | Train Loss: 0.551 | Val. Loss: 0.426 | Val. Accuracy:  88.630 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 004 | Train Loss: 0.391 | Val. Loss: 0.334 | Val. Accuracy:  90.490 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 005 | Train Loss: 0.327 | Val. Loss: 0.293 | Val. Accuracy:  91.600 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 006 | Train Loss: 0.292 | Val. Loss: 0.264 | Val. Accuracy:  92.340 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 007 | Train Loss: 0.265 | Val. Loss: 0.245 | Val. Accuracy:  92.910 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 008 | Train Loss: 0.243 | Val. Loss: 0.227 | Val. Accuracy:  93.520 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 009 | Train Loss: 0.223 | Val. Loss: 0.209 | Val. Accuracy:  93.940 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 010 | Train Loss: 0.207 | Val. Loss: 0.196 | Val. Accuracy:  94.310 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 011 | Train Loss: 0.193 | Val. Loss: 0.185 | Val. Accuracy:  94.640 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 012 | Train Loss: 0.180 | Val. Loss: 0.174 | Val. Accuracy:  94.930 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 013 | Train Loss: 0.168 | Val. Loss: 0.165 | Val. Accuracy:  95.200 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 014 | Train Loss: 0.157 | Val. Loss: 0.154 | Val. Accuracy:  95.510 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 015 | Train Loss: 0.147 | Val. Loss: 0.150 | Val. Accuracy:  95.760 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 016 | Train Loss: 0.139 | Val. Loss: 0.142 | Val. Accuracy:  95.840 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 017 | Train Loss: 0.131 | Val. Loss: 0.135 | Val. Accuracy:  96.100 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 018 | Train Loss: 0.124 | Val. Loss: 0.130 | Val. Accuracy:  96.290 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 019 | Train Loss: 0.118 | Val. Loss: 0.128 | Val. Accuracy:  96.430 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 020 | Train Loss: 0.113 | Val. Loss: 0.121 | Val. Accuracy:  96.480 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 021 | Train Loss: 0.107 | Val. Loss: 0.120 | Val. Accuracy:  96.490 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 022 | Train Loss: 0.103 | Val. Loss: 0.118 | Val. Accuracy:  96.690 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 023 | Train Loss: 0.099 | Val. Loss: 0.113 | Val. Accuracy:  96.570 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 024 | Train Loss: 0.095 | Val. Loss: 0.113 | Val. Accuracy:  96.870 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 025 | Train Loss: 0.090 | Val. Loss: 0.107 | Val. Accuracy:  96.900 | offline updates:   0.000 | online udpates: 100.000 |
