| Epoch: 001 | Train Loss: 0.677 | Val. Loss: 0.433 | Val. Accuracy:  86.520 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 002 | Train Loss: 0.358 | Val. Loss: 0.291 | Val. Accuracy:  91.090 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 003 | Train Loss: 0.276 | Val. Loss: 0.214 | Val. Accuracy:  93.320 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 004 | Train Loss: 0.240 | Val. Loss: 0.212 | Val. Accuracy:  93.280 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 005 | Train Loss: 0.212 | Val. Loss: 0.185 | Val. Accuracy:  93.970 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 006 | Train Loss: 0.196 | Val. Loss: 0.198 | Val. Accuracy:  94.090 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 007 | Train Loss: 0.188 | Val. Loss: 0.168 | Val. Accuracy:  95.090 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 008 | Train Loss: 0.175 | Val. Loss: 0.192 | Val. Accuracy:  94.350 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 009 | Train Loss: 0.170 | Val. Loss: 0.208 | Val. Accuracy:  94.180 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 010 | Train Loss: 0.167 | Val. Loss: 0.168 | Val. Accuracy:  95.420 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 011 | Train Loss: 0.159 | Val. Loss: 0.168 | Val. Accuracy:  95.360 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 012 | Train Loss: 0.153 | Val. Loss: 0.168 | Val. Accuracy:  95.340 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 013 | Train Loss: 0.150 | Val. Loss: 0.168 | Val. Accuracy:  95.540 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 014 | Train Loss: 0.148 | Val. Loss: 0.220 | Val. Accuracy:  94.490 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 015 | Train Loss: 0.144 | Val. Loss: 0.183 | Val. Accuracy:  95.200 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 016 | Train Loss: 0.148 | Val. Loss: 0.326 | Val. Accuracy:  92.590 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 017 | Train Loss: 0.140 | Val. Loss: 0.199 | Val. Accuracy:  95.350 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 018 | Train Loss: 0.135 | Val. Loss: 0.206 | Val. Accuracy:  95.310 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 019 | Train Loss: 0.133 | Val. Loss: 0.202 | Val. Accuracy:  95.360 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 020 | Train Loss: 0.135 | Val. Loss: 0.201 | Val. Accuracy:  95.050 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 021 | Train Loss: 0.129 | Val. Loss: 0.209 | Val. Accuracy:  95.750 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 022 | Train Loss: 0.127 | Val. Loss: 0.208 | Val. Accuracy:  95.630 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 023 | Train Loss: 0.124 | Val. Loss: 0.205 | Val. Accuracy:  95.530 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 024 | Train Loss: 0.120 | Val. Loss: 0.216 | Val. Accuracy:  95.490 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 025 | Train Loss: 0.121 | Val. Loss: 0.199 | Val. Accuracy:  95.900 | offline updates:   0.000 | online udpates: 100.000 |
