| Epoch: 001 | Train Loss: 0.552 | Val. Loss: 0.217 | Val. Accuracy:  93.470 | offline updates:   0.417 | online udpates:  99.583 |
| Epoch: 002 | Train Loss: 0.189 | Val. Loss: 0.157 | Val. Accuracy:  95.290 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 003 | Train Loss: 0.139 | Val. Loss: 0.134 | Val. Accuracy:  95.670 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 004 | Train Loss: 0.120 | Val. Loss: 0.128 | Val. Accuracy:  96.310 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 005 | Train Loss: 0.106 | Val. Loss: 0.126 | Val. Accuracy:  96.280 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 006 | Train Loss: 0.097 | Val. Loss: 0.111 | Val. Accuracy:  96.710 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 007 | Train Loss: 0.090 | Val. Loss: 0.128 | Val. Accuracy:  96.480 | offline updates:   0.067 | online udpates:  99.933 |
| Epoch: 008 | Train Loss: 0.086 | Val. Loss: 0.133 | Val. Accuracy:  96.290 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 009 | Train Loss: 0.082 | Val. Loss: 0.126 | Val. Accuracy:  96.550 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 010 | Train Loss: 0.077 | Val. Loss: 0.142 | Val. Accuracy:  96.400 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 011 | Train Loss: 0.073 | Val. Loss: 0.138 | Val. Accuracy:  96.400 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 012 | Train Loss: 0.069 | Val. Loss: 0.123 | Val. Accuracy:  96.900 | offline updates:   0.058 | online udpates:  99.942 |
| Epoch: 013 | Train Loss: 0.067 | Val. Loss: 0.160 | Val. Accuracy:  96.170 | offline updates:   0.057 | online udpates:  99.943 |
| Epoch: 014 | Train Loss: 0.065 | Val. Loss: 0.148 | Val. Accuracy:  96.410 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 015 | Train Loss: 0.061 | Val. Loss: 0.153 | Val. Accuracy:  96.200 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 016 | Train Loss: 0.058 | Val. Loss: 0.156 | Val. Accuracy:  96.350 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 017 | Train Loss: 0.058 | Val. Loss: 0.170 | Val. Accuracy:  96.420 | offline updates:   0.016 | online udpates:  99.984 |
| Epoch: 018 | Train Loss: 0.055 | Val. Loss: 0.170 | Val. Accuracy:  96.340 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 019 | Train Loss: 0.056 | Val. Loss: 0.180 | Val. Accuracy:  96.270 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 020 | Train Loss: 0.052 | Val. Loss: 0.180 | Val. Accuracy:  96.200 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 021 | Train Loss: 0.052 | Val. Loss: 0.198 | Val. Accuracy:  95.960 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 022 | Train Loss: 0.051 | Val. Loss: 0.183 | Val. Accuracy:  96.490 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 023 | Train Loss: 0.049 | Val. Loss: 0.168 | Val. Accuracy:  96.220 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 024 | Train Loss: 0.047 | Val. Loss: 0.172 | Val. Accuracy:  96.650 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 025 | Train Loss: 0.046 | Val. Loss: 0.198 | Val. Accuracy:  96.330 | offline updates:   0.086 | online udpates:  99.914 |
