| Epoch: 001 | Train Loss: 0.849 | Val. Loss: 0.350 | Val. Accuracy:  89.910 | offline updates:   2.552 | online udpates:  97.448 |
| Epoch: 002 | Train Loss: 0.330 | Val. Loss: 0.289 | Val. Accuracy:  91.760 | offline updates:   0.102 | online udpates:  99.898 |
| Epoch: 003 | Train Loss: 0.297 | Val. Loss: 0.283 | Val. Accuracy:  92.040 | offline updates:   0.088 | online udpates:  99.912 |
| Epoch: 004 | Train Loss: 0.286 | Val. Loss: 0.279 | Val. Accuracy:  92.090 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 005 | Train Loss: 0.281 | Val. Loss: 0.278 | Val. Accuracy:  92.090 | offline updates:   0.095 | online udpates:  99.905 |
| Epoch: 006 | Train Loss: 0.276 | Val. Loss: 0.279 | Val. Accuracy:  92.080 | offline updates:   0.241 | online udpates:  99.759 |
| Epoch: 007 | Train Loss: 0.273 | Val. Loss: 0.281 | Val. Accuracy:  91.800 | offline updates:   0.062 | online udpates:  99.938 |
| Epoch: 008 | Train Loss: 0.269 | Val. Loss: 0.276 | Val. Accuracy:  92.530 | offline updates:   0.054 | online udpates:  99.946 |
| Epoch: 009 | Train Loss: 0.267 | Val. Loss: 0.275 | Val. Accuracy:  92.340 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 010 | Train Loss: 0.265 | Val. Loss: 0.276 | Val. Accuracy:  91.990 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 011 | Train Loss: 0.264 | Val. Loss: 0.277 | Val. Accuracy:  92.400 | offline updates:   0.151 | online udpates:  99.849 |
| Epoch: 012 | Train Loss: 0.262 | Val. Loss: 0.274 | Val. Accuracy:  92.430 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 013 | Train Loss: 0.260 | Val. Loss: 0.276 | Val. Accuracy:  92.320 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 014 | Train Loss: 0.260 | Val. Loss: 0.280 | Val. Accuracy:  92.260 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 015 | Train Loss: 0.259 | Val. Loss: 0.275 | Val. Accuracy:  92.390 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 016 | Train Loss: 0.257 | Val. Loss: 0.274 | Val. Accuracy:  92.380 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 017 | Train Loss: 0.256 | Val. Loss: 0.283 | Val. Accuracy:  92.160 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 018 | Train Loss: 0.256 | Val. Loss: 0.278 | Val. Accuracy:  92.330 | offline updates:   0.044 | online udpates:  99.956 |
| Epoch: 019 | Train Loss: 0.255 | Val. Loss: 0.272 | Val. Accuracy:  92.360 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 020 | Train Loss: 0.254 | Val. Loss: 0.272 | Val. Accuracy:  92.510 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 021 | Train Loss: 0.254 | Val. Loss: 0.279 | Val. Accuracy:  92.190 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 022 | Train Loss: 0.254 | Val. Loss: 0.278 | Val. Accuracy:  92.150 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 023 | Train Loss: 0.252 | Val. Loss: 0.280 | Val. Accuracy:  92.000 | offline updates:   0.032 | online udpates:  99.968 |
| Epoch: 024 | Train Loss: 0.252 | Val. Loss: 0.281 | Val. Accuracy:  92.410 | offline updates:   0.002 | online udpates:  99.998 |
| Epoch: 025 | Train Loss: 0.251 | Val. Loss: 0.284 | Val. Accuracy:  92.010 | offline updates:   0.000 | online udpates: 100.000 |
