| Epoch: 001 | Train Loss: 1.524 | Val. Loss: 0.802 | Val. Accuracy:  81.790 | offline updates:  22.348 | online udpates:  77.652 |
| Epoch: 002 | Train Loss: 0.598 | Val. Loss: 0.435 | Val. Accuracy:  88.400 | offline updates:  22.286 | online udpates:  77.714 |
| Epoch: 003 | Train Loss: 0.403 | Val. Loss: 0.347 | Val. Accuracy:  90.340 | offline updates:  14.226 | online udpates:  85.774 |
| Epoch: 004 | Train Loss: 0.346 | Val. Loss: 0.312 | Val. Accuracy:  91.110 | offline updates:  14.317 | online udpates:  85.683 |
| Epoch: 005 | Train Loss: 0.320 | Val. Loss: 0.298 | Val. Accuracy:  91.510 | offline updates:  12.169 | online udpates:  87.831 |
| Epoch: 006 | Train Loss: 0.306 | Val. Loss: 0.292 | Val. Accuracy:  91.800 | offline updates:  11.184 | online udpates:  88.816 |
| Epoch: 007 | Train Loss: 0.296 | Val. Loss: 0.285 | Val. Accuracy:  91.870 | offline updates:   9.062 | online udpates:  90.938 |
| Epoch: 008 | Train Loss: 0.289 | Val. Loss: 0.284 | Val. Accuracy:  92.060 | offline updates:  14.779 | online udpates:  85.221 |
| Epoch: 009 | Train Loss: 0.284 | Val. Loss: 0.281 | Val. Accuracy:  92.170 | offline updates:   6.729 | online udpates:  93.271 |
| Epoch: 010 | Train Loss: 0.280 | Val. Loss: 0.277 | Val. Accuracy:  92.010 | offline updates:   8.540 | online udpates:  91.460 |
| Epoch: 011 | Train Loss: 0.278 | Val. Loss: 0.276 | Val. Accuracy:  92.140 | offline updates:   7.570 | online udpates:  92.430 |
| Epoch: 012 | Train Loss: 0.275 | Val. Loss: 0.276 | Val. Accuracy:  92.250 | offline updates:   8.023 | online udpates:  91.977 |
| Epoch: 013 | Train Loss: 0.273 | Val. Loss: 0.275 | Val. Accuracy:  92.300 | offline updates:   8.985 | online udpates:  91.015 |
| Epoch: 014 | Train Loss: 0.270 | Val. Loss: 0.275 | Val. Accuracy:  92.110 | offline updates:   9.651 | online udpates:  90.349 |
| Epoch: 015 | Train Loss: 0.269 | Val. Loss: 0.272 | Val. Accuracy:  92.220 | offline updates:  11.012 | online udpates:  88.988 |
| Epoch: 016 | Train Loss: 0.267 | Val. Loss: 0.272 | Val. Accuracy:  92.410 | offline updates:  10.379 | online udpates:  89.621 |
| Epoch: 017 | Train Loss: 0.265 | Val. Loss: 0.273 | Val. Accuracy:  92.420 | offline updates:  10.808 | online udpates:  89.192 |
| Epoch: 018 | Train Loss: 0.264 | Val. Loss: 0.270 | Val. Accuracy:  92.380 | offline updates:   9.083 | online udpates:  90.917 |
| Epoch: 019 | Train Loss: 0.263 | Val. Loss: 0.271 | Val. Accuracy:  92.290 | offline updates:   9.463 | online udpates:  90.537 |
| Epoch: 020 | Train Loss: 0.261 | Val. Loss: 0.269 | Val. Accuracy:  92.460 | offline updates:   9.100 | online udpates:  90.900 |
| Epoch: 021 | Train Loss: 0.261 | Val. Loss: 0.270 | Val. Accuracy:  92.500 | offline updates:  11.120 | online udpates:  88.880 |
| Epoch: 022 | Train Loss: 0.259 | Val. Loss: 0.270 | Val. Accuracy:  92.350 | offline updates:  10.949 | online udpates:  89.051 |
| Epoch: 023 | Train Loss: 0.258 | Val. Loss: 0.267 | Val. Accuracy:  92.440 | offline updates:   9.570 | online udpates:  90.430 |
| Epoch: 024 | Train Loss: 0.258 | Val. Loss: 0.269 | Val. Accuracy:  92.490 | offline updates:  10.307 | online udpates:  89.693 |
| Epoch: 025 | Train Loss: 0.257 | Val. Loss: 0.270 | Val. Accuracy:  92.470 | offline updates:  10.640 | online udpates:  89.360 |
