| Epoch: 001 | Train Loss: 192.610 | Val. Loss: 101.253 | Val. Accuracy:  78.890 | offline updates:  42.275 | online udpates:  57.725 |
| Epoch: 002 | Train Loss: 71.449 | Val. Loss: 33.999 | Val. Accuracy:  85.760 | offline updates:  21.919 | online udpates:  78.081 |
| Epoch: 003 | Train Loss: 21.974 | Val. Loss: 4.457 | Val. Accuracy:  50.040 | offline updates:  28.651 | online udpates:  71.349 |
| Epoch: 004 | Train Loss: 7.729 | Val. Loss: 10.823 | Val. Accuracy:  10.560 | offline updates:  51.440 | online udpates:  48.560 |
| Epoch: 005 | Train Loss: 11.260 | Val. Loss: 11.136 | Val. Accuracy:   9.820 | offline updates:  70.504 | online udpates:  29.496 |
| Epoch: 006 | Train Loss: 11.278 | Val. Loss: 7.814 | Val. Accuracy:   8.920 | offline updates:  72.063 | online udpates:  27.937 |
| Epoch: 007 | Train Loss: 11.286 | Val. Loss: 10.930 | Val. Accuracy:  10.090 | offline updates:  68.214 | online udpates:  31.786 |
| Epoch: 008 | Train Loss: 11.081 | Val. Loss: 10.825 | Val. Accuracy:   9.820 | offline updates:  74.940 | online udpates:  25.060 |
| Epoch: 009 | Train Loss: 11.468 | Val. Loss: 11.365 | Val. Accuracy:   8.920 | offline updates:  75.294 | online udpates:  24.706 |
| Epoch: 010 | Train Loss: 11.180 | Val. Loss: 12.930 | Val. Accuracy:  10.090 | offline updates:  75.470 | online udpates:  24.530 |
| Epoch: 011 | Train Loss: 11.486 | Val. Loss: 12.632 | Val. Accuracy:   9.580 | offline updates:  74.677 | online udpates:  25.323 |
| Epoch: 012 | Train Loss: 11.181 | Val. Loss: 12.425 | Val. Accuracy:  11.350 | offline updates:  75.667 | online udpates:  24.333 |
| Epoch: 013 | Train Loss: 11.139 | Val. Loss: 12.173 | Val. Accuracy:  10.100 | offline updates:  75.288 | online udpates:  24.712 |
| Epoch: 014 | Train Loss: 11.420 | Val. Loss: 7.567 | Val. Accuracy:  10.280 | offline updates:  76.202 | online udpates:  23.798 |
| Epoch: 015 | Train Loss: 11.108 | Val. Loss: 11.475 | Val. Accuracy:  11.350 | offline updates:  75.779 | online udpates:  24.221 |
| Epoch: 016 | Train Loss: 11.132 | Val. Loss: 6.989 | Val. Accuracy:   9.740 | offline updates:  75.337 | online udpates:  24.663 |
| Epoch: 017 | Train Loss: 11.427 | Val. Loss: 8.428 | Val. Accuracy:  11.350 | offline updates:  75.458 | online udpates:  24.542 |
| Epoch: 018 | Train Loss: 11.399 | Val. Loss: 10.527 | Val. Accuracy:  10.280 | offline updates:  75.539 | online udpates:  24.461 |
| Epoch: 019 | Train Loss: 11.339 | Val. Loss: 16.868 | Val. Accuracy:  10.100 | offline updates:  75.039 | online udpates:  24.961 |
| Epoch: 020 | Train Loss: 11.000 | Val. Loss: 10.830 | Val. Accuracy:   9.740 | offline updates:  75.020 | online udpates:  24.980 |
| Epoch: 021 | Train Loss: 11.569 | Val. Loss: 7.617 | Val. Accuracy:   9.580 | offline updates:  76.315 | online udpates:  23.685 |
| Epoch: 022 | Train Loss: 11.056 | Val. Loss: 11.494 | Val. Accuracy:  10.090 | offline updates:  75.303 | online udpates:  24.697 |
| Epoch: 023 | Train Loss: 11.445 | Val. Loss: 10.091 | Val. Accuracy:   9.740 | offline updates:  75.485 | online udpates:  24.515 |
| Epoch: 024 | Train Loss: 11.395 | Val. Loss: 14.643 | Val. Accuracy:  10.090 | offline updates:  75.619 | online udpates:  24.381 |
| Epoch: 025 | Train Loss: 11.069 | Val. Loss: 8.893 | Val. Accuracy:  10.100 | offline updates:  75.682 | online udpates:  24.318 |
