| Epoch: 001 | Train Loss: 21.343 | Val. Loss: 5.067 | Val. Accuracy:  14.970 | offline updates:  12.271 | online udpates:  87.729 |
| Epoch: 002 | Train Loss: 10.668 | Val. Loss: 5.833 | Val. Accuracy:  10.180 | offline updates:  37.105 | online udpates:  62.895 |
| Epoch: 003 | Train Loss: 7.518 | Val. Loss: 6.635 | Val. Accuracy:  11.350 | offline updates:  38.808 | online udpates:  61.192 |
| Epoch: 004 | Train Loss: 7.326 | Val. Loss: 6.254 | Val. Accuracy:  10.320 | offline updates:  51.393 | online udpates:  48.607 |
| Epoch: 005 | Train Loss: 8.132 | Val. Loss: 5.895 | Val. Accuracy:  10.280 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 006 | Train Loss: 8.028 | Val. Loss: 8.640 | Val. Accuracy:   9.800 | offline updates:  75.322 | online udpates:  24.678 |
| Epoch: 007 | Train Loss: 8.069 | Val. Loss: 10.821 | Val. Accuracy:  10.100 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 008 | Train Loss: 7.866 | Val. Loss: 9.914 | Val. Accuracy:  10.320 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 009 | Train Loss: 7.625 | Val. Loss: 10.017 | Val. Accuracy:   9.820 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 010 | Train Loss: 7.709 | Val. Loss: 8.063 | Val. Accuracy:   9.740 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 011 | Train Loss: 7.722 | Val. Loss: 12.870 | Val. Accuracy:  10.090 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 012 | Train Loss: 8.132 | Val. Loss: 9.999 | Val. Accuracy:  10.320 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 013 | Train Loss: 7.636 | Val. Loss: 7.673 | Val. Accuracy:  10.320 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 014 | Train Loss: 7.672 | Val. Loss: 7.640 | Val. Accuracy:  10.280 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 015 | Train Loss: 7.415 | Val. Loss: 5.540 | Val. Accuracy:  10.280 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 016 | Train Loss: 7.842 | Val. Loss: 9.617 | Val. Accuracy:  10.320 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 017 | Train Loss: 7.924 | Val. Loss: 6.187 | Val. Accuracy:  10.100 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 018 | Train Loss: 7.694 | Val. Loss: 9.162 | Val. Accuracy:   8.920 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 019 | Train Loss: 7.702 | Val. Loss: 6.962 | Val. Accuracy:   9.800 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 020 | Train Loss: 7.739 | Val. Loss: 6.145 | Val. Accuracy:   9.800 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 021 | Train Loss: 8.153 | Val. Loss: 9.557 | Val. Accuracy:   9.800 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 022 | Train Loss: 7.551 | Val. Loss: 7.684 | Val. Accuracy:  10.280 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 023 | Train Loss: 7.489 | Val. Loss: 9.544 | Val. Accuracy:  10.090 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 024 | Train Loss: 7.826 | Val. Loss: 7.035 | Val. Accuracy:   9.820 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 025 | Train Loss: 7.576 | Val. Loss: 5.226 | Val. Accuracy:  10.100 | offline updates:  75.000 | online udpates:  25.000 |
