| Epoch: 001 | Train Loss: 0.663 | Val. Loss: 0.452 | Val. Accuracy:  86.110 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 002 | Train Loss: 0.455 | Val. Loss: 0.399 | Val. Accuracy:  87.690 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 003 | Train Loss: 0.422 | Val. Loss: 0.394 | Val. Accuracy:  88.190 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 004 | Train Loss: 0.407 | Val. Loss: 0.401 | Val. Accuracy:  88.030 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 005 | Train Loss: 0.399 | Val. Loss: 0.402 | Val. Accuracy:  87.940 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 006 | Train Loss: 0.389 | Val. Loss: 0.345 | Val. Accuracy:  90.210 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 007 | Train Loss: 0.387 | Val. Loss: 0.389 | Val. Accuracy:  88.880 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 008 | Train Loss: 0.379 | Val. Loss: 0.358 | Val. Accuracy:  90.090 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 009 | Train Loss: 0.379 | Val. Loss: 0.368 | Val. Accuracy:  89.220 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 010 | Train Loss: 0.372 | Val. Loss: 0.393 | Val. Accuracy:  88.580 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 011 | Train Loss: 0.367 | Val. Loss: 0.371 | Val. Accuracy:  89.840 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 012 | Train Loss: 0.374 | Val. Loss: 0.366 | Val. Accuracy:  89.580 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 013 | Train Loss: 0.367 | Val. Loss: 0.362 | Val. Accuracy:  89.750 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 014 | Train Loss: 0.364 | Val. Loss: 0.357 | Val. Accuracy:  90.420 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 015 | Train Loss: 0.361 | Val. Loss: 0.361 | Val. Accuracy:  89.860 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 016 | Train Loss: 0.365 | Val. Loss: 0.376 | Val. Accuracy:  89.770 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 017 | Train Loss: 0.362 | Val. Loss: 0.386 | Val. Accuracy:  89.040 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 018 | Train Loss: 0.358 | Val. Loss: 0.372 | Val. Accuracy:  89.890 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 019 | Train Loss: 0.364 | Val. Loss: 0.350 | Val. Accuracy:  90.020 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 020 | Train Loss: 0.357 | Val. Loss: 0.372 | Val. Accuracy:  89.660 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 021 | Train Loss: 0.358 | Val. Loss: 0.372 | Val. Accuracy:  89.690 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 022 | Train Loss: 0.353 | Val. Loss: 0.372 | Val. Accuracy:  89.510 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 023 | Train Loss: 0.354 | Val. Loss: 0.347 | Val. Accuracy:  90.860 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 024 | Train Loss: 0.353 | Val. Loss: 0.359 | Val. Accuracy:  90.310 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 025 | Train Loss: 0.354 | Val. Loss: 0.366 | Val. Accuracy:  89.740 | offline updates:   0.000 | online udpates: 100.000 |
