| Epoch: 001 | Train Loss: 71.771 | Val. Loss: 27.225 | Val. Accuracy:  11.480 | offline updates:  31.904 | online udpates:  68.096 |
| Epoch: 002 | Train Loss: 24.231 | Val. Loss: 29.229 | Val. Accuracy:  10.280 | offline updates:  59.020 | online udpates:  40.980 |
| Epoch: 003 | Train Loss: 23.385 | Val. Loss: 20.416 | Val. Accuracy:   9.930 | offline updates:  68.646 | online udpates:  31.354 |
| Epoch: 004 | Train Loss: 23.804 | Val. Loss: 12.186 | Val. Accuracy:   9.030 | offline updates:  70.973 | online udpates:  29.027 |
| Epoch: 005 | Train Loss: 25.850 | Val. Loss: 20.303 | Val. Accuracy:   9.690 | offline updates:  73.196 | online udpates:  26.804 |
| Epoch: 006 | Train Loss: 23.191 | Val. Loss: 18.272 | Val. Accuracy:  11.460 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 007 | Train Loss: 23.171 | Val. Loss: 23.097 | Val. Accuracy:   9.690 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 008 | Train Loss: 32.532 | Val. Loss: 30.202 | Val. Accuracy:  10.210 | offline updates:  74.214 | online udpates:  25.786 |
| Epoch: 009 | Train Loss: 23.234 | Val. Loss: 25.780 | Val. Accuracy:  10.280 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 010 | Train Loss: 22.835 | Val. Loss: 18.885 | Val. Accuracy:  10.280 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 011 | Train Loss: 23.002 | Val. Loss: 23.665 | Val. Accuracy:  11.460 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 012 | Train Loss: 23.050 | Val. Loss: 16.772 | Val. Accuracy:   9.910 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 013 | Train Loss: 29.017 | Val. Loss: 24.864 | Val. Accuracy:   9.910 | offline updates:  74.481 | online udpates:  25.519 |
| Epoch: 014 | Train Loss: 22.925 | Val. Loss: 19.626 | Val. Accuracy:   9.910 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 015 | Train Loss: 22.974 | Val. Loss: 24.456 | Val. Accuracy:   9.910 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 016 | Train Loss: 23.226 | Val. Loss: 28.799 | Val. Accuracy:   9.910 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 017 | Train Loss: 23.466 | Val. Loss: 20.375 | Val. Accuracy:  11.460 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 018 | Train Loss: 23.173 | Val. Loss: 22.125 | Val. Accuracy:   9.850 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 019 | Train Loss: 23.236 | Val. Loss: 21.605 | Val. Accuracy:   9.930 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 020 | Train Loss: 23.199 | Val. Loss: 13.312 | Val. Accuracy:   9.030 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 021 | Train Loss: 23.146 | Val. Loss: 22.704 | Val. Accuracy:   9.910 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 022 | Train Loss: 22.668 | Val. Loss: 21.892 | Val. Accuracy:  10.430 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 023 | Train Loss: 23.131 | Val. Loss: 29.429 | Val. Accuracy:   9.930 | offline updates:  74.563 | online udpates:  25.437 |
| Epoch: 024 | Train Loss: 23.244 | Val. Loss: 21.951 | Val. Accuracy:   9.690 | offline updates:  75.000 | online udpates:  25.000 |
| Epoch: 025 | Train Loss: 22.869 | Val. Loss: 19.712 | Val. Accuracy:  10.210 | offline updates:  75.000 | online udpates:  25.000 |
