| Epoch: 001 | Train Loss: 1.435 | Val. Loss: 0.755 | Val. Accuracy:  83.650 | offline updates:  11.132 | online udpates:  88.868 |
| Epoch: 002 | Train Loss: 0.572 | Val. Loss: 0.425 | Val. Accuracy:  88.730 | offline updates:  11.919 | online udpates:  88.081 |
| Epoch: 003 | Train Loss: 0.399 | Val. Loss: 0.346 | Val. Accuracy:  90.580 | offline updates:   7.783 | online udpates:  92.217 |
| Epoch: 004 | Train Loss: 0.347 | Val. Loss: 0.314 | Val. Accuracy:  91.200 | offline updates:   5.396 | online udpates:  94.604 |
| Epoch: 005 | Train Loss: 0.321 | Val. Loss: 0.302 | Val. Accuracy:  91.520 | offline updates:   6.123 | online udpates:  93.877 |
| Epoch: 006 | Train Loss: 0.307 | Val. Loss: 0.292 | Val. Accuracy:  91.750 | offline updates:   4.648 | online udpates:  95.352 |
| Epoch: 007 | Train Loss: 0.298 | Val. Loss: 0.288 | Val. Accuracy:  91.910 | offline updates:   2.504 | online udpates:  97.496 |
| Epoch: 008 | Train Loss: 0.291 | Val. Loss: 0.283 | Val. Accuracy:  92.140 | offline updates:   1.937 | online udpates:  98.063 |
| Epoch: 009 | Train Loss: 0.288 | Val. Loss: 0.278 | Val. Accuracy:  92.050 | offline updates:   4.470 | online udpates:  95.530 |
| Epoch: 010 | Train Loss: 0.284 | Val. Loss: 0.282 | Val. Accuracy:  92.090 | offline updates:   5.168 | online udpates:  94.832 |
| Epoch: 011 | Train Loss: 0.280 | Val. Loss: 0.278 | Val. Accuracy:  92.180 | offline updates:   5.932 | online udpates:  94.068 |
| Epoch: 012 | Train Loss: 0.278 | Val. Loss: 0.275 | Val. Accuracy:  92.170 | offline updates:   5.779 | online udpates:  94.221 |
| Epoch: 013 | Train Loss: 0.275 | Val. Loss: 0.277 | Val. Accuracy:  91.960 | offline updates:   6.596 | online udpates:  93.404 |
| Epoch: 014 | Train Loss: 0.274 | Val. Loss: 0.275 | Val. Accuracy:  92.440 | offline updates:   2.534 | online udpates:  97.466 |
| Epoch: 015 | Train Loss: 0.271 | Val. Loss: 0.275 | Val. Accuracy:  92.380 | offline updates:   3.370 | online udpates:  96.630 |
| Epoch: 016 | Train Loss: 0.270 | Val. Loss: 0.273 | Val. Accuracy:  92.360 | offline updates:   3.240 | online udpates:  96.760 |
| Epoch: 017 | Train Loss: 0.268 | Val. Loss: 0.274 | Val. Accuracy:  92.270 | offline updates:   2.975 | online udpates:  97.025 |
| Epoch: 018 | Train Loss: 0.267 | Val. Loss: 0.273 | Val. Accuracy:  92.280 | offline updates:   2.351 | online udpates:  97.649 |
| Epoch: 019 | Train Loss: 0.266 | Val. Loss: 0.271 | Val. Accuracy:  92.210 | offline updates:   5.254 | online udpates:  94.746 |
| Epoch: 020 | Train Loss: 0.265 | Val. Loss: 0.272 | Val. Accuracy:  92.520 | offline updates:   3.437 | online udpates:  96.563 |
| Epoch: 021 | Train Loss: 0.264 | Val. Loss: 0.269 | Val. Accuracy:  92.370 | offline updates:   3.894 | online udpates:  96.106 |
| Epoch: 022 | Train Loss: 0.262 | Val. Loss: 0.271 | Val. Accuracy:  92.420 | offline updates:   4.320 | online udpates:  95.680 |
| Epoch: 023 | Train Loss: 0.262 | Val. Loss: 0.270 | Val. Accuracy:  92.500 | offline updates:   4.461 | online udpates:  95.539 |
| Epoch: 024 | Train Loss: 0.261 | Val. Loss: 0.272 | Val. Accuracy:  92.140 | offline updates:   4.797 | online udpates:  95.203 |
| Epoch: 025 | Train Loss: 0.260 | Val. Loss: 0.277 | Val. Accuracy:  92.430 | offline updates:   2.916 | online udpates:  97.084 |
