| Epoch: 001 | Train Loss: 1.433 | Val. Loss: 0.754 | Val. Accuracy:  83.650 | offline updates:  22.478 | online udpates:  77.522 |
| Epoch: 002 | Train Loss: 0.571 | Val. Loss: 0.424 | Val. Accuracy:  88.820 | offline updates:  20.606 | online udpates:  79.394 |
| Epoch: 003 | Train Loss: 0.397 | Val. Loss: 0.343 | Val. Accuracy:  90.660 | offline updates:  15.390 | online udpates:  84.610 |
| Epoch: 004 | Train Loss: 0.344 | Val. Loss: 0.310 | Val. Accuracy:  91.290 | offline updates:  11.835 | online udpates:  88.165 |
| Epoch: 005 | Train Loss: 0.318 | Val. Loss: 0.299 | Val. Accuracy:  91.550 | offline updates:  14.653 | online udpates:  85.347 |
| Epoch: 006 | Train Loss: 0.303 | Val. Loss: 0.290 | Val. Accuracy:  91.770 | offline updates:   9.680 | online udpates:  90.320 |
| Epoch: 007 | Train Loss: 0.294 | Val. Loss: 0.285 | Val. Accuracy:  92.050 | offline updates:   8.751 | online udpates:  91.249 |
| Epoch: 008 | Train Loss: 0.288 | Val. Loss: 0.281 | Val. Accuracy:  92.250 | offline updates:   7.363 | online udpates:  92.637 |
| Epoch: 009 | Train Loss: 0.284 | Val. Loss: 0.277 | Val. Accuracy:  92.070 | offline updates:  11.501 | online udpates:  88.499 |
| Epoch: 010 | Train Loss: 0.280 | Val. Loss: 0.279 | Val. Accuracy:  92.210 | offline updates:  11.575 | online udpates:  88.425 |
| Epoch: 011 | Train Loss: 0.277 | Val. Loss: 0.276 | Val. Accuracy:  92.280 | offline updates:   9.445 | online udpates:  90.555 |
| Epoch: 012 | Train Loss: 0.274 | Val. Loss: 0.274 | Val. Accuracy:  92.290 | offline updates:  11.310 | online udpates:  88.690 |
| Epoch: 013 | Train Loss: 0.272 | Val. Loss: 0.274 | Val. Accuracy:  92.090 | offline updates:   9.900 | online udpates:  90.100 |
| Epoch: 014 | Train Loss: 0.270 | Val. Loss: 0.273 | Val. Accuracy:  92.530 | offline updates:   9.543 | online udpates:  90.457 |
| Epoch: 015 | Train Loss: 0.268 | Val. Loss: 0.274 | Val. Accuracy:  92.450 | offline updates:   8.430 | online udpates:  91.570 |
| Epoch: 016 | Train Loss: 0.266 | Val. Loss: 0.270 | Val. Accuracy:  92.400 | offline updates:   7.363 | online udpates:  92.637 |
| Epoch: 017 | Train Loss: 0.265 | Val. Loss: 0.271 | Val. Accuracy:  92.280 | offline updates:   7.995 | online udpates:  92.005 |
| Epoch: 018 | Train Loss: 0.264 | Val. Loss: 0.270 | Val. Accuracy:  92.320 | offline updates:   6.898 | online udpates:  93.102 |
| Epoch: 019 | Train Loss: 0.263 | Val. Loss: 0.270 | Val. Accuracy:  92.410 | offline updates:  11.475 | online udpates:  88.525 |
| Epoch: 020 | Train Loss: 0.262 | Val. Loss: 0.270 | Val. Accuracy:  92.540 | offline updates:  11.333 | online udpates:  88.667 |
| Epoch: 021 | Train Loss: 0.261 | Val. Loss: 0.269 | Val. Accuracy:  92.480 | offline updates:   8.774 | online udpates:  91.226 |
| Epoch: 022 | Train Loss: 0.259 | Val. Loss: 0.270 | Val. Accuracy:  92.400 | offline updates:   9.111 | online udpates:  90.889 |
| Epoch: 023 | Train Loss: 0.259 | Val. Loss: 0.269 | Val. Accuracy:  92.440 | offline updates:  10.935 | online udpates:  89.065 |
| Epoch: 024 | Train Loss: 0.258 | Val. Loss: 0.270 | Val. Accuracy:  92.190 | offline updates:  12.547 | online udpates:  87.453 |
| Epoch: 025 | Train Loss: 0.257 | Val. Loss: 0.275 | Val. Accuracy:  92.400 | offline updates:  10.290 | online udpates:  89.710 |
