| Epoch: 001 | Train Loss: 0.849 | Val. Loss: 0.350 | Val. Accuracy:  89.910 | offline updates:  10.685 | online udpates:  89.315 |
| Epoch: 002 | Train Loss: 0.330 | Val. Loss: 0.289 | Val. Accuracy:  91.760 | offline updates:   2.314 | online udpates:  97.686 |
| Epoch: 003 | Train Loss: 0.297 | Val. Loss: 0.283 | Val. Accuracy:  92.050 | offline updates:   1.560 | online udpates:  98.440 |
| Epoch: 004 | Train Loss: 0.286 | Val. Loss: 0.279 | Val. Accuracy:  92.090 | offline updates:   0.870 | online udpates:  99.130 |
| Epoch: 005 | Train Loss: 0.281 | Val. Loss: 0.278 | Val. Accuracy:  92.090 | offline updates:   2.123 | online udpates:  97.877 |
| Epoch: 006 | Train Loss: 0.276 | Val. Loss: 0.279 | Val. Accuracy:  92.080 | offline updates:   1.416 | online udpates:  98.584 |
| Epoch: 007 | Train Loss: 0.273 | Val. Loss: 0.281 | Val. Accuracy:  91.800 | offline updates:   1.918 | online udpates:  98.082 |
| Epoch: 008 | Train Loss: 0.269 | Val. Loss: 0.276 | Val. Accuracy:  92.540 | offline updates:   1.732 | online udpates:  98.268 |
| Epoch: 009 | Train Loss: 0.267 | Val. Loss: 0.275 | Val. Accuracy:  92.340 | offline updates:   0.826 | online udpates:  99.174 |
| Epoch: 010 | Train Loss: 0.265 | Val. Loss: 0.276 | Val. Accuracy:  91.990 | offline updates:   1.751 | online udpates:  98.249 |
| Epoch: 011 | Train Loss: 0.264 | Val. Loss: 0.277 | Val. Accuracy:  92.400 | offline updates:   1.165 | online udpates:  98.835 |
| Epoch: 012 | Train Loss: 0.262 | Val. Loss: 0.274 | Val. Accuracy:  92.430 | offline updates:   0.914 | online udpates:  99.086 |
| Epoch: 013 | Train Loss: 0.260 | Val. Loss: 0.276 | Val. Accuracy:  92.320 | offline updates:   0.921 | online udpates:  99.079 |
| Epoch: 014 | Train Loss: 0.260 | Val. Loss: 0.280 | Val. Accuracy:  92.260 | offline updates:   1.265 | online udpates:  98.735 |
| Epoch: 015 | Train Loss: 0.259 | Val. Loss: 0.275 | Val. Accuracy:  92.390 | offline updates:   1.477 | online udpates:  98.523 |
| Epoch: 016 | Train Loss: 0.257 | Val. Loss: 0.274 | Val. Accuracy:  92.380 | offline updates:   1.642 | online udpates:  98.358 |
| Epoch: 017 | Train Loss: 0.256 | Val. Loss: 0.283 | Val. Accuracy:  92.160 | offline updates:   1.456 | online udpates:  98.544 |
| Epoch: 018 | Train Loss: 0.256 | Val. Loss: 0.278 | Val. Accuracy:  92.330 | offline updates:   1.943 | online udpates:  98.057 |
| Epoch: 019 | Train Loss: 0.255 | Val. Loss: 0.272 | Val. Accuracy:  92.360 | offline updates:   0.914 | online udpates:  99.086 |
| Epoch: 020 | Train Loss: 0.254 | Val. Loss: 0.272 | Val. Accuracy:  92.510 | offline updates:   0.820 | online udpates:  99.180 |
| Epoch: 021 | Train Loss: 0.254 | Val. Loss: 0.279 | Val. Accuracy:  92.190 | offline updates:   0.869 | online udpates:  99.131 |
| Epoch: 022 | Train Loss: 0.254 | Val. Loss: 0.278 | Val. Accuracy:  92.150 | offline updates:   1.152 | online udpates:  98.848 |
| Epoch: 023 | Train Loss: 0.252 | Val. Loss: 0.280 | Val. Accuracy:  92.000 | offline updates:   1.018 | online udpates:  98.982 |
| Epoch: 024 | Train Loss: 0.252 | Val. Loss: 0.281 | Val. Accuracy:  92.410 | offline updates:   0.633 | online udpates:  99.367 |
| Epoch: 025 | Train Loss: 0.251 | Val. Loss: 0.284 | Val. Accuracy:  92.010 | offline updates:   0.990 | online udpates:  99.010 |
