| Epoch: 001 | Train Loss: 0.605 | Val. Loss: 0.446 | Val. Accuracy:  86.920 | offline updates:   0.190 | online udpates:  99.810 |
| Epoch: 002 | Train Loss: 0.451 | Val. Loss: 0.476 | Val. Accuracy:  86.680 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 003 | Train Loss: 0.432 | Val. Loss: 0.395 | Val. Accuracy:  88.770 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 004 | Train Loss: 0.426 | Val. Loss: 0.449 | Val. Accuracy:  88.000 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 005 | Train Loss: 0.419 | Val. Loss: 0.388 | Val. Accuracy:  89.130 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 006 | Train Loss: 0.415 | Val. Loss: 0.431 | Val. Accuracy:  88.260 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 007 | Train Loss: 0.408 | Val. Loss: 0.428 | Val. Accuracy:  88.710 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 008 | Train Loss: 0.412 | Val. Loss: 0.380 | Val. Accuracy:  90.260 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 009 | Train Loss: 0.414 | Val. Loss: 0.379 | Val. Accuracy:  89.950 | offline updates:   0.346 | online udpates:  99.654 |
| Epoch: 010 | Train Loss: 0.407 | Val. Loss: 0.350 | Val. Accuracy:  91.100 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 011 | Train Loss: 0.405 | Val. Loss: 0.468 | Val. Accuracy:  87.830 | offline updates:   0.297 | online udpates:  99.703 |
| Epoch: 012 | Train Loss: 0.401 | Val. Loss: 0.521 | Val. Accuracy:  86.060 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 013 | Train Loss: 0.402 | Val. Loss: 0.427 | Val. Accuracy:  89.060 | offline updates:   0.084 | online udpates:  99.916 |
| Epoch: 014 | Train Loss: 0.399 | Val. Loss: 0.459 | Val. Accuracy:  88.390 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 015 | Train Loss: 0.406 | Val. Loss: 0.527 | Val. Accuracy:  86.500 | offline updates:   0.075 | online udpates:  99.925 |
| Epoch: 016 | Train Loss: 0.402 | Val. Loss: 0.448 | Val. Accuracy:  88.610 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 017 | Train Loss: 0.396 | Val. Loss: 0.471 | Val. Accuracy:  88.340 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 018 | Train Loss: 0.395 | Val. Loss: 0.394 | Val. Accuracy:  89.860 | offline updates:   0.006 | online udpates:  99.994 |
| Epoch: 019 | Train Loss: 0.393 | Val. Loss: 0.415 | Val. Accuracy:  89.530 | offline updates:   0.075 | online udpates:  99.925 |
| Epoch: 020 | Train Loss: 0.401 | Val. Loss: 0.436 | Val. Accuracy:  88.830 | offline updates:   0.010 | online udpates:  99.990 |
| Epoch: 021 | Train Loss: 0.394 | Val. Loss: 0.452 | Val. Accuracy:  88.910 | offline updates:   0.615 | online udpates:  99.385 |
| Epoch: 022 | Train Loss: 0.391 | Val. Loss: 0.375 | Val. Accuracy:  90.680 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 023 | Train Loss: 0.395 | Val. Loss: 0.421 | Val. Accuracy:  89.610 | offline updates:   0.064 | online udpates:  99.936 |
| Epoch: 024 | Train Loss: 0.395 | Val. Loss: 0.407 | Val. Accuracy:  89.690 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 025 | Train Loss: 0.388 | Val. Loss: 0.463 | Val. Accuracy:  88.770 | offline updates:   0.000 | online udpates: 100.000 |
