| Epoch: 001 | Train Loss: 1.782 | Val. Loss: 1.247 | Val. Accuracy:  75.760 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 002 | Train Loss: 0.919 | Val. Loss: 0.632 | Val. Accuracy:  85.090 | offline updates:   0.117 | online udpates:  99.883 |
| Epoch: 003 | Train Loss: 0.518 | Val. Loss: 0.405 | Val. Accuracy:  89.050 | offline updates:   0.273 | online udpates:  99.727 |
| Epoch: 004 | Train Loss: 0.377 | Val. Loss: 0.331 | Val. Accuracy:  90.630 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 005 | Train Loss: 0.323 | Val. Loss: 0.292 | Val. Accuracy:  91.820 | offline updates:   0.138 | online udpates:  99.862 |
| Epoch: 006 | Train Loss: 0.293 | Val. Loss: 0.276 | Val. Accuracy:  92.180 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 007 | Train Loss: 0.272 | Val. Loss: 0.256 | Val. Accuracy:  92.710 | offline updates:   0.019 | online udpates:  99.981 |
| Epoch: 008 | Train Loss: 0.253 | Val. Loss: 0.240 | Val. Accuracy:  93.180 | offline updates:   0.217 | online udpates:  99.783 |
| Epoch: 009 | Train Loss: 0.234 | Val. Loss: 0.223 | Val. Accuracy:  93.510 | offline updates:   0.022 | online udpates:  99.978 |
| Epoch: 010 | Train Loss: 0.215 | Val. Loss: 0.208 | Val. Accuracy:  93.740 | offline updates:   0.046 | online udpates:  99.954 |
| Epoch: 011 | Train Loss: 0.199 | Val. Loss: 0.196 | Val. Accuracy:  94.280 | offline updates:   0.125 | online udpates:  99.875 |
| Epoch: 012 | Train Loss: 0.185 | Val. Loss: 0.182 | Val. Accuracy:  94.580 | offline updates:   0.049 | online udpates:  99.951 |
| Epoch: 013 | Train Loss: 0.172 | Val. Loss: 0.175 | Val. Accuracy:  94.860 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 014 | Train Loss: 0.162 | Val. Loss: 0.164 | Val. Accuracy:  95.090 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 015 | Train Loss: 0.152 | Val. Loss: 0.160 | Val. Accuracy:  95.340 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 016 | Train Loss: 0.144 | Val. Loss: 0.154 | Val. Accuracy:  95.480 | offline updates:   0.051 | online udpates:  99.949 |
| Epoch: 017 | Train Loss: 0.136 | Val. Loss: 0.145 | Val. Accuracy:  95.660 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 018 | Train Loss: 0.130 | Val. Loss: 0.142 | Val. Accuracy:  95.870 | offline updates:   0.032 | online udpates:  99.968 |
| Epoch: 019 | Train Loss: 0.124 | Val. Loss: 0.136 | Val. Accuracy:  95.960 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 020 | Train Loss: 0.118 | Val. Loss: 0.133 | Val. Accuracy:  96.120 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 021 | Train Loss: 0.113 | Val. Loss: 0.131 | Val. Accuracy:  96.170 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 022 | Train Loss: 0.108 | Val. Loss: 0.131 | Val. Accuracy:  96.030 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 023 | Train Loss: 0.105 | Val. Loss: 0.123 | Val. Accuracy:  96.410 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 024 | Train Loss: 0.101 | Val. Loss: 0.121 | Val. Accuracy:  96.470 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 025 | Train Loss: 0.097 | Val. Loss: 0.120 | Val. Accuracy:  96.620 | offline updates:   0.000 | online udpates: 100.000 |
