| Epoch: 001 | Train Loss: 1.098 | Val. Loss: 0.407 | Val. Accuracy:  89.090 | offline updates:  26.104 | online udpates:  73.896 |
| Epoch: 002 | Train Loss: 0.341 | Val. Loss: 0.281 | Val. Accuracy:  91.820 | offline updates:  32.696 | online udpates:  67.304 |
| Epoch: 003 | Train Loss: 0.260 | Val. Loss: 0.232 | Val. Accuracy:  93.070 | offline updates:  29.605 | online udpates:  70.395 |
| Epoch: 004 | Train Loss: 0.210 | Val. Loss: 0.190 | Val. Accuracy:  94.160 | offline updates:  26.693 | online udpates:  73.307 |
| Epoch: 005 | Train Loss: 0.174 | Val. Loss: 0.155 | Val. Accuracy:  95.290 | offline updates:  27.337 | online udpates:  72.663 |
| Epoch: 006 | Train Loss: 0.147 | Val. Loss: 0.141 | Val. Accuracy:  95.890 | offline updates:  24.272 | online udpates:  75.728 |
| Epoch: 007 | Train Loss: 0.127 | Val. Loss: 0.129 | Val. Accuracy:  96.050 | offline updates:  24.504 | online udpates:  75.496 |
| Epoch: 008 | Train Loss: 0.113 | Val. Loss: 0.116 | Val. Accuracy:  96.570 | offline updates:  20.626 | online udpates:  79.374 |
| Epoch: 009 | Train Loss: 0.101 | Val. Loss: 0.115 | Val. Accuracy:  96.590 | offline updates:  20.431 | online udpates:  79.569 |
| Epoch: 010 | Train Loss: 0.092 | Val. Loss: 0.112 | Val. Accuracy:  96.750 | offline updates:  21.295 | online udpates:  78.705 |
| Epoch: 011 | Train Loss: 0.085 | Val. Loss: 0.107 | Val. Accuracy:  96.760 | offline updates:  20.875 | online udpates:  79.125 |
| Epoch: 012 | Train Loss: 0.080 | Val. Loss: 0.105 | Val. Accuracy:  96.830 | offline updates:  21.788 | online udpates:  78.212 |
| Epoch: 013 | Train Loss: 0.074 | Val. Loss: 0.105 | Val. Accuracy:  97.040 | offline updates:  22.623 | online udpates:  77.377 |
| Epoch: 014 | Train Loss: 0.069 | Val. Loss: 0.103 | Val. Accuracy:  97.030 | offline updates:  28.170 | online udpates:  71.830 |
| Epoch: 015 | Train Loss: 0.066 | Val. Loss: 0.101 | Val. Accuracy:  97.030 | offline updates:  21.700 | online udpates:  78.300 |
| Epoch: 016 | Train Loss: 0.061 | Val. Loss: 0.103 | Val. Accuracy:  96.940 | offline updates:  19.999 | online udpates:  80.001 |
| Epoch: 017 | Train Loss: 0.058 | Val. Loss: 0.105 | Val. Accuracy:  97.000 | offline updates:  21.636 | online udpates:  78.364 |
| Epoch: 018 | Train Loss: 0.055 | Val. Loss: 0.105 | Val. Accuracy:  96.920 | offline updates:  21.036 | online udpates:  78.964 |
| Epoch: 019 | Train Loss: 0.053 | Val. Loss: 0.111 | Val. Accuracy:  96.900 | offline updates:  19.612 | online udpates:  80.388 |
| Epoch: 020 | Train Loss: 0.050 | Val. Loss: 0.107 | Val. Accuracy:  96.870 | offline updates:  18.089 | online udpates:  81.911 |
| Epoch: 021 | Train Loss: 0.048 | Val. Loss: 0.108 | Val. Accuracy:  96.980 | offline updates:  15.935 | online udpates:  84.065 |
| Epoch: 022 | Train Loss: 0.046 | Val. Loss: 0.104 | Val. Accuracy:  97.120 | offline updates:  17.335 | online udpates:  82.665 |
| Epoch: 023 | Train Loss: 0.043 | Val. Loss: 0.113 | Val. Accuracy:  96.830 | offline updates:  20.716 | online udpates:  79.284 |
| Epoch: 024 | Train Loss: 0.041 | Val. Loss: 0.112 | Val. Accuracy:  97.010 | offline updates:  14.906 | online udpates:  85.094 |
| Epoch: 025 | Train Loss: 0.040 | Val. Loss: 0.120 | Val. Accuracy:  96.740 | offline updates:  14.202 | online udpates:  85.798 |
