| Epoch: 001 | Train Loss: 0.628 | Val. Loss: 0.340 | Val. Accuracy:  89.050 | offline updates:  15.573 | online udpates:  84.427 |
| Epoch: 002 | Train Loss: 0.291 | Val. Loss: 0.220 | Val. Accuracy:  93.290 | offline updates:   8.741 | online udpates:  91.259 |
| Epoch: 003 | Train Loss: 0.213 | Val. Loss: 0.181 | Val. Accuracy:  94.390 | offline updates:  16.443 | online udpates:  83.557 |
| Epoch: 004 | Train Loss: 0.171 | Val. Loss: 0.154 | Val. Accuracy:  95.550 | offline updates:   7.073 | online udpates:  92.927 |
| Epoch: 005 | Train Loss: 0.146 | Val. Loss: 0.162 | Val. Accuracy:  94.990 | offline updates:  10.839 | online udpates:  89.161 |
| Epoch: 006 | Train Loss: 0.130 | Val. Loss: 0.136 | Val. Accuracy:  96.000 | offline updates:  11.360 | online udpates:  88.640 |
| Epoch: 007 | Train Loss: 0.118 | Val. Loss: 0.125 | Val. Accuracy:  96.220 | offline updates:   8.610 | online udpates:  91.390 |
| Epoch: 008 | Train Loss: 0.107 | Val. Loss: 0.168 | Val. Accuracy:  95.210 | offline updates:  10.162 | online udpates:  89.838 |
| Epoch: 009 | Train Loss: 0.101 | Val. Loss: 0.119 | Val. Accuracy:  96.520 | offline updates:   8.952 | online udpates:  91.048 |
| Epoch: 010 | Train Loss: 0.093 | Val. Loss: 0.115 | Val. Accuracy:  96.550 | offline updates:   6.144 | online udpates:  93.856 |
| Epoch: 011 | Train Loss: 0.088 | Val. Loss: 0.135 | Val. Accuracy:  96.120 | offline updates:   9.880 | online udpates:  90.120 |
| Epoch: 012 | Train Loss: 0.085 | Val. Loss: 0.124 | Val. Accuracy:  96.500 | offline updates:   6.165 | online udpates:  93.835 |
| Epoch: 013 | Train Loss: 0.083 | Val. Loss: 0.136 | Val. Accuracy:  96.200 | offline updates:   5.765 | online udpates:  94.235 |
| Epoch: 014 | Train Loss: 0.077 | Val. Loss: 0.140 | Val. Accuracy:  96.460 | offline updates:   4.569 | online udpates:  95.431 |
| Epoch: 015 | Train Loss: 0.075 | Val. Loss: 0.142 | Val. Accuracy:  96.280 | offline updates:   5.230 | online udpates:  94.770 |
| Epoch: 016 | Train Loss: 0.071 | Val. Loss: 0.138 | Val. Accuracy:  96.360 | offline updates:   7.292 | online udpates:  92.708 |
| Epoch: 017 | Train Loss: 0.070 | Val. Loss: 0.164 | Val. Accuracy:  96.180 | offline updates:   4.772 | online udpates:  95.228 |
| Epoch: 018 | Train Loss: 0.068 | Val. Loss: 0.146 | Val. Accuracy:  96.410 | offline updates:   8.389 | online udpates:  91.611 |
| Epoch: 019 | Train Loss: 0.065 | Val. Loss: 0.155 | Val. Accuracy:  96.210 | offline updates:   6.655 | online udpates:  93.345 |
| Epoch: 020 | Train Loss: 0.064 | Val. Loss: 0.151 | Val. Accuracy:  96.400 | offline updates:   6.941 | online udpates:  93.059 |
| Epoch: 021 | Train Loss: 0.061 | Val. Loss: 0.154 | Val. Accuracy:  96.360 | offline updates:   3.596 | online udpates:  96.404 |
| Epoch: 022 | Train Loss: 0.060 | Val. Loss: 0.153 | Val. Accuracy:  96.470 | offline updates:   4.248 | online udpates:  95.752 |
| Epoch: 023 | Train Loss: 0.060 | Val. Loss: 0.152 | Val. Accuracy:  96.650 | offline updates:   4.847 | online udpates:  95.153 |
| Epoch: 024 | Train Loss: 0.057 | Val. Loss: 0.155 | Val. Accuracy:  96.580 | offline updates:   4.946 | online udpates:  95.054 |
| Epoch: 025 | Train Loss: 0.056 | Val. Loss: 0.170 | Val. Accuracy:  96.340 | offline updates:   5.657 | online udpates:  94.343 |
