| Epoch: 001 | Train Loss: 0.779 | Val. Loss: 0.343 | Val. Accuracy:  90.440 | offline updates:   1.755 | online udpates:  98.245 |
| Epoch: 002 | Train Loss: 0.327 | Val. Loss: 0.291 | Val. Accuracy:  91.660 | offline updates:   0.104 | online udpates:  99.896 |
| Epoch: 003 | Train Loss: 0.298 | Val. Loss: 0.291 | Val. Accuracy:  91.950 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 004 | Train Loss: 0.288 | Val. Loss: 0.281 | Val. Accuracy:  92.220 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 005 | Train Loss: 0.282 | Val. Loss: 0.278 | Val. Accuracy:  92.140 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 006 | Train Loss: 0.277 | Val. Loss: 0.281 | Val. Accuracy:  92.200 | offline updates:   0.023 | online udpates:  99.977 |
| Epoch: 007 | Train Loss: 0.274 | Val. Loss: 0.278 | Val. Accuracy:  91.870 | offline updates:   0.114 | online udpates:  99.886 |
| Epoch: 008 | Train Loss: 0.270 | Val. Loss: 0.276 | Val. Accuracy:  92.110 | offline updates:   0.122 | online udpates:  99.878 |
| Epoch: 009 | Train Loss: 0.268 | Val. Loss: 0.275 | Val. Accuracy:  92.330 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 010 | Train Loss: 0.266 | Val. Loss: 0.274 | Val. Accuracy:  92.430 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 011 | Train Loss: 0.264 | Val. Loss: 0.281 | Val. Accuracy:  92.310 | offline updates:   0.193 | online udpates:  99.807 |
| Epoch: 012 | Train Loss: 0.262 | Val. Loss: 0.279 | Val. Accuracy:  92.120 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 013 | Train Loss: 0.261 | Val. Loss: 0.279 | Val. Accuracy:  92.100 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 014 | Train Loss: 0.260 | Val. Loss: 0.271 | Val. Accuracy:  92.530 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 015 | Train Loss: 0.259 | Val. Loss: 0.272 | Val. Accuracy:  92.170 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 016 | Train Loss: 0.257 | Val. Loss: 0.275 | Val. Accuracy:  92.280 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 017 | Train Loss: 0.257 | Val. Loss: 0.277 | Val. Accuracy:  92.410 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 018 | Train Loss: 0.256 | Val. Loss: 0.272 | Val. Accuracy:  92.430 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 019 | Train Loss: 0.255 | Val. Loss: 0.285 | Val. Accuracy:  92.010 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 020 | Train Loss: 0.255 | Val. Loss: 0.279 | Val. Accuracy:  92.300 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 021 | Train Loss: 0.254 | Val. Loss: 0.273 | Val. Accuracy:  92.520 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 022 | Train Loss: 0.253 | Val. Loss: 0.270 | Val. Accuracy:  92.640 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 023 | Train Loss: 0.252 | Val. Loss: 0.278 | Val. Accuracy:  92.370 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 024 | Train Loss: 0.252 | Val. Loss: 0.277 | Val. Accuracy:  92.460 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 025 | Train Loss: 0.251 | Val. Loss: 0.279 | Val. Accuracy:  92.340 | offline updates:   0.000 | online udpates: 100.000 |
