| Epoch: 001 | Train Loss: 0.924 | Val. Loss: 0.907 | Val. Accuracy:  76.200 | offline updates:   0.043 | online udpates:  99.957 |
| Epoch: 002 | Train Loss: 0.809 | Val. Loss: 0.743 | Val. Accuracy:  78.210 | offline updates:   0.051 | online udpates:  99.949 |
| Epoch: 003 | Train Loss: 0.936 | Val. Loss: 0.911 | Val. Accuracy:  78.030 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 004 | Train Loss: 1.139 | Val. Loss: 1.041 | Val. Accuracy:  67.540 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 005 | Train Loss: 1.324 | Val. Loss: 1.209 | Val. Accuracy:  65.060 | offline updates:   0.472 | online udpates:  99.528 |
| Epoch: 006 | Train Loss: 1.279 | Val. Loss: 1.351 | Val. Accuracy:  61.360 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 007 | Train Loss: 1.275 | Val. Loss: 1.390 | Val. Accuracy:  54.060 | offline updates:   0.340 | online udpates:  99.660 |
| Epoch: 008 | Train Loss: 1.409 | Val. Loss: 1.682 | Val. Accuracy:  47.200 | offline updates:   0.331 | online udpates:  99.669 |
| Epoch: 009 | Train Loss: 1.680 | Val. Loss: 1.656 | Val. Accuracy:  39.050 | offline updates:   0.080 | online udpates:  99.920 |
| Epoch: 010 | Train Loss: 1.679 | Val. Loss: 1.742 | Val. Accuracy:  32.810 | offline updates:   0.929 | online udpates:  99.071 |
| Epoch: 011 | Train Loss: 1.751 | Val. Loss: 1.860 | Val. Accuracy:  30.500 | offline updates:   0.929 | online udpates:  99.071 |
| Epoch: 012 | Train Loss: 1.955 | Val. Loss: 2.043 | Val. Accuracy:  23.200 | offline updates:   0.168 | online udpates:  99.832 |
| Epoch: 013 | Train Loss: 2.200 | Val. Loss: 2.222 | Val. Accuracy:  16.330 | offline updates:   1.284 | online udpates:  98.716 |
| Epoch: 014 | Train Loss: 2.494 | Val. Loss: 2.857 | Val. Accuracy:  11.630 | offline updates:   0.173 | online udpates:  99.827 |
| Epoch: 015 | Train Loss: 2.615 | Val. Loss: 2.566 | Val. Accuracy:  10.450 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 016 | Train Loss: 2.830 | Val. Loss: 2.804 | Val. Accuracy:  10.860 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 017 | Train Loss: 2.716 | Val. Loss: 2.549 | Val. Accuracy:  10.500 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 018 | Train Loss: 2.672 | Val. Loss: 2.890 | Val. Accuracy:  11.600 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 019 | Train Loss: 2.810 | Val. Loss: 2.977 | Val. Accuracy:  10.420 | offline updates:   0.439 | online udpates:  99.561 |
| Epoch: 020 | Train Loss: 2.798 | Val. Loss: 2.754 | Val. Accuracy:  11.650 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 021 | Train Loss: 2.758 | Val. Loss: 2.436 | Val. Accuracy:  11.780 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 022 | Train Loss: 2.764 | Val. Loss: 2.792 | Val. Accuracy:  11.100 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 023 | Train Loss: 2.697 | Val. Loss: 2.812 | Val. Accuracy:  10.240 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 024 | Train Loss: 2.825 | Val. Loss: 2.821 | Val. Accuracy:  10.120 | offline updates:   0.112 | online udpates:  99.888 |
| Epoch: 025 | Train Loss: 2.818 | Val. Loss: 2.639 | Val. Accuracy:  10.120 | offline updates:   0.000 | online udpates: 100.000 |
