| Epoch: 001 | Train Loss: 25.192 | Val. Loss: 29.783 | Val. Accuracy:  74.570 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 002 | Train Loss: 24.991 | Val. Loss: 24.748 | Val. Accuracy:  82.200 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 003 | Train Loss: 24.786 | Val. Loss: 31.094 | Val. Accuracy:  82.570 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 004 | Train Loss: 26.510 | Val. Loss: 41.354 | Val. Accuracy:  78.560 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 005 | Train Loss: 25.118 | Val. Loss: 27.764 | Val. Accuracy:  84.270 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 006 | Train Loss: 26.061 | Val. Loss: 25.780 | Val. Accuracy:  84.050 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 007 | Train Loss: 24.835 | Val. Loss: 23.219 | Val. Accuracy:  86.840 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 008 | Train Loss: 26.104 | Val. Loss: 23.798 | Val. Accuracy:  86.670 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 009 | Train Loss: 25.653 | Val. Loss: 23.482 | Val. Accuracy:  86.560 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 010 | Train Loss: 24.866 | Val. Loss: 25.095 | Val. Accuracy:  86.370 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 011 | Train Loss: 25.575 | Val. Loss: 26.972 | Val. Accuracy:  87.210 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 012 | Train Loss: 25.433 | Val. Loss: 31.738 | Val. Accuracy:  85.480 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 013 | Train Loss: 25.493 | Val. Loss: 29.556 | Val. Accuracy:  85.470 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 014 | Train Loss: 25.927 | Val. Loss: 24.957 | Val. Accuracy:  87.340 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 015 | Train Loss: 25.997 | Val. Loss: 22.402 | Val. Accuracy:  88.440 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 016 | Train Loss: 25.149 | Val. Loss: 23.431 | Val. Accuracy:  87.140 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 017 | Train Loss: 25.768 | Val. Loss: 30.055 | Val. Accuracy:  86.450 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 018 | Train Loss: 25.944 | Val. Loss: 29.983 | Val. Accuracy:  85.880 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 019 | Train Loss: 25.530 | Val. Loss: 29.252 | Val. Accuracy:  85.940 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 020 | Train Loss: 25.819 | Val. Loss: 24.912 | Val. Accuracy:  86.490 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 021 | Train Loss: 25.914 | Val. Loss: 34.198 | Val. Accuracy:  85.460 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 022 | Train Loss: 26.256 | Val. Loss: 18.399 | Val. Accuracy:  90.490 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 023 | Train Loss: 25.754 | Val. Loss: 34.123 | Val. Accuracy:  84.550 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 024 | Train Loss: 25.797 | Val. Loss: 44.913 | Val. Accuracy:  82.030 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 025 | Train Loss: 26.141 | Val. Loss: 25.352 | Val. Accuracy:  88.410 | offline updates:   0.000 | online udpates: 100.000 |
