| Epoch: 001 | Train Loss: 3.342 | Val. Loss: 3.009 | Val. Accuracy:  76.000 | offline updates:  37.552 | online udpates:  62.448 |
| Epoch: 002 | Train Loss: 1.836 | Val. Loss: 1.239 | Val. Accuracy:  85.770 | offline updates:  17.672 | online udpates:  82.328 |
| Epoch: 003 | Train Loss: 0.915 | Val. Loss: 0.830 | Val. Accuracy:  78.760 | offline updates:  24.234 | online udpates:  75.766 |
| Epoch: 004 | Train Loss: 1.004 | Val. Loss: 1.173 | Val. Accuracy:  65.210 | offline updates:  35.577 | online udpates:  64.423 |
| Epoch: 005 | Train Loss: 1.143 | Val. Loss: 0.974 | Val. Accuracy:  68.360 | offline updates:  29.486 | online udpates:  70.514 |
| Epoch: 006 | Train Loss: 1.168 | Val. Loss: 1.268 | Val. Accuracy:  70.170 | offline updates:  31.458 | online udpates:  68.542 |
| Epoch: 007 | Train Loss: 1.315 | Val. Loss: 1.327 | Val. Accuracy:  55.780 | offline updates:  32.982 | online udpates:  67.018 |
| Epoch: 008 | Train Loss: 1.369 | Val. Loss: 1.225 | Val. Accuracy:  60.660 | offline updates:  27.732 | online udpates:  72.268 |
| Epoch: 009 | Train Loss: 1.361 | Val. Loss: 1.421 | Val. Accuracy:  51.850 | offline updates:  28.999 | online udpates:  71.001 |
| Epoch: 010 | Train Loss: 1.559 | Val. Loss: 1.500 | Val. Accuracy:  47.480 | offline updates:  33.026 | online udpates:  66.974 |
| Epoch: 011 | Train Loss: 1.646 | Val. Loss: 1.647 | Val. Accuracy:  45.440 | offline updates:  22.444 | online udpates:  77.556 |
| Epoch: 012 | Train Loss: 1.671 | Val. Loss: 1.794 | Val. Accuracy:  44.210 | offline updates:  31.087 | online udpates:  68.913 |
| Epoch: 013 | Train Loss: 1.953 | Val. Loss: 2.013 | Val. Accuracy:  38.130 | offline updates:  33.764 | online udpates:  66.236 |
| Epoch: 014 | Train Loss: 1.811 | Val. Loss: 1.751 | Val. Accuracy:  40.260 | offline updates:  32.649 | online udpates:  67.351 |
| Epoch: 015 | Train Loss: 1.928 | Val. Loss: 1.709 | Val. Accuracy:  43.150 | offline updates:  40.119 | online udpates:  59.881 |
| Epoch: 016 | Train Loss: 1.975 | Val. Loss: 1.941 | Val. Accuracy:  36.970 | offline updates:  36.068 | online udpates:  63.932 |
| Epoch: 017 | Train Loss: 1.935 | Val. Loss: 1.649 | Val. Accuracy:  43.170 | offline updates:  27.670 | online udpates:  72.330 |
| Epoch: 018 | Train Loss: 1.882 | Val. Loss: 1.996 | Val. Accuracy:  39.510 | offline updates:  23.323 | online udpates:  76.677 |
| Epoch: 019 | Train Loss: 1.765 | Val. Loss: 2.052 | Val. Accuracy:  49.010 | offline updates:  25.447 | online udpates:  74.553 |
| Epoch: 020 | Train Loss: 1.835 | Val. Loss: 2.411 | Val. Accuracy:  42.740 | offline updates:  34.456 | online udpates:  65.544 |
| Epoch: 021 | Train Loss: 1.909 | Val. Loss: 2.273 | Val. Accuracy:  42.670 | offline updates:  33.579 | online udpates:  66.421 |
| Epoch: 022 | Train Loss: 1.811 | Val. Loss: 2.234 | Val. Accuracy:  45.570 | offline updates:  24.851 | online udpates:  75.149 |
| Epoch: 023 | Train Loss: 1.790 | Val. Loss: 1.952 | Val. Accuracy:  42.840 | offline updates:  23.104 | online udpates:  76.896 |
| Epoch: 024 | Train Loss: 1.802 | Val. Loss: 2.096 | Val. Accuracy:  37.150 | offline updates:  28.573 | online udpates:  71.427 |
| Epoch: 025 | Train Loss: 1.827 | Val. Loss: 2.342 | Val. Accuracy:  43.100 | offline updates:  28.215 | online udpates:  71.785 |
