| Epoch: 001 | Train Loss: 4.781 | Val. Loss: 4.094 | Val. Accuracy:  74.300 | offline updates:  34.467 | online udpates:  65.533 |
| Epoch: 002 | Train Loss: 3.517 | Val. Loss: 2.052 | Val. Accuracy:  84.520 | offline updates:  11.464 | online udpates:  88.536 |
| Epoch: 003 | Train Loss: 2.235 | Val. Loss: 1.544 | Val. Accuracy:  85.250 | offline updates:  12.865 | online udpates:  87.135 |
| Epoch: 004 | Train Loss: 1.200 | Val. Loss: 0.906 | Val. Accuracy:  80.940 | offline updates:  18.237 | online udpates:  81.763 |
| Epoch: 005 | Train Loss: 0.836 | Val. Loss: 1.117 | Val. Accuracy:  81.020 | offline updates:  28.371 | online udpates:  71.629 |
| Epoch: 006 | Train Loss: 0.922 | Val. Loss: 0.930 | Val. Accuracy:  69.120 | offline updates:  26.468 | online udpates:  73.532 |
| Epoch: 007 | Train Loss: 1.008 | Val. Loss: 0.851 | Val. Accuracy:  74.830 | offline updates:  36.159 | online udpates:  63.841 |
| Epoch: 008 | Train Loss: 1.286 | Val. Loss: 2.017 | Val. Accuracy:  47.760 | offline updates:  31.015 | online udpates:  68.985 |
| Epoch: 009 | Train Loss: 1.645 | Val. Loss: 1.929 | Val. Accuracy:  36.350 | offline updates:  35.492 | online udpates:  64.508 |
| Epoch: 010 | Train Loss: 2.231 | Val. Loss: 2.035 | Val. Accuracy:  31.320 | offline updates:  44.283 | online udpates:  55.717 |
| Epoch: 011 | Train Loss: 2.086 | Val. Loss: 2.165 | Val. Accuracy:  21.640 | offline updates:  25.616 | online udpates:  74.384 |
| Epoch: 012 | Train Loss: 2.322 | Val. Loss: 2.195 | Val. Accuracy:  25.420 | offline updates:  33.506 | online udpates:  66.494 |
| Epoch: 013 | Train Loss: 2.240 | Val. Loss: 2.475 | Val. Accuracy:  30.130 | offline updates:  29.445 | online udpates:  70.555 |
| Epoch: 014 | Train Loss: 2.407 | Val. Loss: 2.929 | Val. Accuracy:  28.400 | offline updates:  37.044 | online udpates:  62.956 |
| Epoch: 015 | Train Loss: 2.325 | Val. Loss: 2.058 | Val. Accuracy:  27.140 | offline updates:  35.183 | online udpates:  64.817 |
| Epoch: 016 | Train Loss: 2.406 | Val. Loss: 2.406 | Val. Accuracy:  20.210 | offline updates:  20.497 | online udpates:  79.503 |
| Epoch: 017 | Train Loss: 2.521 | Val. Loss: 2.537 | Val. Accuracy:  14.300 | offline updates:  30.477 | online udpates:  69.523 |
| Epoch: 018 | Train Loss: 2.582 | Val. Loss: 2.603 | Val. Accuracy:  14.400 | offline updates:  27.892 | online udpates:  72.108 |
| Epoch: 019 | Train Loss: 2.575 | Val. Loss: 2.609 | Val. Accuracy:  13.790 | offline updates:  38.109 | online udpates:  61.891 |
| Epoch: 020 | Train Loss: 2.659 | Val. Loss: 2.487 | Val. Accuracy:  15.160 | offline updates:  32.438 | online udpates:  67.562 |
| Epoch: 021 | Train Loss: 2.683 | Val. Loss: 3.249 | Val. Accuracy:  13.170 | offline updates:  35.365 | online udpates:  64.635 |
| Epoch: 022 | Train Loss: 2.641 | Val. Loss: 2.664 | Val. Accuracy:  12.300 | offline updates:  37.846 | online udpates:  62.154 |
| Epoch: 023 | Train Loss: 2.815 | Val. Loss: 3.195 | Val. Accuracy:   9.250 | offline updates:  40.547 | online udpates:  59.453 |
| Epoch: 024 | Train Loss: 2.813 | Val. Loss: 3.487 | Val. Accuracy:  16.220 | offline updates:  57.848 | online udpates:  42.152 |
| Epoch: 025 | Train Loss: 2.642 | Val. Loss: 2.806 | Val. Accuracy:  13.590 | offline updates:  39.080 | online udpates:  60.920 |
