| Epoch: 001 | Train Loss: 2.122 | Val. Loss: 2.831 | Val. Accuracy:  74.410 | offline updates:  57.450 | online udpates:  42.550 |
| Epoch: 002 | Train Loss: 1.790 | Val. Loss: 1.093 | Val. Accuracy:  85.720 | offline updates:  46.945 | online udpates:  53.055 |
| Epoch: 003 | Train Loss: 1.494 | Val. Loss: 1.317 | Val. Accuracy:  85.540 | offline updates:  46.626 | online udpates:  53.374 |
| Epoch: 004 | Train Loss: 1.221 | Val. Loss: 0.899 | Val. Accuracy:  87.970 | offline updates:  46.305 | online udpates:  53.695 |
| Epoch: 005 | Train Loss: 0.928 | Val. Loss: 0.626 | Val. Accuracy:  85.540 | offline updates:  48.536 | online udpates:  51.464 |
| Epoch: 006 | Train Loss: 0.758 | Val. Loss: 0.645 | Val. Accuracy:  85.100 | offline updates:  45.973 | online udpates:  54.027 |
| Epoch: 007 | Train Loss: 0.824 | Val. Loss: 0.981 | Val. Accuracy:  69.410 | offline updates:  38.374 | online udpates:  61.626 |
| Epoch: 008 | Train Loss: 0.894 | Val. Loss: 1.055 | Val. Accuracy:  77.280 | offline updates:  31.561 | online udpates:  68.439 |
| Epoch: 009 | Train Loss: 0.976 | Val. Loss: 0.948 | Val. Accuracy:  76.740 | offline updates:  41.426 | online udpates:  58.574 |
| Epoch: 010 | Train Loss: 1.079 | Val. Loss: 1.292 | Val. Accuracy:  66.020 | offline updates:  34.332 | online udpates:  65.668 |
| Epoch: 011 | Train Loss: 1.204 | Val. Loss: 1.274 | Val. Accuracy:  68.830 | offline updates:  39.188 | online udpates:  60.812 |
| Epoch: 012 | Train Loss: 1.164 | Val. Loss: 1.358 | Val. Accuracy:  64.890 | offline updates:  38.678 | online udpates:  61.322 |
| Epoch: 013 | Train Loss: 1.161 | Val. Loss: 1.128 | Val. Accuracy:  64.570 | offline updates:  29.068 | online udpates:  70.932 |
| Epoch: 014 | Train Loss: 1.137 | Val. Loss: 0.918 | Val. Accuracy:  72.860 | offline updates:  33.606 | online udpates:  66.394 |
| Epoch: 015 | Train Loss: 1.304 | Val. Loss: 1.223 | Val. Accuracy:  63.170 | offline updates:  36.896 | online udpates:  63.104 |
| Epoch: 016 | Train Loss: 1.342 | Val. Loss: 1.327 | Val. Accuracy:  57.610 | offline updates:  40.990 | online udpates:  59.010 |
| Epoch: 017 | Train Loss: 1.326 | Val. Loss: 1.272 | Val. Accuracy:  61.390 | offline updates:  31.199 | online udpates:  68.801 |
| Epoch: 018 | Train Loss: 1.346 | Val. Loss: 1.695 | Val. Accuracy:  55.310 | offline updates:  35.858 | online udpates:  64.142 |
| Epoch: 019 | Train Loss: 1.542 | Val. Loss: 1.314 | Val. Accuracy:  60.260 | offline updates:  38.178 | online udpates:  61.822 |
| Epoch: 020 | Train Loss: 1.455 | Val. Loss: 1.547 | Val. Accuracy:  53.270 | offline updates:  36.441 | online udpates:  63.559 |
| Epoch: 021 | Train Loss: 1.444 | Val. Loss: 1.517 | Val. Accuracy:  56.150 | offline updates:  30.080 | online udpates:  69.920 |
| Epoch: 022 | Train Loss: 1.437 | Val. Loss: 1.549 | Val. Accuracy:  57.120 | offline updates:  32.280 | online udpates:  67.720 |
| Epoch: 023 | Train Loss: 1.460 | Val. Loss: 2.217 | Val. Accuracy:  53.620 | offline updates:  32.102 | online udpates:  67.898 |
| Epoch: 024 | Train Loss: 1.650 | Val. Loss: 1.941 | Val. Accuracy:  47.950 | offline updates:  33.703 | online udpates:  66.297 |
| Epoch: 025 | Train Loss: 1.687 | Val. Loss: 2.157 | Val. Accuracy:  48.500 | offline updates:  37.659 | online udpates:  62.341 |
