| Epoch: 001 | Train Loss: 1.430 | Val. Loss: 0.752 | Val. Accuracy:  83.680 | offline updates:  12.701 | online udpates:  87.299 |
| Epoch: 002 | Train Loss: 0.570 | Val. Loss: 0.423 | Val. Accuracy:  88.840 | offline updates:   9.773 | online udpates:  90.227 |
| Epoch: 003 | Train Loss: 0.395 | Val. Loss: 0.342 | Val. Accuracy:  90.670 | offline updates:   3.765 | online udpates:  96.235 |
| Epoch: 004 | Train Loss: 0.342 | Val. Loss: 0.308 | Val. Accuracy:  91.330 | offline updates:   2.281 | online udpates:  97.719 |
| Epoch: 005 | Train Loss: 0.316 | Val. Loss: 0.297 | Val. Accuracy:  91.630 | offline updates:   2.295 | online udpates:  97.705 |
| Epoch: 006 | Train Loss: 0.301 | Val. Loss: 0.288 | Val. Accuracy:  91.860 | offline updates:   0.864 | online udpates:  99.136 |
| Epoch: 007 | Train Loss: 0.292 | Val. Loss: 0.284 | Val. Accuracy:  92.020 | offline updates:   0.701 | online udpates:  99.299 |
| Epoch: 008 | Train Loss: 0.286 | Val. Loss: 0.280 | Val. Accuracy:  92.280 | offline updates:   0.728 | online udpates:  99.272 |
| Epoch: 009 | Train Loss: 0.282 | Val. Loss: 0.275 | Val. Accuracy:  92.100 | offline updates:   1.296 | online udpates:  98.704 |
| Epoch: 010 | Train Loss: 0.278 | Val. Loss: 0.277 | Val. Accuracy:  92.140 | offline updates:   1.014 | online udpates:  98.986 |
| Epoch: 011 | Train Loss: 0.275 | Val. Loss: 0.275 | Val. Accuracy:  92.300 | offline updates:   1.112 | online udpates:  98.888 |
| Epoch: 012 | Train Loss: 0.272 | Val. Loss: 0.273 | Val. Accuracy:  92.280 | offline updates:   1.666 | online udpates:  98.334 |
| Epoch: 013 | Train Loss: 0.270 | Val. Loss: 0.273 | Val. Accuracy:  92.140 | offline updates:   1.296 | online udpates:  98.704 |
| Epoch: 014 | Train Loss: 0.268 | Val. Loss: 0.273 | Val. Accuracy:  92.500 | offline updates:   0.867 | online udpates:  99.133 |
| Epoch: 015 | Train Loss: 0.266 | Val. Loss: 0.272 | Val. Accuracy:  92.460 | offline updates:   0.554 | online udpates:  99.446 |
| Epoch: 016 | Train Loss: 0.265 | Val. Loss: 0.269 | Val. Accuracy:  92.390 | offline updates:   0.677 | online udpates:  99.323 |
| Epoch: 017 | Train Loss: 0.263 | Val. Loss: 0.269 | Val. Accuracy:  92.350 | offline updates:   0.617 | online udpates:  99.383 |
| Epoch: 018 | Train Loss: 0.262 | Val. Loss: 0.270 | Val. Accuracy:  92.370 | offline updates:   1.401 | online udpates:  98.599 |
| Epoch: 019 | Train Loss: 0.261 | Val. Loss: 0.270 | Val. Accuracy:  92.420 | offline updates:   0.714 | online udpates:  99.286 |
| Epoch: 020 | Train Loss: 0.260 | Val. Loss: 0.269 | Val. Accuracy:  92.450 | offline updates:   1.373 | online udpates:  98.627 |
| Epoch: 021 | Train Loss: 0.259 | Val. Loss: 0.268 | Val. Accuracy:  92.530 | offline updates:   0.814 | online udpates:  99.186 |
| Epoch: 022 | Train Loss: 0.258 | Val. Loss: 0.269 | Val. Accuracy:  92.500 | offline updates:   0.481 | online udpates:  99.519 |
| Epoch: 023 | Train Loss: 0.257 | Val. Loss: 0.269 | Val. Accuracy:  92.450 | offline updates:   2.194 | online udpates:  97.806 |
| Epoch: 024 | Train Loss: 0.256 | Val. Loss: 0.270 | Val. Accuracy:  92.260 | offline updates:   1.226 | online udpates:  98.774 |
| Epoch: 025 | Train Loss: 0.255 | Val. Loss: 0.275 | Val. Accuracy:  92.410 | offline updates:   0.706 | online udpates:  99.294 |
