| Epoch: 001 | Train Loss: 1.798 | Val. Loss: 2.190 | Val. Accuracy:  23.400 | offline updates:   0.720 | online udpates:  99.280 |
| Epoch: 002 | Train Loss: 2.469 | Val. Loss: 2.693 | Val. Accuracy:   9.580 | offline updates:   0.396 | online udpates:  99.604 |
| Epoch: 003 | Train Loss: 2.988 | Val. Loss: 3.956 | Val. Accuracy:  10.090 | offline updates:   0.412 | online udpates:  99.588 |
| Epoch: 004 | Train Loss: 3.467 | Val. Loss: 3.680 | Val. Accuracy:  10.100 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 005 | Train Loss: 3.810 | Val. Loss: 4.092 | Val. Accuracy:  10.090 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 006 | Train Loss: 3.804 | Val. Loss: 3.475 | Val. Accuracy:  10.090 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 007 | Train Loss: 3.829 | Val. Loss: 4.102 | Val. Accuracy:   9.580 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 008 | Train Loss: 3.877 | Val. Loss: 3.803 | Val. Accuracy:   9.740 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 009 | Train Loss: 3.845 | Val. Loss: 3.912 | Val. Accuracy:   9.800 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 010 | Train Loss: 3.830 | Val. Loss: 4.143 | Val. Accuracy:  11.350 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 011 | Train Loss: 3.813 | Val. Loss: 3.805 | Val. Accuracy:  11.350 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 012 | Train Loss: 3.690 | Val. Loss: 4.211 | Val. Accuracy:   9.740 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 013 | Train Loss: 3.865 | Val. Loss: 3.667 | Val. Accuracy:   9.800 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 014 | Train Loss: 3.877 | Val. Loss: 4.015 | Val. Accuracy:   9.800 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 015 | Train Loss: 3.852 | Val. Loss: 3.648 | Val. Accuracy:   9.580 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 016 | Train Loss: 3.738 | Val. Loss: 3.706 | Val. Accuracy:  10.320 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 017 | Train Loss: 3.782 | Val. Loss: 3.426 | Val. Accuracy:  10.090 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 018 | Train Loss: 3.816 | Val. Loss: 2.833 | Val. Accuracy:   9.580 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 019 | Train Loss: 3.685 | Val. Loss: 4.004 | Val. Accuracy:  10.320 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 020 | Train Loss: 3.816 | Val. Loss: 3.433 | Val. Accuracy:   8.920 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 021 | Train Loss: 3.913 | Val. Loss: 4.016 | Val. Accuracy:   9.580 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 022 | Train Loss: 3.728 | Val. Loss: 4.095 | Val. Accuracy:  10.090 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 023 | Train Loss: 3.851 | Val. Loss: 3.248 | Val. Accuracy:  10.280 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 024 | Train Loss: 3.918 | Val. Loss: 4.363 | Val. Accuracy:  10.320 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 025 | Train Loss: 3.848 | Val. Loss: 3.587 | Val. Accuracy:  11.350 | offline updates:   0.000 | online udpates: 100.000 |
