| Epoch: 001 | Train Loss: 0.627 | Val. Loss: 0.333 | Val. Accuracy:  89.890 | offline updates:  16.635 | online udpates:  83.365 |
| Epoch: 002 | Train Loss: 0.291 | Val. Loss: 0.249 | Val. Accuracy:  92.740 | offline updates:   8.970 | online udpates:  91.030 |
| Epoch: 003 | Train Loss: 0.209 | Val. Loss: 0.204 | Val. Accuracy:  93.630 | offline updates:  11.489 | online udpates:  88.511 |
| Epoch: 004 | Train Loss: 0.172 | Val. Loss: 0.143 | Val. Accuracy:  95.630 | offline updates:  11.790 | online udpates:  88.210 |
| Epoch: 005 | Train Loss: 0.147 | Val. Loss: 0.140 | Val. Accuracy:  95.790 | offline updates:  16.972 | online udpates:  83.028 |
| Epoch: 006 | Train Loss: 0.129 | Val. Loss: 0.140 | Val. Accuracy:  95.730 | offline updates:   5.225 | online udpates:  94.775 |
| Epoch: 007 | Train Loss: 0.118 | Val. Loss: 0.130 | Val. Accuracy:  96.010 | offline updates:   6.572 | online udpates:  93.428 |
| Epoch: 008 | Train Loss: 0.109 | Val. Loss: 0.130 | Val. Accuracy:  96.100 | offline updates:  10.495 | online udpates:  89.505 |
| Epoch: 009 | Train Loss: 0.103 | Val. Loss: 0.139 | Val. Accuracy:  96.200 | offline updates:   8.918 | online udpates:  91.082 |
| Epoch: 010 | Train Loss: 0.097 | Val. Loss: 0.119 | Val. Accuracy:  96.430 | offline updates:   3.167 | online udpates:  96.833 |
| Epoch: 011 | Train Loss: 0.092 | Val. Loss: 0.127 | Val. Accuracy:  96.280 | offline updates:   6.039 | online udpates:  93.961 |
| Epoch: 012 | Train Loss: 0.088 | Val. Loss: 0.124 | Val. Accuracy:  96.370 | offline updates:   9.593 | online udpates:  90.407 |
| Epoch: 013 | Train Loss: 0.084 | Val. Loss: 0.137 | Val. Accuracy:  96.420 | offline updates:   7.523 | online udpates:  92.477 |
| Epoch: 014 | Train Loss: 0.079 | Val. Loss: 0.145 | Val. Accuracy:  96.300 | offline updates:   7.594 | online udpates:  92.406 |
| Epoch: 015 | Train Loss: 0.078 | Val. Loss: 0.133 | Val. Accuracy:  96.350 | offline updates:   3.315 | online udpates:  96.685 |
| Epoch: 016 | Train Loss: 0.074 | Val. Loss: 0.136 | Val. Accuracy:  96.440 | offline updates:   6.774 | online udpates:  93.226 |
| Epoch: 017 | Train Loss: 0.071 | Val. Loss: 0.156 | Val. Accuracy:  96.000 | offline updates:   6.057 | online udpates:  93.943 |
| Epoch: 018 | Train Loss: 0.068 | Val. Loss: 0.147 | Val. Accuracy:  96.560 | offline updates:   4.926 | online udpates:  95.074 |
| Epoch: 019 | Train Loss: 0.068 | Val. Loss: 0.148 | Val. Accuracy:  96.320 | offline updates:   4.643 | online udpates:  95.357 |
| Epoch: 020 | Train Loss: 0.062 | Val. Loss: 0.174 | Val. Accuracy:  95.880 | offline updates:   4.495 | online udpates:  95.505 |
| Epoch: 021 | Train Loss: 0.062 | Val. Loss: 0.151 | Val. Accuracy:  96.290 | offline updates:   8.062 | online udpates:  91.938 |
| Epoch: 022 | Train Loss: 0.061 | Val. Loss: 0.157 | Val. Accuracy:  96.330 | offline updates:   5.150 | online udpates:  94.850 |
| Epoch: 023 | Train Loss: 0.059 | Val. Loss: 0.167 | Val. Accuracy:  96.560 | offline updates:   4.011 | online udpates:  95.989 |
| Epoch: 024 | Train Loss: 0.057 | Val. Loss: 0.149 | Val. Accuracy:  96.760 | offline updates:   8.799 | online udpates:  91.201 |
| Epoch: 025 | Train Loss: 0.055 | Val. Loss: 0.171 | Val. Accuracy:  96.230 | offline updates:   3.610 | online udpates:  96.390 |
