| Epoch: 001 | Train Loss: 1.429 | Val. Loss: 0.760 | Val. Accuracy:  82.910 | offline updates:   1.981 | online udpates:  98.019 |
| Epoch: 002 | Train Loss: 0.585 | Val. Loss: 0.441 | Val. Accuracy:  88.130 | offline updates:   2.347 | online udpates:  97.653 |
| Epoch: 003 | Train Loss: 0.413 | Val. Loss: 0.362 | Val. Accuracy:  90.070 | offline updates:   4.263 | online udpates:  95.737 |
| Epoch: 004 | Train Loss: 0.363 | Val. Loss: 0.334 | Val. Accuracy:  90.460 | offline updates:   0.080 | online udpates:  99.920 |
| Epoch: 005 | Train Loss: 0.340 | Val. Loss: 0.315 | Val. Accuracy:  90.960 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 006 | Train Loss: 0.325 | Val. Loss: 0.306 | Val. Accuracy:  91.270 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 007 | Train Loss: 0.315 | Val. Loss: 0.298 | Val. Accuracy:  91.390 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 008 | Train Loss: 0.307 | Val. Loss: 0.298 | Val. Accuracy:  91.770 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 009 | Train Loss: 0.302 | Val. Loss: 0.293 | Val. Accuracy:  91.620 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 010 | Train Loss: 0.297 | Val. Loss: 0.292 | Val. Accuracy:  91.670 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 011 | Train Loss: 0.293 | Val. Loss: 0.287 | Val. Accuracy:  91.960 | offline updates:   0.076 | online udpates:  99.924 |
| Epoch: 012 | Train Loss: 0.290 | Val. Loss: 0.288 | Val. Accuracy:  91.980 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 013 | Train Loss: 0.287 | Val. Loss: 0.284 | Val. Accuracy:  91.780 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 014 | Train Loss: 0.285 | Val. Loss: 0.285 | Val. Accuracy:  91.770 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 015 | Train Loss: 0.284 | Val. Loss: 0.284 | Val. Accuracy:  92.180 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 016 | Train Loss: 0.282 | Val. Loss: 0.280 | Val. Accuracy:  91.950 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 017 | Train Loss: 0.280 | Val. Loss: 0.275 | Val. Accuracy:  92.230 | offline updates:   0.141 | online udpates:  99.859 |
| Epoch: 018 | Train Loss: 0.278 | Val. Loss: 0.277 | Val. Accuracy:  92.140 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 019 | Train Loss: 0.277 | Val. Loss: 0.275 | Val. Accuracy:  92.010 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 020 | Train Loss: 0.275 | Val. Loss: 0.279 | Val. Accuracy:  91.810 | offline updates:   0.413 | online udpates:  99.587 |
| Epoch: 021 | Train Loss: 0.274 | Val. Loss: 0.280 | Val. Accuracy:  92.220 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 022 | Train Loss: 0.274 | Val. Loss: 0.276 | Val. Accuracy:  91.980 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 023 | Train Loss: 0.272 | Val. Loss: 0.276 | Val. Accuracy:  92.110 | offline updates:   1.060 | online udpates:  98.940 |
| Epoch: 024 | Train Loss: 0.271 | Val. Loss: 0.275 | Val. Accuracy:  92.300 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 025 | Train Loss: 0.270 | Val. Loss: 0.276 | Val. Accuracy:  91.910 | offline updates:   0.088 | online udpates:  99.912 |
