| Epoch: 001 | Train Loss: 0.808 | Val. Loss: 0.351 | Val. Accuracy:  90.070 | offline updates:  34.075 | online udpates:  65.925 |
| Epoch: 002 | Train Loss: 0.333 | Val. Loss: 0.292 | Val. Accuracy:  91.740 | offline updates:  25.719 | online udpates:  74.281 |
| Epoch: 003 | Train Loss: 0.301 | Val. Loss: 0.285 | Val. Accuracy:  91.790 | offline updates:  24.780 | online udpates:  75.220 |
| Epoch: 004 | Train Loss: 0.290 | Val. Loss: 0.282 | Val. Accuracy:  92.100 | offline updates:  20.599 | online udpates:  79.401 |
| Epoch: 005 | Train Loss: 0.283 | Val. Loss: 0.276 | Val. Accuracy:  92.210 | offline updates:  27.094 | online udpates:  72.906 |
| Epoch: 006 | Train Loss: 0.278 | Val. Loss: 0.286 | Val. Accuracy:  92.050 | offline updates:  29.099 | online udpates:  70.901 |
| Epoch: 007 | Train Loss: 0.275 | Val. Loss: 0.275 | Val. Accuracy:  92.180 | offline updates:  27.624 | online udpates:  72.376 |
| Epoch: 008 | Train Loss: 0.271 | Val. Loss: 0.280 | Val. Accuracy:  92.130 | offline updates:  24.203 | online udpates:  75.797 |
| Epoch: 009 | Train Loss: 0.269 | Val. Loss: 0.280 | Val. Accuracy:  92.260 | offline updates:  24.063 | online udpates:  75.937 |
| Epoch: 010 | Train Loss: 0.267 | Val. Loss: 0.280 | Val. Accuracy:  91.950 | offline updates:  25.450 | online udpates:  74.550 |
| Epoch: 011 | Train Loss: 0.265 | Val. Loss: 0.280 | Val. Accuracy:  92.050 | offline updates:  23.457 | online udpates:  76.543 |
| Epoch: 012 | Train Loss: 0.264 | Val. Loss: 0.276 | Val. Accuracy:  92.110 | offline updates:  25.056 | online udpates:  74.944 |
| Epoch: 013 | Train Loss: 0.262 | Val. Loss: 0.274 | Val. Accuracy:  92.250 | offline updates:  25.878 | online udpates:  74.122 |
| Epoch: 014 | Train Loss: 0.261 | Val. Loss: 0.276 | Val. Accuracy:  92.240 | offline updates:  25.218 | online udpates:  74.782 |
| Epoch: 015 | Train Loss: 0.259 | Val. Loss: 0.272 | Val. Accuracy:  92.570 | offline updates:  26.666 | online udpates:  73.334 |
| Epoch: 016 | Train Loss: 0.259 | Val. Loss: 0.278 | Val. Accuracy:  92.030 | offline updates:  28.477 | online udpates:  71.523 |
| Epoch: 017 | Train Loss: 0.257 | Val. Loss: 0.282 | Val. Accuracy:  92.270 | offline updates:  24.618 | online udpates:  75.382 |
| Epoch: 018 | Train Loss: 0.257 | Val. Loss: 0.276 | Val. Accuracy:  92.380 | offline updates:  23.995 | online udpates:  76.005 |
| Epoch: 019 | Train Loss: 0.256 | Val. Loss: 0.278 | Val. Accuracy:  92.260 | offline updates:  24.881 | online udpates:  75.119 |
| Epoch: 020 | Train Loss: 0.255 | Val. Loss: 0.277 | Val. Accuracy:  92.220 | offline updates:  28.082 | online udpates:  71.918 |
| Epoch: 021 | Train Loss: 0.254 | Val. Loss: 0.276 | Val. Accuracy:  92.280 | offline updates:  26.251 | online udpates:  73.749 |
| Epoch: 022 | Train Loss: 0.255 | Val. Loss: 0.273 | Val. Accuracy:  92.610 | offline updates:  25.998 | online udpates:  74.002 |
| Epoch: 023 | Train Loss: 0.254 | Val. Loss: 0.276 | Val. Accuracy:  92.420 | offline updates:  22.863 | online udpates:  77.137 |
| Epoch: 024 | Train Loss: 0.253 | Val. Loss: 0.271 | Val. Accuracy:  92.640 | offline updates:  26.942 | online udpates:  73.058 |
| Epoch: 025 | Train Loss: 0.252 | Val. Loss: 0.280 | Val. Accuracy:  92.170 | offline updates:  25.373 | online udpates:  74.627 |
