| Epoch: 001 | Train Loss: 0.807 | Val. Loss: 0.350 | Val. Accuracy:  90.120 | offline updates:   1.980 | online udpates:  98.020 |
| Epoch: 002 | Train Loss: 0.334 | Val. Loss: 0.296 | Val. Accuracy:  91.490 | offline updates:   0.278 | online udpates:  99.722 |
| Epoch: 003 | Train Loss: 0.301 | Val. Loss: 0.291 | Val. Accuracy:  91.800 | offline updates:   0.073 | online udpates:  99.927 |
| Epoch: 004 | Train Loss: 0.289 | Val. Loss: 0.284 | Val. Accuracy:  91.890 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 005 | Train Loss: 0.281 | Val. Loss: 0.283 | Val. Accuracy:  91.890 | offline updates:   0.082 | online udpates:  99.918 |
| Epoch: 006 | Train Loss: 0.277 | Val. Loss: 0.277 | Val. Accuracy:  92.280 | offline updates:   0.575 | online udpates:  99.425 |
| Epoch: 007 | Train Loss: 0.272 | Val. Loss: 0.275 | Val. Accuracy:  92.440 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 008 | Train Loss: 0.270 | Val. Loss: 0.280 | Val. Accuracy:  92.080 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 009 | Train Loss: 0.267 | Val. Loss: 0.285 | Val. Accuracy:  92.250 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 010 | Train Loss: 0.266 | Val. Loss: 0.279 | Val. Accuracy:  92.080 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 011 | Train Loss: 0.264 | Val. Loss: 0.273 | Val. Accuracy:  92.470 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 012 | Train Loss: 0.263 | Val. Loss: 0.273 | Val. Accuracy:  92.530 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 013 | Train Loss: 0.261 | Val. Loss: 0.282 | Val. Accuracy:  91.900 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 014 | Train Loss: 0.260 | Val. Loss: 0.274 | Val. Accuracy:  92.250 | offline updates:   0.091 | online udpates:  99.909 |
| Epoch: 015 | Train Loss: 0.259 | Val. Loss: 0.280 | Val. Accuracy:  92.150 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 016 | Train Loss: 0.258 | Val. Loss: 0.276 | Val. Accuracy:  92.090 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 017 | Train Loss: 0.257 | Val. Loss: 0.277 | Val. Accuracy:  92.360 | offline updates:   0.035 | online udpates:  99.965 |
| Epoch: 018 | Train Loss: 0.256 | Val. Loss: 0.273 | Val. Accuracy:  92.360 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 019 | Train Loss: 0.255 | Val. Loss: 0.277 | Val. Accuracy:  92.240 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 020 | Train Loss: 0.255 | Val. Loss: 0.275 | Val. Accuracy:  92.390 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 021 | Train Loss: 0.254 | Val. Loss: 0.279 | Val. Accuracy:  92.200 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 022 | Train Loss: 0.254 | Val. Loss: 0.279 | Val. Accuracy:  92.090 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 023 | Train Loss: 0.252 | Val. Loss: 0.281 | Val. Accuracy:  92.150 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 024 | Train Loss: 0.251 | Val. Loss: 0.280 | Val. Accuracy:  92.390 | offline updates:   0.000 | online udpates: 100.000 |
| Epoch: 025 | Train Loss: 0.251 | Val. Loss: 0.277 | Val. Accuracy:  92.440 | offline updates:   0.072 | online udpates:  99.928 |
