| Epoch: 001 | Train Loss: 2.433 | Val. Loss: 2.201 | Val. Accuracy:  86.290 | offline updates:  33.232 | online udpates:  66.768 |
| Epoch: 002 | Train Loss: 2.754 | Val. Loss: 2.875 | Val. Accuracy:  86.080 | offline updates:  31.879 | online udpates:  68.121 |
| Epoch: 003 | Train Loss: 2.960 | Val. Loss: 2.903 | Val. Accuracy:  87.550 | offline updates:  40.287 | online udpates:  59.713 |
| Epoch: 004 | Train Loss: 2.966 | Val. Loss: 2.196 | Val. Accuracy:  89.280 | offline updates:  35.191 | online udpates:  64.809 |
| Epoch: 005 | Train Loss: 2.853 | Val. Loss: 2.428 | Val. Accuracy:  89.030 | offline updates:  36.279 | online udpates:  63.721 |
| Epoch: 006 | Train Loss: 2.969 | Val. Loss: 3.141 | Val. Accuracy:  86.410 | offline updates:  32.294 | online udpates:  67.706 |
| Epoch: 007 | Train Loss: 2.890 | Val. Loss: 3.178 | Val. Accuracy:  87.110 | offline updates:  33.236 | online udpates:  66.764 |
| Epoch: 008 | Train Loss: 2.838 | Val. Loss: 2.359 | Val. Accuracy:  89.170 | offline updates:  34.097 | online udpates:  65.903 |
| Epoch: 009 | Train Loss: 2.996 | Val. Loss: 3.466 | Val. Accuracy:  84.930 | offline updates:  33.669 | online udpates:  66.331 |
| Epoch: 010 | Train Loss: 2.959 | Val. Loss: 3.218 | Val. Accuracy:  86.960 | offline updates:  38.689 | online udpates:  61.311 |
| Epoch: 011 | Train Loss: 3.004 | Val. Loss: 2.944 | Val. Accuracy:  87.610 | offline updates:  37.148 | online udpates:  62.852 |
| Epoch: 012 | Train Loss: 3.005 | Val. Loss: 2.615 | Val. Accuracy:  88.800 | offline updates:  36.023 | online udpates:  63.977 |
| Epoch: 013 | Train Loss: 2.962 | Val. Loss: 2.440 | Val. Accuracy:  90.420 | offline updates:  37.536 | online udpates:  62.464 |
| Epoch: 014 | Train Loss: 2.967 | Val. Loss: 3.128 | Val. Accuracy:  86.900 | offline updates:  35.908 | online udpates:  64.092 |
| Epoch: 015 | Train Loss: 2.943 | Val. Loss: 3.191 | Val. Accuracy:  86.690 | offline updates:  34.580 | online udpates:  65.420 |
| Epoch: 016 | Train Loss: 3.000 | Val. Loss: 4.443 | Val. Accuracy:  81.710 | offline updates:  32.334 | online udpates:  67.666 |
| Epoch: 017 | Train Loss: 3.057 | Val. Loss: 3.505 | Val. Accuracy:  86.080 | offline updates:  40.271 | online udpates:  59.729 |
| Epoch: 018 | Train Loss: 2.934 | Val. Loss: 2.873 | Val. Accuracy:  88.120 | offline updates:  35.749 | online udpates:  64.251 |
| Epoch: 019 | Train Loss: 2.929 | Val. Loss: 2.641 | Val. Accuracy:  89.420 | offline updates:  35.203 | online udpates:  64.797 |
| Epoch: 020 | Train Loss: 2.960 | Val. Loss: 2.546 | Val. Accuracy:  90.590 | offline updates:  34.092 | online udpates:  65.908 |
| Epoch: 021 | Train Loss: 3.030 | Val. Loss: 3.259 | Val. Accuracy:  87.800 | offline updates:  37.395 | online udpates:  62.605 |
| Epoch: 022 | Train Loss: 2.936 | Val. Loss: 5.246 | Val. Accuracy:  83.370 | offline updates:  29.816 | online udpates:  70.184 |
| Epoch: 023 | Train Loss: 3.012 | Val. Loss: 2.938 | Val. Accuracy:  88.950 | offline updates:  36.777 | online udpates:  63.223 |
| Epoch: 024 | Train Loss: 2.866 | Val. Loss: 2.618 | Val. Accuracy:  90.290 | offline updates:  34.074 | online udpates:  65.926 |
| Epoch: 025 | Train Loss: 2.867 | Val. Loss: 2.533 | Val. Accuracy:  91.170 | offline updates:  34.102 | online udpates:  65.898 |
