| Epoch: 001 | Train Loss: 1.781 | Val. Loss: 1.246 | Val. Accuracy:  75.790 | offline updates:  20.784 | online udpates:  79.216 |
| Epoch: 002 | Train Loss: 0.919 | Val. Loss: 0.632 | Val. Accuracy:  85.100 | offline updates:  22.843 | online udpates:  77.157 |
| Epoch: 003 | Train Loss: 0.518 | Val. Loss: 0.405 | Val. Accuracy:  88.990 | offline updates:  26.819 | online udpates:  73.181 |
| Epoch: 004 | Train Loss: 0.377 | Val. Loss: 0.331 | Val. Accuracy:  90.640 | offline updates:  29.034 | online udpates:  70.966 |
| Epoch: 005 | Train Loss: 0.323 | Val. Loss: 0.293 | Val. Accuracy:  91.770 | offline updates:  27.863 | online udpates:  72.137 |
| Epoch: 006 | Train Loss: 0.294 | Val. Loss: 0.277 | Val. Accuracy:  92.160 | offline updates:  31.302 | online udpates:  68.698 |
| Epoch: 007 | Train Loss: 0.273 | Val. Loss: 0.257 | Val. Accuracy:  92.670 | offline updates:  32.571 | online udpates:  67.429 |
| Epoch: 008 | Train Loss: 0.254 | Val. Loss: 0.242 | Val. Accuracy:  93.160 | offline updates:  32.247 | online udpates:  67.753 |
| Epoch: 009 | Train Loss: 0.236 | Val. Loss: 0.225 | Val. Accuracy:  93.390 | offline updates:  29.839 | online udpates:  70.161 |
| Epoch: 010 | Train Loss: 0.217 | Val. Loss: 0.210 | Val. Accuracy:  93.680 | offline updates:  25.208 | online udpates:  74.792 |
| Epoch: 011 | Train Loss: 0.201 | Val. Loss: 0.198 | Val. Accuracy:  94.240 | offline updates:  26.807 | online udpates:  73.193 |
| Epoch: 012 | Train Loss: 0.187 | Val. Loss: 0.184 | Val. Accuracy:  94.520 | offline updates:  25.176 | online udpates:  74.824 |
| Epoch: 013 | Train Loss: 0.174 | Val. Loss: 0.176 | Val. Accuracy:  94.850 | offline updates:  22.633 | online udpates:  77.367 |
| Epoch: 014 | Train Loss: 0.163 | Val. Loss: 0.165 | Val. Accuracy:  95.030 | offline updates:  23.801 | online udpates:  76.199 |
| Epoch: 015 | Train Loss: 0.154 | Val. Loss: 0.161 | Val. Accuracy:  95.310 | offline updates:  25.118 | online udpates:  74.882 |
| Epoch: 016 | Train Loss: 0.145 | Val. Loss: 0.155 | Val. Accuracy:  95.450 | offline updates:  24.653 | online udpates:  75.347 |
| Epoch: 017 | Train Loss: 0.138 | Val. Loss: 0.146 | Val. Accuracy:  95.600 | offline updates:  22.850 | online udpates:  77.150 |
| Epoch: 018 | Train Loss: 0.131 | Val. Loss: 0.143 | Val. Accuracy:  95.790 | offline updates:  19.965 | online udpates:  80.035 |
| Epoch: 019 | Train Loss: 0.126 | Val. Loss: 0.137 | Val. Accuracy:  95.880 | offline updates:  23.315 | online udpates:  76.685 |
| Epoch: 020 | Train Loss: 0.120 | Val. Loss: 0.134 | Val. Accuracy:  96.100 | offline updates:  25.693 | online udpates:  74.307 |
| Epoch: 021 | Train Loss: 0.115 | Val. Loss: 0.131 | Val. Accuracy:  96.200 | offline updates:  23.659 | online udpates:  76.341 |
| Epoch: 022 | Train Loss: 0.110 | Val. Loss: 0.132 | Val. Accuracy:  96.020 | offline updates:  23.711 | online udpates:  76.289 |
| Epoch: 023 | Train Loss: 0.106 | Val. Loss: 0.124 | Val. Accuracy:  96.350 | offline updates:  21.800 | online udpates:  78.200 |
| Epoch: 024 | Train Loss: 0.102 | Val. Loss: 0.121 | Val. Accuracy:  96.490 | offline updates:  20.290 | online udpates:  79.710 |
| Epoch: 025 | Train Loss: 0.099 | Val. Loss: 0.121 | Val. Accuracy:  96.590 | offline updates:  22.806 | online udpates:  77.194 |
