| Epoch: 001 | Train Loss: 2.488 | Val. Loss: 4.368 | Val. Accuracy:  77.170 | offline updates:  30.240 | online udpates:  69.760 |
| Epoch: 002 | Train Loss: 2.785 | Val. Loss: 1.966 | Val. Accuracy:  88.770 | offline updates:  33.874 | online udpates:  66.126 |
| Epoch: 003 | Train Loss: 2.852 | Val. Loss: 2.169 | Val. Accuracy:  89.370 | offline updates:  35.991 | online udpates:  64.009 |
| Epoch: 004 | Train Loss: 2.972 | Val. Loss: 4.456 | Val. Accuracy:  82.200 | offline updates:  34.998 | online udpates:  65.002 |
| Epoch: 005 | Train Loss: 2.898 | Val. Loss: 2.280 | Val. Accuracy:  89.610 | offline updates:  34.464 | online udpates:  65.536 |
| Epoch: 006 | Train Loss: 2.921 | Val. Loss: 2.242 | Val. Accuracy:  90.300 | offline updates:  32.567 | online udpates:  67.433 |
| Epoch: 007 | Train Loss: 3.016 | Val. Loss: 2.752 | Val. Accuracy:  88.770 | offline updates:  37.065 | online udpates:  62.935 |
| Epoch: 008 | Train Loss: 2.971 | Val. Loss: 2.503 | Val. Accuracy:  88.750 | offline updates:  37.961 | online udpates:  62.039 |
| Epoch: 009 | Train Loss: 2.976 | Val. Loss: 3.485 | Val. Accuracy:  86.900 | offline updates:  34.720 | online udpates:  65.280 |
| Epoch: 010 | Train Loss: 2.968 | Val. Loss: 2.611 | Val. Accuracy:  88.550 | offline updates:  35.396 | online udpates:  64.604 |
| Epoch: 011 | Train Loss: 2.877 | Val. Loss: 3.876 | Val. Accuracy:  85.770 | offline updates:  32.523 | online udpates:  67.477 |
| Epoch: 012 | Train Loss: 2.999 | Val. Loss: 2.115 | Val. Accuracy:  91.000 | offline updates:  35.789 | online udpates:  64.211 |
| Epoch: 013 | Train Loss: 3.075 | Val. Loss: 3.792 | Val. Accuracy:  86.760 | offline updates:  38.197 | online udpates:  61.803 |
| Epoch: 014 | Train Loss: 2.942 | Val. Loss: 2.866 | Val. Accuracy:  88.120 | offline updates:  32.976 | online udpates:  67.024 |
| Epoch: 015 | Train Loss: 2.982 | Val. Loss: 3.517 | Val. Accuracy:  85.850 | offline updates:  35.742 | online udpates:  64.258 |
| Epoch: 016 | Train Loss: 2.956 | Val. Loss: 2.846 | Val. Accuracy:  88.800 | offline updates:  35.053 | online udpates:  64.947 |
| Epoch: 017 | Train Loss: 2.920 | Val. Loss: 2.387 | Val. Accuracy:  90.360 | offline updates:  33.989 | online udpates:  66.011 |
| Epoch: 018 | Train Loss: 2.857 | Val. Loss: 5.628 | Val. Accuracy:  80.810 | offline updates:  32.883 | online udpates:  67.117 |
| Epoch: 019 | Train Loss: 3.045 | Val. Loss: 3.757 | Val. Accuracy:  86.070 | offline updates:  34.940 | online udpates:  65.060 |
| Epoch: 020 | Train Loss: 2.965 | Val. Loss: 3.394 | Val. Accuracy:  87.090 | offline updates:  33.969 | online udpates:  66.031 |
| Epoch: 021 | Train Loss: 2.917 | Val. Loss: 3.358 | Val. Accuracy:  87.240 | offline updates:  30.175 | online udpates:  69.825 |
| Epoch: 022 | Train Loss: 2.952 | Val. Loss: 3.618 | Val. Accuracy:  87.590 | offline updates:  31.210 | online udpates:  68.790 |
| Epoch: 023 | Train Loss: 2.955 | Val. Loss: 4.116 | Val. Accuracy:  86.400 | offline updates:  33.573 | online udpates:  66.427 |
| Epoch: 024 | Train Loss: 3.045 | Val. Loss: 5.069 | Val. Accuracy:  82.660 | offline updates:  36.183 | online udpates:  63.817 |
| Epoch: 025 | Train Loss: 2.931 | Val. Loss: 5.057 | Val. Accuracy:  83.080 | offline updates:  35.536 | online udpates:  64.464 |
